relevance,0_IAEA_only,+5,+10,+15,+20,+25,+30,+35,+40,+45,+50,+51
relaxed_doc,0.8250,0.8063,0.7937,0.7762,0.7712,0.7712,0.7550,0.7525,0.7475,0.7425,0.7388,0.7375
strict,0.6500,0.6425,0.6375,0.6362,0.6362,0.6337,0.6312,0.6300,0.6300,0.6287,0.6262,0.6250
