experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,0,first_sentence,relaxed_doc,80,0.5875,0.49539014161069383,0.055386301601237926,0.775,0.4202169421632268,0.04698168239870363,0.825,0.3823643964146892,0.0427496391279461,0.6654315476190475,0.4206918058069409,0.047034773768073024
corpus_decay,0,first_sentence,strict,80,0.4625,0.501737487466418,0.056095956441742964,0.6,0.49298881801065664,0.05511782546095504,0.65,0.4799789024899355,0.05366327268666194,0.5232440476190476,0.46451463325298686,0.05193431482485314
corpus_decay,5,first_sentence,relaxed_doc,800,0.57125,0.4952070021402271,0.017508211465220788,0.74875,0.4340033249960587,0.015344334708111107,0.80625,0.39548254772738856,0.013982419566948444,0.6468893849206349,0.42693163510512283,0.015094312714294652
corpus_decay,5,first_sentence,strict,800,0.45625,0.4983938533341895,0.01762088366971495,0.59875,0.49045807558330723,0.01734031155663304,0.6425,0.47956357923967335,0.016955132944523263,0.5173219246031746,0.4618840065025626,0.016330065655978672
corpus_decay,10,first_sentence,relaxed_doc,800,0.5575,0.4969934638694066,0.01757137242537244,0.73375,0.44227304270708356,0.015636713381709317,0.79375,0.40486520261731923,0.014314146511858599,0.6321835317460317,0.4320425418845205,0.015275010556380872
corpus_decay,10,first_sentence,strict,800,0.45,0.49780494393161007,0.017600062578111527,0.59375,0.4914395471832416,0.01737501181782582,0.6375,0.4810228463632515,0.017006725828455495,0.5088258928571429,0.4625112591722797,0.016352242386792386
corpus_decay,15,first_sentence,relaxed_doc,800,0.56125,0.496544694153119,0.017555506019893533,0.72,0.44927977407651326,0.01588443874497313,0.77625,0.4170171658886565,0.014743783293553222,0.6275347222222222,0.43878680410974646,0.015513456234058748
corpus_decay,15,first_sentence,strict,800,0.45375,0.4981677944621663,0.0176128912816472,0.58875,0.49236822662336294,0.017407845594308736,0.63625,0.48137884716002677,0.01701931235733088,0.5095704365079365,0.4643081851383542,0.01641577331358746
corpus_decay,20,first_sentence,relaxed_doc,800,0.555,0.49727668870701575,0.017581385935536133,0.715,0.451696842524866,0.01596989501949424,0.77125,0.4202906646637591,0.014859518952657266,0.6228988095238095,0.4394221369262179,0.015535918641200614
corpus_decay,20,first_sentence,strict,800,0.44875,0.49767764798273495,0.01759556198667817,0.59125,0.49191046683744216,0.01739166134186978,0.63625,0.48137884716002677,0.01701931235733088,0.5073854166666667,0.4628549161456975,0.016364392495607675
corpus_decay,25,first_sentence,relaxed_doc,800,0.55375,0.4974135229021799,0.017586223754901074,0.7125,0.45287981314742387,0.016011719346952,0.77125,0.4202906646637591,0.014859518952657266,0.6190362103174604,0.44103423024805183,0.015592914747189329
corpus_decay,25,first_sentence,strict,800,0.45,0.49780494393161007,0.017600062578111527,0.58625,0.4928128632124821,0.017423565871675227,0.63375,0.48208032453018024,0.017044113327595097,0.5060649801587301,0.4640651712149629,0.016407181473929822
corpus_decay,30,first_sentence,relaxed_doc,800,0.53375,0.49917171695094537,0.017648385301627267,0.69875,0.45908810686220997,0.01623121567621815,0.755,0.4303562572278565,0.015215391390593974,0.6015104166666666,0.44392226958753495,0.01569502235725343
corpus_decay,30,first_sentence,strict,800,0.4425,0.4969934638694066,0.01757137242537244,0.58125,0.49366290759273795,0.01745361947895465,0.63125,0.4827678204484799,0.017068419978888485,0.49836259920634923,0.463704499665603,0.01639442980901315
corpus_decay,35,first_sentence,relaxed_doc,800,0.52875,0.49948502892243635,0.017659462552610677,0.69125,0.46226675273954154,0.016343597778960745,0.7525,0.4318296493498009,0.01526748366863266,0.5954325396825397,0.4453304076960042,0.01574480755752072
corpus_decay,35,first_sentence,strict,800,0.44,0.4966974788358124,0.017560907774153228,0.57625,0.4944608699785301,0.01748183170966092,0.63,0.4831063440636991,0.017080388596084153,0.4948784722222222,0.46395018021387463,0.016403115928097577
