model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,n_trials,top1_score_mean,top1_score_std,top10_mean_score_mean,top10_mean_score_std,iaea_priority_top10_mean,iaea_priority_top10_std,first_iaea_rank_mean,first_iaea_rank_std
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_core,neutron,baseline,en,50,10,0.7239671349525452,0.0,0.6861436784267425,0.005611229353793216,0.11000000000000001,0.03162277660168379,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_core,neutron,baseline,en,51,10,0.7239671349525452,0.0,0.6885464787483215,0.0,0.1,0.0,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,0,1,0.7573634386062622,,0.7155171632766724,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,5,10,0.7585243880748749,0.003671244569178199,0.7196659207344055,0.004286247949700207,0.86,0.14298407059684815,1.1,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,10,10,0.7620072364807129,0.005995117276966963,0.7238285601139068,0.006431810535801619,0.76,0.17763883459298974,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,15,10,0.7643291354179382,0.005995117276966967,0.7221205770969391,0.004954478491038774,0.8400000000000001,0.11737877907772676,1.6,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,20,10,0.7643291354179382,0.005995117276966967,0.725641793012619,0.006190771599617748,0.6900000000000001,0.14491376746189438,1.6,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,25,10,0.7608462870121002,0.005607918710984881,0.7259628534317016,0.005684211401417758,0.65,0.16499158227686106,1.3,0.48304589153964794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,30,10,0.7678119838237762,0.003671244569178199,0.7310419678688049,0.003321528952440778,0.58,0.11352924243950933,1.9,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,35,10,0.7666510343551636,0.004894992758904269,0.7312556207180023,0.004384318151657907,0.54,0.17126976771553504,1.8,0.4216370213557839
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,40,10,0.7643291354179382,0.005995117276966963,0.7324908077716827,0.003951364829697714,0.44000000000000006,0.08432740427115676,1.6,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,45,10,0.7643291354179382,0.005995117276966966,0.7315168797969818,0.005212865819125636,0.48,0.1398411797560202,1.6,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,50,10,0.7689729332923889,0.0,0.7354508936405182,0.00018688430190425817,0.4,0.0,2.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_en_phrase,neutron measurement current,baseline,en,51,10,0.7689729332923889,0.0,0.735509991645813,0.0,0.4,0.0,2.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,0,1,0.7712782025337219,,0.7546126842498779,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,5,10,0.7761151909828186,0.01352103042039026,0.7619439780712127,0.009619701897422294,0.8400000000000001,0.28362729848243534,2.1,2.8067379246694513
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,10,10,0.7798821687698364,0.018138753478205268,0.7601092159748077,0.009744588866639677,0.79,0.41753243386991307,3.0,4.2163702135578385
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,15,10,0.7933231234550476,0.02216696004861947,0.7711099803447723,0.009124591361703556,0.42000000000000004,0.4211096452627668,6.1,4.794672969962487
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,20,10,0.7954631447792053,0.01985371617039496,0.7747105777263641,0.0030603315044586137,0.33999999999999997,0.3687817782917155,7.0,4.371625682868
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,25,10,0.791161161661148,0.01997948451874003,0.7741525113582611,0.003143143233442279,0.36,0.32041639575194436,6.5,3.9510898637098992
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,30,10,0.7943931341171264,0.021072356732201043,0.7729370296001434,0.007084824219814129,0.39,0.3842742076521226,6.2,4.685675570881488
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,35,10,0.7986951172351837,0.020202399039689487,0.7753756582736969,0.0031890714132040425,0.22999999999999998,0.3020301677353145,7.6,4.501851470969102
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,40,10,0.7992301225662232,0.0194525896462044,0.7754291534423828,0.0031163605256868607,0.22000000000000003,0.26583202716502513,7.4,4.452215428550399
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,45,10,0.8142980337142944,0.0,0.7779289484024048,0.0,0.0,0.0,11.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,50,10,0.8142980337142944,0.0,0.7778754472732544,0.00016918542550606268,0.0,0.0,11.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_core,中子,baseline,zh,51,10,0.8142980337142944,0.0,0.7779289484024048,0.0,0.0,0.0,11.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,0,1,0.6408504843711853,,0.6057105660438538,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,5,10,0.648882532119751,0.010051885646324298,0.6143017828464508,0.008631753829540713,0.72,0.18737959096740261,1.8,1.0327955589886446
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,10,10,0.6520162880420685,0.01038536374178159,0.6176446676254272,0.0077375682576226795,0.63,0.16363916944844772,2.2,0.9189365834726815
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,15,10,0.6546350657939911,0.012024391770522691,0.6220298707485199,0.012690063291693384,0.52,0.2780887148615228,2.7,1.4944341180973264
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,20,10,0.6573765695095062,0.009394093611080437,0.6274233102798462,0.008544397815044348,0.32999999999999996,0.14181364924121764,3.2,1.2292725943057183
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,25,10,0.6598867475986481,0.0076568199008494224,0.6293357670307159,0.007316611854813397,0.3,0.11547005383792516,3.4,1.1737877907772671
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,30,10,0.664324802160263,0.0047206993509659265,0.6357943296432496,0.007596774794824664,0.27,0.1494434118097326,4.6,1.264911064067352
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,35,10,0.6613660991191864,0.007167720631625546,0.633129221200943,0.003791858821789624,0.22999999999999998,0.04830458915396478,3.9,0.7378647873726218
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,40,10,0.6643382668495178,0.004678120264934481,0.639997273683548,0.00403985971000626,0.2,0.0,5.3,0.8232726023485646
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,45,10,0.6643382668495178,0.004678120264934509,0.6416556715965271,0.002907346573047314,0.2,0.0,5.6,0.699205898780101
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,50,10,0.6643382668495178,0.004678120264934504,0.6423371732234955,0.0027723527529589253,0.2,0.0,5.8,0.6324555320336761
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,baseline_zh_phrase,中子测量电流,baseline,zh,51,10,0.6658176183700562,0.0,0.6432138681411743,0.0,0.2,0.0,6.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,0,1,0.6558975577354431,,0.6263630986213684,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,10,0.6637645483016967,0.016816303258723454,0.6335365295410156,0.009500815733615539,0.8300000000000001,0.17029386365926405,1.6,1.07496769977314
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,10,0.6826518714427948,0.023244063877347402,0.6470603942871094,0.014431574646357026,0.5900000000000001,0.2766867462592951,3.2,1.8737959096740262
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,15,10,0.687763649225235,0.0185490065924133,0.65265291929245,0.010796844292692894,0.48,0.2250925735484551,4.2,1.5491933384829668
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,20,10,0.6934578359127045,0.01904801293815496,0.6574140787124634,0.010145435656451348,0.41,0.17919573407620815,5.1,1.8529256146249728
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,25,10,0.6862986803054809,0.015045739690756456,0.6560371100902558,0.007576485820990941,0.35,0.14337208778404376,5.0,1.5634719199411433
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,30,10,0.7011699736118316,0.014156230510463478,0.6632856786251068,0.005553989937971698,0.27,0.08232726023485645,6.5,1.6499158227686108
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,10,0.6960720896720887,0.015176795978397235,0.6637878537178039,0.006063924333639221,0.26,0.06992058987801011,6.9,1.5238839267549946
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,10,0.7048890113830566,0.009293851519349241,0.6694909036159515,0.003953265664261171,0.18,0.07888106377466154,8.8,1.316561177208767
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,10,0.7078279852867126,0.0,0.671389377117157,0.0020911839677449076,0.13,0.04830458915396481,9.5,0.8498365855987976
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,10,0.7078279852867126,0.0,0.6726001501083374,0.0,0.1,0.0,10.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,10,0.7078279852867126,0.0,0.6726001501083374,0.0,0.1,0.0,10.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,0,1,0.6120133399963379,,0.5765624642372131,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,10,0.6144033074378967,0.00505989762528929,0.5829404413700103,0.009190888819240978,0.8,0.2449489742783178,1.5,0.97182531580755
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,10,0.6215965807437897,0.015748577480987607,0.5940766215324402,0.01399046722517237,0.48,0.19888578520235065,2.5,2.41522945769824
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,10,0.6322468221187592,0.01634406752138082,0.6041049420833587,0.014393665145152315,0.34,0.17763883459298968,4.1,2.8460498941515415
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,10,0.6311349749565125,0.010598393633431125,0.6063279449939728,0.009979193626952482,0.26,0.21186998109427607,4.4,1.5055453054181622
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,10,0.6354496419429779,0.012988863299227249,0.611548662185669,0.010417038257594526,0.19,0.09944289260117531,5.4,2.7968235951204043
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,10,0.6376420080661773,0.013439302384354278,0.6140918672084809,0.011530757452266876,0.16999999999999998,0.11595018087284058,6.2,2.973961069759395
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,10,0.6433039367198944,0.010704648921490425,0.6171045780181885,0.008821448026961514,0.15,0.097182531580755,7.0,2.309401076758503
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,10,0.6433740019798279,0.010590134485622061,0.6201771557331085,0.0058135363060746355,0.11000000000000001,0.03162277660168379,7.7,1.636391694484477
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,10,0.6477587342262268,0.00693287041430362,0.6244615077972412,0.0038197797235938946,0.1,0.0,9.4,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,10,0.6477587342262268,0.00693287041430362,0.6247440159320832,0.0038641038911231716,0.1,0.0,9.6,1.264911064067352
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,10,0.6499511003494263,0.0,0.62596595287323,0.0,0.1,0.0,10.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,0,1,0.7047668695449829,,0.6494761109352112,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,10,0.7047668695449829,0.0,0.6498438358306885,0.0011628482220556056,0.99,0.0316227766016838,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,10,0.7047668695449829,0.0,0.652237868309021,0.003148011283216127,0.93,0.08232726023485643,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,10,0.7047668695449829,0.0,0.6582196056842804,0.00847683410889004,0.6799999999999999,0.2936362072739366,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,10,0.7047668695449829,0.0,0.6614560008049011,0.004989183483886548,0.61,0.20248456731316586,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,10,0.7047668695449829,0.0,0.6654708504676818,0.0041153868157411105,0.44000000000000006,0.16465452046971293,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,10,0.7047668695449829,0.0,0.665172952413559,0.005002762475052758,0.47000000000000003,0.21628170930011115,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,10,0.7047668695449829,0.0,0.6662420630455017,0.006052224346746284,0.43,0.22632326929023944,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,10,0.7047668695449829,0.0,0.6673205435276032,0.0058101296296233056,0.4,0.2160246899469287,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,10,0.7047668695449829,0.0,0.6686628341674805,0.0028070419087599854,0.36,0.12649110640673517,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,10,0.7047668695449829,0.0,0.6703422665596008,0.0,0.3,0.0,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,10,0.7047668695449829,0.0,0.6703422665596008,0.0,0.3,0.0,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,1,0.5946500301361084,,0.5608664751052856,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,10,0.5946500301361084,0.0,0.5659765005111694,0.00552176412725195,0.8099999999999999,0.1523883926754995,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,10,0.6091649949550628,0.018473047176039842,0.5781022131443023,0.011650800467347162,0.54,0.2796823595120404,2.3,1.4944341180973264
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,10,0.617372727394104,0.029334876020376613,0.5727651953697205,0.010057264151132938,0.6799999999999999,0.19321835661585918,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,10,0.6091649949550628,0.018473047176039845,0.5816746711730957,0.009844793401671737,0.41,0.20789954839350233,2.3,1.4944341180973262
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,10,0.6353597939014435,0.021737130689716985,0.5910669386386871,0.00817061942216389,0.3,0.06666666666666667,3.7,1.4944341180973264
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,10,0.6309426486492157,0.027240236007190846,0.5918579578399659,0.012365721702430901,0.3,0.17638342073763935,3.7,1.888562063228706
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,10,0.6410404682159424,0.016771844555822545,0.596611499786377,0.005013751430303206,0.21000000000000002,0.031622776601683784,4.1,1.1972189997378648
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,10,0.6388318955898284,0.02119808357806317,0.5963128507137299,0.006364778974776387,0.21000000000000002,0.03162277660168379,4.1,1.4491376746189437
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,10,0.6479846715927124,0.01097974960301283,0.599432784318924,0.0036130758540574076,0.21000000000000002,0.03162277660168379,4.6,0.966091783079296
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,10,0.6514567732810974,0.0,0.6001401424407959,0.0027909102993676337,0.2,0.0,4.7,0.9486832980505138
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,10,0.6514567732810974,0.0,0.601195752620697,0.0,0.2,0.0,5.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,0,1,0.6741911768913269,,0.6186484098434448,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,10,0.6743276655673981,0.00043161509120581416,0.622577327489853,0.00716329345003222,0.86,0.23664319132398462,1.1,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,10,0.6744641542434693,0.0005754867882744144,0.6295235455036163,0.008654047351692621,0.6100000000000001,0.26012817353502227,1.2,0.4216370213557839
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,10,0.6748736202716827,0.0007193584853430188,0.6307714223861695,0.008784892432660835,0.6,0.18856180831641273,1.5,0.5270462766947299
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,10,0.6747371315956116,0.0007048244924927076,0.6309463381767273,0.009229336560214255,0.5599999999999999,0.19550504398153576,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,10,0.6748736202716827,0.0007193584853430163,0.6408574342727661,0.008495451489876965,0.37,0.16363916944844772,1.5,0.5270462766947299
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,10,0.6747371315956116,0.0007048244924927048,0.6378009140491485,0.008858671490629756,0.41,0.1728840330651992,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,10,0.6748736202716827,0.0007193584853430163,0.6409247994422913,0.008599355290952754,0.36,0.10749676997731399,1.5,0.5270462766947299
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,10,0.6750101089477539,0.0007048244924927073,0.643546748161316,0.00437232328374871,0.32,0.042163702135578414,1.6,0.5163977794943223
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,10,0.6754195749759674,0.00043161509120581416,0.6463562965393066,0.003455108890173663,0.31,0.031622776601683805,1.9,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,10,0.6755560636520386,0.0,0.6482337176799774,0.0005058787472323089,0.3,0.0,2.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,10,0.6755560636520386,0.0,0.6483936905860901,0.0,0.3,0.0,2.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,0,1,0.6285901069641113,,0.5669611692428589,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1200,120,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,10,0.6285901069641113,0.0,0.5756345868110657,0.006703391017677781,0.73,0.14181364924121767,1.0,0.0
