scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,17959.0,0.6899797916412354,0.0,0.6764126618703207,0.0,0.6617378890514374,0.0,0.6899797916412354,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,17959.0,0.5201177000999451,0.0,0.51604030529658,0.0,0.5093286156654357,0.0,0.5201177000999451,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,17959.0,0.6957577466964722,0.0,0.6854610641797384,0.0,0.6632489740848542,0.0,0.6957577466964722,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,17959.0,0.5488024353981018,0.0,0.5465351541837057,0.0,0.5418043375015259,0.0,0.5488024353981018,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,29934.8,0.6899797916412354,0.0,0.6764825185139974,0.0001472707358089026,0.6633369451761245,0.0017047098904052068,0.6899797916412354,0.0,0.85,0.15811388300841897,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,29934.8,0.5869591295719147,0.034979613741980116,0.5836184243361154,0.03579706976926066,0.577001741528511,0.03584638689073261,0.5869591295719147,0.034979613741980116,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,29934.8,0.6957577466964722,0.0,0.6854610641797384,0.0,0.6647681868076324,0.0015798643041626706,0.6957577466964722,0.0,0.9199999999999999,0.09189365834726816,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,29934.8,0.635907131433487,0.0380205350645422,0.6329491972923279,0.037511754872149375,0.625758045911789,0.03694445547790868,0.635907131433487,0.0380205350645422,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,33319.1,0.6899797916412354,0.0,0.6765174468358358,0.00016871982362403495,0.6641303205490112,0.0019275310904081527,0.6899797916412354,0.0,0.76,0.15055453054181622,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,33319.1,0.6157798409461975,0.021785517088487426,0.6106959124406178,0.02256428936587305,0.6052826708555221,0.023500056103603402,0.6157798409461975,0.021785517088487426,0.0,0.0,0.0,0.0
