scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,5969,13,0,0.5198912024497986,0.5101060072580973,0.499345076084137,0.5198912024497986,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,5969,13,0,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,5969,13,0,0.5450960993766785,0.5396697918574015,0.5343658208847046,0.5450960993766785,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,5969,13,0,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,8430,13,5,0.610377311706543,0.6077803174654642,0.6046775460243226,0.610377311706543,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,8430,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,8430,13,5,0.6611018180847168,0.660099188486735,0.6573668599128724,0.6611018180847168,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,8430,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,6364,13,5,0.616506814956665,0.6123270392417908,0.6078604996204376,0.616506814956665,0,0.0,0,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,6364,13,5,0.6627007722854614,0.6592724720637003,0.6489282548427582,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,6364,13,5,0.6633151173591614,0.6603865027427673,0.6578247487545014,0.6633151173591614,0,0.0,0,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,6364,13,5,0.6875819563865662,0.6794215242067972,0.665908819437027,0.6875819563865662,6,0.6,1,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,6376,13,5,0.5294044613838196,0.5232489903767904,0.5176590383052826,0.5294044613838196,1,0.1,3,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,6376,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,6376,13,5,0.565193772315979,0.5607868432998657,0.5529208362102509,0.565193772315979,1,0.1,10,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,6376,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,8558,13,5,0.5737603306770325,0.5694074829419454,0.562966811656952,0.5737603306770325,0,0.0,0,10,10
IAEA_plus_5,5,3,core_term,en,neutron,18,8558,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,3,phrase,zh,中子测量电流,18,8558,13,5,0.6111680865287781,0.6063090960184733,0.5963966727256775,0.6111680865287781,0,0.0,0,10,10
IAEA_plus_5,5,3,phrase,en,neutron measurement current,18,8558,13,5,0.6875819563865662,0.6751725077629089,0.6619100272655487,0.6875819563865662,6,0.6,1,10,10
IAEA_plus_5,5,4,core_term,zh,中子,18,6243,13,5,0.5252956748008728,0.5217159986495972,0.5164511322975158,0.5252956748008728,1,0.1,3,10,10
IAEA_plus_5,5,4,core_term,en,neutron,18,6243,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,4,phrase,zh,中子测量电流,18,6243,13,5,0.5658283829689026,0.5620678464571635,0.5474891483783721,0.5658283829689026,3,0.3,5,10,10
IAEA_plus_5,5,4,phrase,en,neutron measurement current,18,6243,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,5,core_term,zh,中子,18,6654,13,5,0.5344225168228149,0.5301482280095419,0.5224593698978424,0.5344225168228149,1,0.1,6,10,10
IAEA_plus_5,5,5,core_term,en,neutron,18,6654,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,5,phrase,zh,中子测量电流,18,6654,13,5,0.565195620059967,0.5646555225054423,0.5595269501209259,0.565195620059967,0,0.0,0,10,10
IAEA_plus_5,5,5,phrase,en,neutron measurement current,18,6654,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,6,core_term,zh,中子,18,7538,13,5,0.616506814956665,0.6123270392417908,0.6078604996204376,0.616506814956665,0,0.0,0,10,10
IAEA_plus_5,5,6,core_term,en,neutron,18,7538,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,6,phrase,zh,中子测量电流,18,7538,13,5,0.6633151173591614,0.6603865027427673,0.6578247487545014,0.6633151173591614,0,0.0,0,10,10
IAEA_plus_5,5,6,phrase,en,neutron measurement current,18,7538,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,7,core_term,zh,中子,18,8275,13,5,0.6118993759155273,0.6109312971433004,0.605386757850647,0.6118993759155273,0,0.0,0,10,10
IAEA_plus_5,5,7,core_term,en,neutron,18,8275,13,5,0.6659508943557739,0.6649967829386393,0.6580065310001373,0.6659508943557739,6,0.6,4,10,10
IAEA_plus_5,5,7,phrase,zh,中子测量电流,18,8275,13,5,0.6658470630645752,0.6611471176147461,0.6551487863063812,0.6658470630645752,0,0.0,0,10,10
IAEA_plus_5,5,7,phrase,en,neutron measurement current,18,8275,13,5,0.6875819563865662,0.6747264663378397,0.6577030062675476,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_5,5,8,core_term,zh,中子,18,6816,13,5,0.5344225168228149,0.5277131001154581,0.5183658540248871,0.5344225168228149,2,0.2,4,10,10
IAEA_plus_5,5,8,core_term,en,neutron,18,6816,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,8,phrase,zh,中子测量电流,18,6816,13,5,0.565195620059967,0.5629105567932129,0.5536459445953369,0.565195620059967,2,0.2,8,10,10
IAEA_plus_5,5,8,phrase,en,neutron measurement current,18,6816,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,9,core_term,zh,中子,18,6648,13,5,0.5367110371589661,0.5347284078598022,0.5300529599189758,0.5367110371589661,0,0.0,0,10,10
IAEA_plus_5,5,9,core_term,en,neutron,18,6648,13,5,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,9,phrase,zh,中子测量电流,18,6648,13,5,0.577104926109314,0.5755274693171183,0.570393705368042,0.577104926109314,0,0.0,0,10,10
IAEA_plus_5,5,9,phrase,en,neutron measurement current,18,6648,13,5,0.6875819563865662,0.6734157800674438,0.6549849927425384,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_10,10,0,core_term,zh,中子,23,9337,13,10,0.6118993759155273,0.6109312971433004,0.605386745929718,0.6118993759155273,0,0.0,0,10,10
IAEA_plus_10,10,0,core_term,en,neutron,23,9337,13,10,0.6659508943557739,0.6649967829386393,0.6580065310001373,0.6659508943557739,6,0.6,4,10,10
IAEA_plus_10,10,0,phrase,zh,中子测量电流,23,9337,13,10,0.6658470630645752,0.6629343231519064,0.6564097702503204,0.6658470630645752,0,0.0,0,10,10
IAEA_plus_10,10,0,phrase,en,neutron measurement current,23,9337,13,10,0.6875819563865662,0.6747264663378397,0.6577030062675476,0.6875819563865662,9,0.9,1,10,10
