scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,5922.0,0.6627007722854614,0.0,0.6592724720637003,0.0,0.6482249796390533,0.0,0.6627007722854614,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,5922.0,0.5198912024497986,0.0,0.5101060072580973,0.0,0.50028877556324,0.0,0.5198912024497986,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,5922.0,0.6875819563865662,0.0,0.6750429471333822,0.0,0.65547314286232,0.0,0.6875819563865662,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,5922.0,0.5450960993766785,0.0,0.5396697918574015,0.0,0.5343578100204468,0.0,0.5450960993766785,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,9192.3,0.6643378257751464,0.0027856072260505366,0.6610805571079255,0.003001527251485809,0.651328393816948,0.0048038029444673,0.6643378257751464,0.0027856072260505366,0.86,0.20655911179772887,1.8,1.475729574745244
IAEA_plus_10,10,core_term,zh,中子,10,23.0,9192.3,0.5752557396888733,0.037845292023686805,0.5697122772534688,0.03736736740826109,0.5632290798425674,0.0375381784884518,0.5752557396888733,0.037845292023686805,0.01,0.03162277660168379,0.3,0.9486832980505139
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,9192.3,0.6875819683074951,3.769728732309794e-08,0.6754710117975871,0.0006957379863140664,0.6574552768468858,0.002105980071486787,0.6875819683074951,3.769728732309794e-08,0.89,0.11005049346146119,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,9192.3,0.625122457742691,0.039907775364583925,0.6188507457574208,0.0372683410443426,0.6119610691070557,0.03818460704796151,0.625122457742691,0.039907775364583925,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,10302.6,0.6663058876991272,0.0032621782589229912,0.6627813220024109,0.0032196138521646952,0.6541971790790557,0.004992481611736504,0.6663058876991272,0.0032621782589229912,0.67,0.2057506581601462,2.4,1.6465452046971292
IAEA_plus_15,15,core_term,zh,中子,10,28.0,10302.6,0.6025190591812134,0.0227215268099796,0.5985653162002563,0.023305598676917613,0.5921403962373734,0.02415701743593839,0.6025190591812134,0.0227215268099796,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,10302.6,0.6875819563865662,0.0,0.6763467212518057,0.001749107537559951,0.6610386091470718,0.005596837224266878,0.6875819563865662,0.0,0.75,0.1957890020745122,1.0,0.0
