scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_plus_10,10,9,phrase,zh,中子测量电流,23,8964,13,10,0.6620963215827942,0.6177061597506205,0.584796690940857,0.6620963215827942,0,0.0,0,10,10
IAEA_plus_10,10,9,phrase,en,neutron measurement current,23,8964,13,10,0.6875819563865662,0.6750429471333822,0.6567836880683899,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,0,core_term,zh,中子,28,12049,13,15,0.6118993759155273,0.6109312971433004,0.6052162766456604,0.6118993759155273,0,0.0,0,10,10
IAEA_plus_15,15,0,core_term,en,neutron,28,12049,13,15,0.6692609786987305,0.6669779022534689,0.6615161418914794,0.6692609786987305,4,0.4,5,10,10
IAEA_plus_15,15,0,phrase,zh,中子测量电流,28,12049,13,15,0.6658470630645752,0.6609513362248739,0.6545957267284394,0.6658470630645752,0,0.0,0,10,10
IAEA_plus_15,15,0,phrase,en,neutron measurement current,28,12049,13,15,0.6875819563865662,0.6763536334037781,0.6581911563873291,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,1,core_term,zh,中子,28,10282,13,15,0.6118993759155273,0.6109312971433004,0.6052162766456604,0.6118993759155273,0,0.0,0,10,10
IAEA_plus_15,15,1,core_term,en,neutron,28,10282,13,15,0.6659508943557739,0.6649967829386393,0.6584070205688477,0.6659508943557739,5,0.5,4,10,10
IAEA_plus_15,15,1,phrase,zh,中子测量电流,28,10282,13,15,0.6658470630645752,0.6609513362248739,0.6549346566200256,0.6658470630645752,0,0.0,0,10,10
IAEA_plus_15,15,1,phrase,en,neutron measurement current,28,10282,13,15,0.6875819563865662,0.6763536334037781,0.6599065780639648,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_15,15,2,core_term,zh,中子,28,9335,13,15,0.5971740484237671,0.5958751440048218,0.5783830881118774,0.5971740484237671,0,0.0,0,10,10
IAEA_plus_15,15,2,core_term,en,neutron,28,9335,13,15,0.6627007722854614,0.6592724720637003,0.6499605774879456,0.6627007722854614,8,0.8,1,10,10
IAEA_plus_15,15,2,phrase,zh,中子测量电流,28,9335,13,15,0.6518803238868713,0.648651659488678,0.6222410917282104,0.6518803238868713,0,0.0,0,10,10
IAEA_plus_15,15,2,phrase,en,neutron measurement current,28,9335,13,15,0.6875819563865662,0.6750429471333822,0.6584991097450257,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_15,15,3,core_term,zh,中子,28,11086,13,15,0.616506814956665,0.613323966662089,0.6094464540481568,0.616506814956665,0,0.0,0,10,10
IAEA_plus_15,15,3,core_term,en,neutron,28,11086,13,15,0.6692609786987305,0.6669779022534689,0.6615161418914794,0.6692609786987305,4,0.4,5,10,10
IAEA_plus_15,15,3,phrase,zh,中子测量电流,28,11086,13,15,0.6658470630645752,0.6629343231519064,0.6595312237739563,0.6658470630645752,0,0.0,0,10,10
IAEA_plus_15,15,3,phrase,en,neutron measurement current,28,11086,13,15,0.6875819563865662,0.6794215242067972,0.6716725468635559,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_15,15,4,core_term,zh,中子,28,9537,13,15,0.616506814956665,0.6122973561286926,0.6075209081172943,0.616506814956665,0,0.0,0,10,10
IAEA_plus_15,15,4,core_term,en,neutron,28,9537,13,15,0.6627007722854614,0.6592724720637003,0.6482249796390533,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_15,15,4,phrase,zh,中子测量电流,28,9537,13,15,0.6597024202346802,0.6588231126467387,0.6573557317256927,0.6597024202346802,0,0.0,0,10,10
IAEA_plus_15,15,4,phrase,en,neutron measurement current,28,9537,13,15,0.6875819563865662,0.6767021616299947,0.661347645521164,0.6875819563865662,7,0.7,1,10,10
IAEA_plus_15,15,5,core_term,zh,中子,28,10808,13,15,0.5996587872505188,0.5801924069722494,0.5679126501083374,0.5996587872505188,0,0.0,0,10,10
IAEA_plus_15,15,5,core_term,en,neutron,28,10808,13,15,0.6627007722854614,0.6592724720637003,0.6498928606510163,0.6627007722854614,8,0.8,1,10,10
IAEA_plus_15,15,5,phrase,zh,中子测量电流,28,10808,13,15,0.6620963215827942,0.6281468868255615,0.6066126585006714,0.6620963215827942,0,0.0,0,10,10
IAEA_plus_15,15,5,phrase,en,neutron measurement current,28,10808,13,15,0.6875819563865662,0.6794215242067972,0.6710113525390625,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_15,15,6,core_term,zh,中子,28,9847,13,15,0.610377311706543,0.6077803174654642,0.6039786517620087,0.610377311706543,0,0.0,0,10,10
IAEA_plus_15,15,6,core_term,en,neutron,28,9847,13,15,0.6692609786987305,0.6639235814412435,0.6545447289943696,0.6692609786987305,6,0.6,2,10,10
IAEA_plus_15,15,6,phrase,zh,中子测量电流,28,9847,13,15,0.6584351062774658,0.6575429240862528,0.6561094880104065,0.6584351062774658,0,0.0,0,10,10
IAEA_plus_15,15,6,phrase,en,neutron measurement current,28,9847,13,15,0.6875819563865662,0.6750429471333822,0.6584991097450257,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_15,15,7,core_term,zh,中子,28,9708,13,15,0.610377311706543,0.6077803174654642,0.6039786517620087,0.610377311706543,0,0.0,0,10,10
IAEA_plus_15,15,7,core_term,en,neutron,28,9708,13,15,0.6627007722854614,0.6592724720637003,0.6489959716796875,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_15,15,7,phrase,zh,中子测量电流,28,9708,13,15,0.6584351062774658,0.6575429240862528,0.6561094880104065,0.6584351062774658,0,0.0,0,10,10
IAEA_plus_15,15,7,phrase,en,neutron measurement current,28,9708,13,15,0.6875819563865662,0.6750429471333822,0.6567836880683899,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,8,core_term,zh,中子,28,9271,13,15,0.5404134392738342,0.5387607415517172,0.5357723534107208,0.5404134392738342,0,0.0,0,10,10
IAEA_plus_15,15,8,core_term,en,neutron,28,9271,13,15,0.6692609786987305,0.6639235814412435,0.6545447289943696,0.6692609786987305,6,0.6,2,10,10
IAEA_plus_15,15,8,phrase,zh,中子测量电流,28,9271,13,15,0.5773026943206787,0.5762855807940165,0.5749030709266663,0.5773026943206787,0,0.0,0,10,10
IAEA_plus_15,15,8,phrase,en,neutron measurement current,28,9271,13,15,0.6875819563865662,0.6750429471333822,0.6572374522686004,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,9,core_term,zh,中子,28,11103,13,15,0.610377311706543,0.6077803174654642,0.6039786517620087,0.610377311706543,0,0.0,0,10,10
IAEA_plus_15,15,9,core_term,en,neutron,28,11103,13,15,0.6692609786987305,0.6639235814412435,0.6543686389923096,0.6692609786987305,7,0.7,2,10,10
IAEA_plus_15,15,9,phrase,zh,中子测量电流,28,11103,13,15,0.6584351062774658,0.6575429240862528,0.6561094880104065,0.6584351062774658,0,0.0,0,10,10
IAEA_plus_15,15,9,phrase,en,neutron measurement current,28,11103,13,15,0.6875819563865662,0.6750429471333822,0.6572374522686004,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_20,20,0,core_term,zh,中子,33,9138,13,20,0.5996587872505188,0.5690670609474182,0.5387403726577759,0.5996587872505188,0,0.0,0,10,10
IAEA_plus_20,20,0,core_term,en,neutron,33,9138,13,20,0.6692609786987305,0.6639235814412435,0.6543686389923096,0.6692609786987305,7,0.7,2,10,10
IAEA_plus_20,20,0,phrase,zh,中子测量电流,33,9138,13,20,0.6620963215827942,0.6177720824877421,0.5858375489711761,0.6620963215827942,0,0.0,0,10,10
IAEA_plus_20,20,0,phrase,en,neutron measurement current,33,9138,13,20,0.6875819563865662,0.6750429471333822,0.6584991097450257,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_20,20,1,core_term,zh,中子,33,10731,13,20,0.616506814956665,0.6127263903617859,0.6085011601448059,0.616506814956665,0,0.0,0,10,10
IAEA_plus_20,20,1,core_term,en,neutron,33,10731,13,20,0.6692609786987305,0.6639235814412435,0.6539195060729981,0.6692609786987305,6,0.6,2,10,10
IAEA_plus_20,20,1,phrase,zh,中子测量电流,33,10731,13,20,0.6597024202346802,0.6589208245277405,0.6579138040542603,0.6597024202346802,0,0.0,0,10,10
IAEA_plus_20,20,1,phrase,en,neutron measurement current,33,10731,13,20,0.6875819563865662,0.6794215242067972,0.6710113525390625,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_20,20,2,core_term,zh,中子,33,9603,13,20,0.5996587872505188,0.5690670609474182,0.5411413669586181,0.5996587872505188,0,0.0,0,10,10
IAEA_plus_20,20,2,core_term,en,neutron,33,9603,13,20,0.6692609786987305,0.6639235814412435,0.653529417514801,0.6692609786987305,8,0.8,2,10,10
IAEA_plus_20,20,2,phrase,zh,中子测量电流,33,9603,13,20,0.6620963215827942,0.6209567785263062,0.5948043167591095,0.6620963215827942,0,0.0,0,10,10
IAEA_plus_20,20,2,phrase,en,neutron measurement current,33,9603,13,20,0.6875819563865662,0.6750429471333822,0.6567836880683899,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_20,20,3,core_term,zh,中子,33,10284,13,20,0.616506814956665,0.6122973561286926,0.6075209081172943,0.616506814956665,0,0.0,0,10,10
IAEA_plus_20,20,3,core_term,en,neutron,33,10284,13,20,0.6627007722854614,0.6592724720637003,0.6493353545665741,0.6627007722854614,8,0.8,1,10,10
IAEA_plus_20,20,3,phrase,zh,中子测量电流,33,10284,13,20,0.6597024202346802,0.6588231126467387,0.6573557317256927,0.6597024202346802,0,0.0,0,10,10
IAEA_plus_20,20,3,phrase,en,neutron measurement current,33,10284,13,20,0.6875819563865662,0.6794215242067972,0.6663969695568085,0.6875819563865662,6,0.6,1,10,10
IAEA_plus_20,20,4,core_term,zh,中子,33,11829,13,20,0.616506814956665,0.6127263903617859,0.6085011601448059,0.616506814956665,0,0.0,0,10,10
IAEA_plus_20,20,4,core_term,en,neutron,33,11829,13,20,0.6692609786987305,0.6639235814412435,0.6544770121574401,0.6692609786987305,6,0.6,2,10,10
IAEA_plus_20,20,4,phrase,zh,中子测量电流,33,11829,13,20,0.6597024202346802,0.6589208245277405,0.6579138040542603,0.6597024202346802,0,0.0,0,10,10
IAEA_plus_20,20,4,phrase,en,neutron measurement current,33,11829,13,20,0.6875819563865662,0.6794215242067972,0.6710113525390625,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_20,20,5,core_term,zh,中子,33,12141,13,20,0.616506814956665,0.6122973561286926,0.6075209081172943,0.616506814956665,0,0.0,0,10,10
IAEA_plus_20,20,5,core_term,en,neutron,33,12141,13,20,0.6692609786987305,0.6639235814412435,0.6543686330318451,0.6692609786987305,7,0.7,2,10,10
IAEA_plus_20,20,5,phrase,zh,中子测量电流,33,12141,13,20,0.6620963215827942,0.6601412296295166,0.6580200731754303,0.6620963215827942,0,0.0,0,10,10
IAEA_plus_20,20,5,phrase,en,neutron measurement current,33,12141,13,20,0.6875819563865662,0.6750429471333822,0.657237446308136,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_20,20,6,core_term,zh,中子,33,11817,13,20,0.6118993759155273,0.6112807989120483,0.6073756754398346,0.6118993759155273,0,0.0,0,10,10
IAEA_plus_20,20,6,core_term,en,neutron,33,11817,13,20,0.6659508943557739,0.6649967829386393,0.6580065310001373,0.6659508943557739,6,0.6,4,10,10
IAEA_plus_20,20,6,phrase,zh,中子测量电流,33,11817,13,20,0.6658470630645752,0.6617139180501302,0.657860952615738,0.6658470630645752,0,0.0,0,10,10
IAEA_plus_20,20,6,phrase,en,neutron measurement current,33,11817,13,20,0.6875819563865662,0.6794215242067972,0.6688391208648682,0.6875819563865662,5,0.5,1,10,10
IAEA_plus_20,20,7,core_term,zh,中子,33,13662,13,20,0.610377311706543,0.6077803174654642,0.6039786517620087,0.610377311706543,0,0.0,0,10,10
IAEA_plus_20,20,7,core_term,en,neutron,33,13662,13,20,0.6692609786987305,0.6639235814412435,0.6538111329078674,0.6692609786987305,7,0.7,2,10,10
IAEA_plus_20,20,7,phrase,zh,中子测量电流,33,13662,13,20,0.6584351062774658,0.6575429240862528,0.6561094880104065,0.6584351062774658,0,0.0,0,10,10
IAEA_plus_20,20,7,phrase,en,neutron measurement current,33,13662,13,20,0.6875819563865662,0.6767021616299947,0.661347645521164,0.6875819563865662,7,0.7,1,10,10
IAEA_plus_20,20,8,core_term,zh,中子,33,12960,13,20,0.616506814956665,0.6122973561286926,0.6075209081172943,0.616506814956665,0,0.0,0,10,10
IAEA_plus_20,20,8,core_term,en,neutron,33,12960,13,20,0.6627007722854614,0.6592724720637003,0.6489282548427582,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_20,20,8,phrase,zh,中子测量电流,33,12960,13,20,0.6620963215827942,0.6601412296295166,0.6580200731754303,0.6620963215827942,0,0.0,0,10,10
IAEA_plus_20,20,8,phrase,en,neutron measurement current,33,12960,13,20,0.6875819563865662,0.6794215242067972,0.6710113525390625,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_20,20,9,core_term,zh,中子,33,11878,13,20,0.610377311706543,0.6077803174654642,0.6039786517620087,0.610377311706543,0,0.0,0,10,10
IAEA_plus_20,20,9,core_term,en,neutron,33,11878,13,20,0.6692609786987305,0.6639235814412435,0.6537434160709381,0.6692609786987305,7,0.7,2,10,10
IAEA_plus_20,20,9,phrase,zh,中子测量电流,33,11878,13,20,0.6584351062774658,0.6575429240862528,0.6561094880104065,0.6584351062774658,0,0.0,0,10,10
IAEA_plus_20,20,9,phrase,en,neutron measurement current,33,11878,13,20,0.6875819563865662,0.6794215242067972,0.6710113525390625,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_25,25,0,core_term,zh,中子,38,14131,13,25,0.6118993759155273,0.6109312971433004,0.6052162766456604,0.6118993759155273,0,0.0,0,10,10
IAEA_plus_25,25,0,core_term,en,neutron,38,14131,13,25,0.6659508943557739,0.6649967829386393,0.6580065310001373,0.6659508943557739,6,0.6,4,10,10
IAEA_plus_25,25,0,phrase,zh,中子测量电流,38,14131,13,25,0.6658470630645752,0.6609513362248739,0.6549346566200256,0.6658470630645752,0,0.0,0,10,10
