model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,n_trials,top1_score_mean,top1_score_std,top10_mean_score_mean,top10_mean_score_std,iaea_priority_top10_mean,iaea_priority_top10_std,first_iaea_rank_mean,first_iaea_rank_std
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,10,10,0.6666461288928985,0.012410485292124365,0.6317750215530396,0.007665729600631283,0.5700000000000001,0.2110818693198342,2.3,0.9486832980505138
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,15,10,0.6612603604793549,0.014860808591381185,0.6296896755695343,0.00781765014021051,0.63,0.1828782229912694,2.0,0.9428090415820634
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,20,10,0.6623144507408142,0.01287718598085415,0.6316382229328156,0.006697877242171593,0.54,0.12649110640673517,2.1,0.9944289260117533
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,25,10,0.6725097060203552,0.004994953454300717,0.6407955884933472,0.005819212215165612,0.39,0.05676462121975468,3.3,1.2516655570345725
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,30,10,0.6719334244728088,0.010328434508893586,0.6396819114685058,0.006214779129507325,0.4,0.06666666666666668,2.9,1.1972189997378648
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,35,10,0.6762651026248931,0.0015109638218407466,0.6470986664295196,0.0028137130673932835,0.31,0.031622776601683805,4.3,0.8232726023485645
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,40,10,0.6757872939109802,0.002014618429120996,0.6466172516345978,0.0034227817518915123,0.32999999999999996,0.048304589153964815,4.5,0.7071067811865475
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,45,10,0.6767429113388062,0.0,0.648388785123825,0.0017213806973304946,0.3,0.0,4.7,0.48304589153964794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,50,10,0.6767429113388062,0.0,0.6496321558952332,0.0,0.3,0.0,5.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,baseline_zh_phrase,中子测量电流,baseline,zh,51,10,0.6767429113388062,0.0,0.6496321558952332,0.0,0.3,0.0,5.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,0,1,0.6997997164726257,,0.6327672004699707,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,10,0.7034694790840149,0.0059902748022452965,0.6484069347381591,0.01146820814306779,0.5900000000000001,0.22827858224351913,1.3,0.48304589153964794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,10,0.7049337983131408,0.006736774888830302,0.6530987799167634,0.01544447842237087,0.52,0.2699794230842212,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,15,10,0.7027283549308777,0.006174111980826741,0.6525652706623077,0.013593591888554772,0.55,0.2758824226207808,1.2,0.42163702135578385
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,20,10,0.7052953958511352,0.007171268568483634,0.6611995041370392,0.013480016525967349,0.37,0.22135943621178658,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,25,10,0.7118937969207764,0.004578563608298247,0.675501161813736,0.006933531342562794,0.2,0.0,2.2,0.6324555320336759
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,30,10,0.7122553944587707,0.004627471688186553,0.6786428809165954,0.006376742766373275,0.2,0.0,2.2,0.6324555320336759
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,10,0.7122553944587707,0.004627471688186553,0.680852347612381,0.006267736614145567,0.2,0.0,2.6,0.6992058987801011
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,10,0.7129785895347596,0.004630583985620054,0.681493467092514,0.00653278780882612,0.2,0.0,2.5,0.7071067811865476
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,10,0.7140813112258911,0.0011434718163715336,0.6843267202377319,0.0027945078585256203,0.2,0.0,2.9,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,10,0.7144429087638855,0.0,0.6851820468902587,0.0017870022082641115,0.2,0.0,2.9,0.31622776601683805
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,10,0.7144429087638855,0.0,0.6857471466064453,0.0,0.2,0.0,3.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,0,1,0.631109893321991,,0.5911396145820618,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,10,0.6335734307765961,0.007790389457685785,0.6020011842250824,0.01081243879657845,0.67,0.24517567397911058,1.3,0.9486832980505138
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,10,0.6528474450111389,0.022806968130973385,0.6107936143875122,0.011508078283907977,0.55,0.16499158227686112,2.0,1.1547005383792515
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,10,0.6587293684482575,0.024124630018663988,0.6256853342056274,0.010102214148804625,0.33,0.10593499054713804,3.2,1.6865480854231358
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,10,0.6611929059028625,0.022169446552398248,0.624256044626236,0.010659560047117784,0.36,0.11737877907772673,3.1,1.728840330651992
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,10,0.6772702097892761,0.02148327947921837,0.6297640264034271,0.009223315585163799,0.32,0.13165611772087668,3.8,1.8737959096740262
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,10,0.6764349162578582,0.017421806690062738,0.6328068554401398,0.006440787838677319,0.2,0.06666666666666665,3.9,1.5238839267549946
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,10,0.6773299872875214,0.021417462066988486,0.6351070582866669,0.008588583897031134,0.2,0.11547005383792516,4.5,1.8408935028645435
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,10,0.6832119107246399,0.014161136772071042,0.6379362106323242,0.00644888193383754,0.16,0.0699205898780101,5.0,1.4142135623730951
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,10,0.6831521332263947,0.014287853534369559,0.63966024518013,0.0051376926598372275,0.15,0.07071067811865477,5.5,0.7071067811865474
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,10,0.6899291276931763,0.0,0.6433341324329376,9.166095412611904e-05,0.1,0.0,6.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,10,0.6899291276931763,0.0,0.6433631181716919,0.0,0.1,0.0,6.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,0,1,0.7053614258766174,,0.6625142097473145,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,10,0.7053614258766174,0.0,0.6649618864059448,0.0033302641165624597,0.89,0.1370320319406298,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,10,0.7053614258766174,0.0,0.6677421808242798,0.005496350074096518,0.8300000000000001,0.1766981104093143,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,10,0.7053614258766174,0.0,0.6735962212085724,0.0069173685004399596,0.63,0.14181364924121767,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,10,0.7053614258766174,0.0,0.67259202003479,0.005713904235167838,0.62,0.12292725943057183,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,10,0.7053614258766174,0.0,0.675222647190094,0.004511350977532961,0.61,0.1100504934614612,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,10,0.7053614258766174,0.0,0.6776706874370575,0.004738450996492109,0.55,0.07071067811865474,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,10,0.7053614258766174,0.0,0.6806263744831085,0.0029777594013555217,0.51,0.05676462121975466,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,10,0.7053614258766174,0.0,0.6795971095561981,0.003837886016640305,0.52,0.06324555320336758,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,10,0.7053614258766174,0.0,0.6818863093852997,0.0030476093876050897,0.47000000000000003,0.06749485577105527,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,10,0.7053614258766174,0.0,0.6833559989929199,0.002128728117848013,0.41000000000000003,0.03162277660168379,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,10,0.7053614258766174,0.0,0.6840291619300842,0.0,0.4,0.0,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,1,0.5946500301361084,,0.5699002742767334,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,10,0.6031379878520966,0.014694103836742111,0.5756128966808319,0.006953477230004806,0.79,0.17919573407620817,1.4,0.6992058987801011
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,10,0.626267921924591,0.008907881321206077,0.5895275294780731,0.0069298934434834925,0.49000000000000005,0.1286683937707919,2.8,0.9189365834726815
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,10,0.6271013200283051,0.013876457924440946,0.5915792286396027,0.006708881611723789,0.45999999999999996,0.0699205898780101,2.9,0.9944289260117533
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,10,0.6227639734745025,0.019490686291679153,0.5923560500144959,0.010401681718935523,0.42000000000000004,0.11352924243950933,3.3,2.110818693198342
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,10,0.628387987613678,0.010028643877198712,0.5963905990123749,0.00625122755522097,0.37,0.08232726023485648,4.2,1.2292725943057183
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,10,0.6347456395626068,0.0022711243015849057,0.5973664402961731,0.004140010852454828,0.37,0.09486832980505139,4.1,0.9944289260117531
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,10,0.6316422998905182,0.008405839337913829,0.5946355342864991,0.008476558841771927,0.39,0.09944289260117534,3.4,1.577621275493231
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,10,0.6356859743595124,0.001486799860666648,0.6008947193622589,0.0047498940510871885,0.32999999999999996,0.0674948557710553,4.6,1.2649110640673522
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,10,0.6356859743595124,0.00148679986066664,0.6043147802352905,0.0024956879208239994,0.3,0.0,5.6,0.6992058987801011
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,10,0.6361561417579651,0.0,0.605568242073059,0.0009003620104248447,0.3,0.0,5.9,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,10,0.6361561417579651,0.0,0.6058529615402222,0.0,0.3,0.0,6.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,0,1,0.6741911768913269,,0.6315670609474182,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,10,0.6758639931678772,0.0035266063606006993,0.6398234069347382,0.012890421445877097,0.8099999999999999,0.24244128727957573,1.6,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,10,0.6741911768913269,0.0,0.6434577524662017,0.010662150334664531,0.71,0.23781411975649291,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,10,0.675027585029602,0.0026449547704505256,0.6457756638526917,0.009695088562879216,0.65,0.190029237516523,1.3,0.9486832980505138
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,10,0.6783732175827026,0.004408257950750862,0.6582012414932251,0.011233878697731828,0.43,0.22135943621178655,2.5,1.5811388300841898
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,10,0.6792096257209778,0.004319193053562656,0.6644539058208465,0.008334510656333186,0.27,0.1766981104093143,2.8,1.5491933384829668
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,10,0.6817188501358032,0.002644954770450518,0.6651939988136292,0.0056580266005461805,0.31,0.1728840330651992,3.7,0.9486832980505138
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,10,0.6808824419975281,0.0035266063606007106,0.66730095744133,0.004330502337176468,0.22999999999999998,0.09486832980505137,3.4,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,10,0.6808824419975281,0.0035266063606006954,0.6682835578918457,0.008108837252010613,0.21000000000000002,0.16633299933166198,3.4,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,10,0.6808824419975281,0.0035266063606007,0.6703117072582245,0.0041278881466339365,0.13,0.0483045891539648,3.4,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,10,0.6825552582740784,0.0,0.6731940507888794,0.0,0.1,0.0,4.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,10,0.6825552582740784,0.0,0.6731940507888794,0.0,0.1,0.0,4.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,0,1,0.6427940130233765,,0.5857277512550354,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,10,0.6427940130233765,0.0,0.5921165466308593,0.007595215537191615,0.78,0.19321835661585918,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,800,80,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,10,0.6427940130233765,0.0,0.6041622877120971,0.010476456175749594,0.5599999999999999,0.21186998109427607,1.0,0.0
