model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,trial,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,0,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,1,0.2713421583175659,0.23315374553203583,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,2,0.2713421583175659,0.22561700642108917,0.8,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,3,0.2713421583175659,0.22403249144554138,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,4,0.2713421583175659,0.23315374553203583,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,5,0.2713421583175659,0.21980273723602295,0.9,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,6,0.2713421583175659,0.21972408890724182,0.9,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,7,0.2713421583175659,0.22847327589988708,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,8,0.2713421583175659,0.22589623928070068,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,15,9,0.2713421583175659,0.225690096616745,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,0,0.2713421583175659,0.22403249144554138,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,1,0.2713421583175659,0.21972408890724182,0.9,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,2,0.2713421583175659,0.22847327589988708,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,3,0.2713421583175659,0.2238263636827469,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,4,0.2713421583175659,0.2238510102033615,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,5,0.2713421583175659,0.2201797068119049,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,6,0.2713421583175659,0.21972408890724182,0.9,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,7,0.2713421583175659,0.22403249144554138,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,8,0.2713421583175659,0.22589623928070068,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,20,9,0.2713421583175659,0.2238510102033615,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,0,0.2713421583175659,0.2199004888534546,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,1,0.2713421583175659,0.23129001259803772,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,2,0.2713421583175659,0.2201797068119049,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,3,0.2713421583175659,0.22589623928070068,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,4,0.2713421583175659,0.22847327589988708,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,5,0.2713421583175659,0.2257147580385208,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,6,0.2713421583175659,0.22403249144554138,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,7,0.2713421583175659,0.23129001259803772,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,8,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,25,9,0.2713421583175659,0.22375325858592987,0.8,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,0,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,1,0.2713421583175659,0.23315374553203583,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,2,0.2713421583175659,0.2201797068119049,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,3,0.2713421583175659,0.2238263636827469,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,4,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,5,0.2713421583175659,0.22403249144554138,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,6,0.2713421583175659,0.225690096616745,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,7,0.2713421583175659,0.22589623928070068,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,8,0.2713421583175659,0.23129001259803772,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,30,9,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,0,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,1,0.2713421583175659,0.23315374553203583,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,2,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,3,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,4,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,5,0.2713421583175659,0.22931747138500214,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,6,0.2713421583175659,0.23129001259803772,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,7,0.2713421583175659,0.2201066017150879,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,8,0.2713421583175659,0.2201797068119049,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,9,0.2713421583175659,0.22589623928070068,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,0,0.2713421583175659,0.23129001259803772,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,1,0.2713421583175659,0.22561700642108917,0.8,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,2,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,3,0.2713421583175659,0.22847327589988708,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,4,0.2713421583175659,0.2238510102033615,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,5,0.2713421583175659,0.23315374553203583,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,6,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,7,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,8,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,9,0.2713421583175659,0.22403249144554138,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,0,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,1,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,2,0.2713421583175659,0.23315374553203583,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,3,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,4,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,5,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,6,0.2713421583175659,0.23129001259803772,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,7,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,8,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,9,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,0,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,1,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,2,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,3,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,4,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,5,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,6,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,7,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,8,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,9,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,0,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,1,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,2,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,3,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,4,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,5,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,6,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,7,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,8,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,9,0.2713421583175659,0.23404109477996826,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,0,0,0.5155993103981018,0.46243804693222046,1.0,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,0,0.5155993103981018,0.46651291847229004,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,1,0.5529322028160095,0.5159589052200317,0.3,5
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,2,0.5155993103981018,0.46818599104881287,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,3,0.5341352224349976,0.4774794578552246,0.7,2
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,4,0.6157411336898804,0.5683649182319641,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,5,0.5155993103981018,0.46649613976478577,0.7,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,6,0.5455123782157898,0.49408942461013794,0.4,3
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,7,0.5155993103981018,0.4704470634460449,0.5,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,8,0.6157411336898804,0.5683649182319641,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,5,9,0.5155993103981018,0.46243804693222046,1.0,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,0,0.5455123782157898,0.5032137632369995,0.4,4
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,1,0.5155993103981018,0.46615591645240784,0.9,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,2,0.535600483417511,0.5087085962295532,0.3,5
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,3,0.5155993103981018,0.47106751799583435,0.4,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,4,0.5455123782157898,0.49408942461013794,0.4,3
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,5,0.5155993103981018,0.46360310912132263,0.9,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,6,0.5155993103981018,0.4701710343360901,0.5,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,7,0.5341352224349976,0.4806995987892151,0.4,2
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,8,0.5155993103981018,0.4653000831604004,0.8,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,10,9,0.5155993103981018,0.46911340951919556,0.6,1
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,0,0.5529322028160095,0.5016873478889465,0.3,3
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,1,0.5529322028160095,0.5015280842781067,0.3,3
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,2,0.5455123782157898,0.5032137632369995,0.4,4
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,3,0.5762205719947815,0.4831124246120453,0.4,2
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,4,0.6157411336898804,0.5687090158462524,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,5,0.5762205719947815,0.49053555727005005,0.5,3
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,6,0.5762205719947815,0.5287578701972961,0.1,7
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,7,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,8,0.5455123782157898,0.4960482716560364,0.4,3
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,15,9,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,0,0.5529322028160095,0.5171000957489014,0.2,6
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,1,0.5529322028160095,0.5266411900520325,0.1,8
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,2,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,3,0.5762205719947815,0.5114091634750366,0.3,4
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,4,0.5529322028160095,0.5171000957489014,0.2,6
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,5,0.5762205719947815,0.5251967906951904,0.1,7
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,6,0.535600483417511,0.5084540843963623,0.3,5
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,7,0.5529322028160095,0.529462456703186,0.1,9
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,8,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,20,9,0.5529322028160095,0.5159589052200317,0.3,5
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,0,0.5762205719947815,0.5114091634750366,0.3,4
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,1,0.5762205719947815,0.5121849775314331,0.3,5
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,2,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,3,0.5529322028160095,0.5171000957489014,0.2,6
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,4,0.5455123782157898,0.5039150714874268,0.3,4
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,5,0.6157411336898804,0.5687090158462524,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,6,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,7,0.5529322028160095,0.5206611752510071,0.2,6
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,8,0.6157411336898804,0.5683649182319641,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,25,9,0.5762205719947815,0.5297111868858337,0.1,8
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,0,0.5762205719947815,0.5287173986434937,0.1,8
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,1,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,2,0.5529322028160095,0.529462456703186,0.1,9
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,3,0.6157411336898804,0.5723400115966797,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,4,0.5455123782157898,0.5216145515441895,0.2,7
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,5,0.5762205719947815,0.48402100801467896,0.4,2
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,6,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,7,0.6157411336898804,0.5723400115966797,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,8,0.5529322624206543,0.529462456703186,0.1,9
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,30,9,0.6157411336898804,0.5687090158462524,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,0,0.5762205719947815,0.5150095224380493,0.3,5
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,1,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,2,0.6157411336898804,0.5723400115966797,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,3,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,4,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,5,0.6157411336898804,0.5723400115966797,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,6,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,7,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,8,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,35,9,0.6157411336898804,0.5717798471450806,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,40,0,0.6157411336898804,0.5723400115966797,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,40,1,0.6157411336898804,0.5694509744644165,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,40,2,0.6157411336898804,0.5687090158462524,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,40,3,0.6157411336898804,0.5723400115966797,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,40,4,0.6157411336898804,0.5683649182319641,0.0,11
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_en_core,neutron,baseline,en,40,5,0.6157411336898804,0.5723400115966797,0.0,11
