model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,n_trials,top1_score_mean,top1_score_std,top10_mean_score_mean,top10_mean_score_std,iaea_priority_top10_mean,iaea_priority_top10_std,first_iaea_rank_mean,first_iaea_rank_std
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,35,10,0.2713421583175659,0.0,0.228666090965271,0.005153573519544746,0.63,0.04830458915396481,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,40,10,0.2713421583175659,0.0,0.23025819212198256,0.00436180585442773,0.6399999999999999,0.06992058987801011,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,45,10,0.2713421583175659,0.0,0.23367725163698197,0.000883932094712188,0.6,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,50,10,0.2713421583175659,0.0,0.23404109477996826,0.0,0.6,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_core,中子,baseline,zh,51,10,0.2713421583175659,0.0,0.23404109477996826,0.0,0.6,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,0,1,0.259065181016922,,0.20341691374778748,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,5,10,0.259065181016922,0.0,0.2107827201485634,0.00512830031199179,0.6599999999999999,0.17763883459298968,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,10,10,0.259065181016922,0.0,0.21543726325035095,0.005919587544941916,0.55,0.1178511301977579,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,15,10,0.259065181016922,0.0,0.2178807735443115,0.005195082235900143,0.48,0.10327955589886444,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,20,10,0.259065181016922,0.0,0.21990581154823302,0.005888832244475113,0.44000000000000006,0.12649110640673517,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,25,10,0.259065181016922,0.0,0.22328220158815384,0.004076851605832391,0.37,0.0674948557710553,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,30,10,0.259065181016922,0.0,0.22485455572605134,0.0022544298861215525,0.32999999999999996,0.04830458915396481,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,35,10,0.259065181016922,0.0,0.2255758598446846,0.0030460645544693045,0.33999999999999997,0.06992058987801011,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,40,10,0.259065181016922,0.0,0.2267504408955574,0.002197016563997949,0.31,0.031622776601683805,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,45,10,0.259065181016922,0.0,0.22795471251010896,9.269762952750334e-05,0.3,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,50,10,0.259065181016922,0.0,0.22798402607440948,0.0,0.3,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,baseline_zh_phrase,中子测量电流,baseline,zh,51,10,0.259065181016922,0.0,0.22798402607440948,0.0,0.3,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,0,1,0.5773614645004272,,0.5176041722297668,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,5,10,0.5773614645004272,0.0,0.5247288346290588,0.00922465190474162,0.76,0.18378731669453627,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,10,10,0.5773614645004272,0.0,0.5317093312740326,0.0088333370284462,0.5900000000000001,0.15951314818673867,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,15,10,0.5773614645004272,0.0,0.5406694531440734,0.012770871059995689,0.5,0.12472191289246469,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,20,10,0.5773614645004272,0.0,0.536241990327835,0.009499119555050936,0.52,0.10327955589886444,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,25,10,0.5773614645004272,0.0,0.5419266641139984,0.010552945746405236,0.47000000000000003,0.105934990547138,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,30,10,0.5773614645004272,0.0,0.5480107307434082,0.007704151225273039,0.41000000000000003,0.05676462121975467,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,10,0.5773614645004272,0.0,0.5487841725349426,0.0064517524921718925,0.38,0.04216370213557841,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,10,0.5773614645004272,0.0,0.5524748682975769,0.0055098831416939675,0.35,0.05270462766947301,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,10,0.5773614645004272,0.0,0.5521652340888977,0.005475485332370303,0.37,0.048304589153964815,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,10,0.5773614645004272,0.0,0.5556607842445374,0.0,0.3,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,10,0.5773614645004272,0.0,0.5556607842445374,0.0,0.3,0.0,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,0,1,0.23195932805538177,,0.20648923516273499,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,10,0.23405897468328477,0.004226596266690016,0.21221282780170442,0.0048646824599412235,0.77,0.17669811040931432,1.3,0.4830458915396479
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,10,0.23950449228286744,0.011356378025126398,0.21384987980127335,0.0059437390564788355,0.7,0.149071198499986,1.5,0.7071067811865475
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,10,0.23588897138834,0.008893274040957825,0.2153052121400833,0.005572478113251659,0.6599999999999999,0.1577621275493231,1.5,0.7071067811865476
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,10,0.2470496565103531,0.011464058467409945,0.22398711889982223,0.00614647664967194,0.45,0.1269295517643985,2.5,1.0801234497346435
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,10,0.24794762581586838,0.012752389029782124,0.22286908328533173,0.004573050927743774,0.44000000000000006,0.06992058987801007,2.5,0.8498365855987975
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,10,0.24880112260580062,0.011945693725973984,0.22646669745445253,0.005617131415470671,0.41000000000000003,0.031622776601683784,3.1,1.1972189997378648
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,10,0.24977762252092361,0.012937125655304155,0.2260494962334633,0.004528248439495412,0.4,0.0,3.0,0.816496580927726
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,10,0.2560766369104385,0.007384829474901467,0.2294912412762642,0.002405359049362165,0.4,0.0,3.6,0.5163977794943222
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,10,0.2595795691013336,0.0,0.22989809811115264,0.0021241185910824386,0.4,0.0,3.7,0.4830458915396479
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,10,0.2578281030058861,0.005538622106176094,0.23076224327087402,0.0014134126665704034,0.4,0.0,3.9,0.31622776601683794
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,10,0.2595795691013336,0.0,0.23120920360088348,0.0,0.4,0.0,4.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,0,1,0.5119420886039734,,0.48263320326805115,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,10,0.5123729765415191,0.0006937954931516023,0.4873363584280014,0.003727014807131167,0.78,0.14757295747452437,1.3,0.48304589153964794
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,10,0.5266186118125915,0.027694482011025243,0.49783475399017335,0.01547064035442127,0.54,0.18973665961010278,2.2,2.2010098692292237
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,10,0.5471177458763122,0.038339830020925336,0.5069729954004287,0.019526015069697956,0.43,0.1766981104093143,3.4,2.796823595120404
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,10,0.5805173516273499,0.03302171738319086,0.5259340584278107,0.015502877493245576,0.26,0.09660917830792957,6.3,2.3593784492248524
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,10,0.5650752007961273,0.03835529472905953,0.5169496953487396,0.020057751473207857,0.35,0.1649915822768611,5.1,2.923088169119167
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,10,0.5667023539543152,0.03620324006606853,0.5223392367362976,0.0171246913258061,0.28,0.11352924243950935,6.1,3.314949304120485
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,10,0.5722113311290741,0.0376642482761255,0.524411541223526,0.01855491998679271,0.25,0.11785113019775793,6.7,3.465704994818675
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,10,0.573381221294403,0.03570272100869286,0.5255213439464569,0.016696664695811856,0.22000000000000003,0.07888106377466153,6.6,2.988868236194653
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,10,0.5876534819602967,0.028160577313050862,0.5333119451999664,0.012777406791673584,0.16999999999999998,0.08232726023485645,8.5,2.41522945769824
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,10,0.6010112166404724,0.0,0.5401320457458496,0.0,0.1,0.0,10.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,10,0.6010112166404724,0.0,0.5401320457458496,0.0,0.1,0.0,10.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,1,0.2703034579753876,,0.2533016800880432,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,10,0.2703034579753876,0.0,0.25671147704124453,0.0030824394305861494,0.82,0.12292725943057187,1.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,10,0.28961585462093353,0.031095912851383512,0.27107014656066897,0.019103672554896714,0.52,0.36757463338907254,4.0,4.830458915396479
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,10,0.2831783890724182,0.02714273798956477,0.26542640626430514,0.01760858581461333,0.62,0.33266599866332397,3.0,4.2163702135578385
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,10,0.29605332016944885,0.0332429291482451,0.2750359833240509,0.020357880462583584,0.42000000000000004,0.3705851229249946,5.0,5.163977794943222
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,10,0.3089282512664795,0.03324292914824509,0.28342636823654177,0.019605556734495343,0.26999999999999996,0.3497618237219913,7.0,5.163977794943222
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,10,0.3024907857179642,0.03392842248695595,0.27910112738609316,0.020585735519782378,0.33999999999999997,0.36270588023294514,6.0,5.270462766947299
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,10,0.3089282512664795,0.03324292914824511,0.28301292955875396,0.02016568349089308,0.27999999999999997,0.36453928305312844,7.0,5.163977794943222
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,10,0.3024907857179642,0.03392842248695596,0.280099481344223,0.01951004256763272,0.3,0.31622776601683794,6.0,5.270462766947299
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,10,0.32824064791202545,0.02035705349217358,0.2949065625667572,0.011706025540579633,0.06,0.18973665961010278,10.0,3.162277660168379
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,10,0.33467811346054077,0.0,0.29860833287239075,0.0,0.0,0.0,11.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,10,0.33467811346054077,0.0,0.29860833287239075,0.0,0.0,0.0,11.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,0,1,0.5460350513458252,,0.5144013166427612,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,10,0.5485687136650086,0.006599328451152905,0.5214250385761261,0.008821528807509813,0.8,0.20548046676563256,1.6,1.07496769977314
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,10,0.5550031065940857,0.010522688035115043,0.530012047290802,0.011805868301022336,0.62,0.19888578520235067,2.6,1.7126976771553506
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,10,0.553308641910553,0.009626660882166774,0.5303635179996491,0.010800665429606183,0.5700000000000001,0.20027758514399735,2.7,1.5670212364724212
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,10,0.5589753329753876,0.010612352964271985,0.5370515823364258,0.010365220427629515,0.38,0.16865480854231354,3.4,1.9550504398153572
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,10,0.5555864036083221,0.010002374456988353,0.5355035364627838,0.009614455626931414,0.43,0.20027758514399735,3.2,1.6193277068654826
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,10,0.5593949317932129,0.010069047028384931,0.5405106663703918,0.0071217969428248335,0.32,0.13165611772087665,3.8,1.6865480854231356
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,10,0.5632034599781036,0.008395882280250594,0.5434258580207825,0.005849865369687739,0.25,0.10801234497346433,4.6,1.577621275493231
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,10,0.5633671581745148,0.008032023003529967,0.5438101291656494,0.004997686155684418,0.23000000000000004,0.12516655570345725,4.7,1.3374935098492586
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,10,0.5653175234794616,0.005876026964200564,0.5461954593658447,0.003276727119135778,0.15,0.09718253158075503,5.6,0.9660917830792958
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,10,0.5671756863594055,0.0,0.547167307138443,0.0006554162951554459,0.12000000000000002,0.0421637021355784,5.8,0.42163702135578407
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,10,0.5671756863594055,0.0,0.5474720597267151,0.0,0.1,0.0,6.0,0.0
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,0,1,0.2609103322029114,,0.2421303689479828,,1.0,,1.0,
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,10,0.2717055261135101,0.022468633526074713,0.2525937587022781,0.018334225400418073,0.72,0.3119829055146024,2.6,3.0983866769659336
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,10,0.2651612162590027,0.005632360647974226,0.2488321006298065,0.005129091406484025,0.7,0.1885618083164127,1.7,0.9486832980505138
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,10,0.2739056974649429,0.021554790216136998,0.2567167028784752,0.016841682451274164,0.55,0.27182510717166813,3.1,2.9981475762358474
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,10,0.28235589563846586,0.027294935227575447,0.2640253722667694,0.020509442398937254,0.38,0.2250925735484551,4.4,3.6270588023294517
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,10,0.2945663005113602,0.033821484592028474,0.27284152507781984,0.02555405031819817,0.32,0.2936362072739365,5.8,4.541169697580373
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,10,0.30809402763843535,0.03321373086792497,0.2832028090953827,0.024921885102563397,0.2,0.270801280154532,7.8,4.211096452627668
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,10,0.3210378229618073,0.026687590154290047,0.2927716463804245,0.020178130018857873,0.1,0.21081851067789195,9.3,3.591656999213594
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,40,10,0.3210378229618073,0.026687590154290033,0.2930542707443237,0.01960784831033701,0.08,0.17511900715418263,9.4,3.4058772731852804
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,45,10,0.3275821328163147,0.019306345275582365,0.29792684614658355,0.013958636368893178,0.03,0.09486832980505139,10.3,2.2135943621178655
sentence-transformers/all-MiniLM-L6-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,10,0.33368733525276184,0.0,0.30234095454216003,0.0,0.0,0.0,11.0,0.0
