experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.7,0.0,0.0,0.8375,0.0,0.0,0.8875,0.0,0.0,0.7615624999999999,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.575,0.0,0.0,0.7125,0.0,0.0,0.75,0.0,0.0,0.6338541666666667,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.6875,0.013176156917368224,0.004166666666666659,0.8225,0.011486707293408525,0.003632415786283897,0.86875,0.012147816447594351,0.0038414768572053617,0.7478923611111111,0.007740123420637465,0.0024476419380027913,
corpus_decay,5,first_sentence,strict,10,80,0.575,0.0,0.0,0.7112499999999999,0.003952847075210496,0.0012500000000000067,0.745,0.006454972243679006,0.002041241452319308,0.6315744047619047,0.0018120413773247365,0.0005730177966814754,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.68125,0.0065880784586841,0.002083333333333326,0.8125,0.014433756729740635,0.0045643546458763815,0.85625,0.01062295731998498,0.003359274061791066,0.7393958333333333,0.005658720940741398,0.0017894446816033517,
corpus_decay,10,first_sentence,strict,10,80,0.575,0.0,0.0,0.71,0.005270462766947327,0.0016666666666666754,0.745,0.008740073734751259,0.002763853991962832,0.630702380952381,0.00255730993525195,0.0008086924078373885,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.6799999999999999,0.012076147288491192,0.003818813079129864,0.8074999999999999,0.010540925533894607,0.003333333333333336,0.8525,0.005270462766947327,0.0016666666666666754,0.7359895833333333,0.01004873948892884,0.0031776904398691484,
corpus_decay,15,first_sentence,strict,10,80,0.575,0.0,0.0,0.7075,0.010540925533894607,0.003333333333333336,0.7424999999999999,0.010540925533894602,0.0033333333333333344,0.6294434523809523,0.003784297678450186,0.0011967000007990084,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.67375,0.012430361575146915,0.003930825471690252,0.80375,0.008436856971381905,0.0026679684322636846,0.8525,0.005270462766947327,0.0016666666666666754,0.7310416666666667,0.010622692499372002,0.0033591903181602284,
corpus_decay,20,first_sentence,strict,10,80,0.575,0.0,0.0,0.70875,0.006038073644245631,0.0019094065395649433,0.73875,0.010944937947136423,0.003461093276215867,0.6284970238095238,0.003433743710293003,0.0010858451025803247,
