experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,25,first_sentence,relaxed_doc,800,0.51625,0.5000484957708135,0.017679384114083742,0.7275,0.44552425840916765,0.01575166121521151,0.79125,0.4066695989416706,0.014377941555703445,0.5991398809523809,0.43377061256976607,0.015336107081376213
corpus_decay,25,first_sentence,strict,800,0.4425,0.4969934638694066,0.01757137242537244,0.60625,0.4888861826893154,0.01728473675040101,0.615,0.4868997218873384,0.01721450475521905,0.5069335317460317,0.4612759141907012,0.01630856634611344
corpus_decay,30,first_sentence,relaxed_doc,800,0.50125,0.5003112297943381,0.017688673164567875,0.71,0.45404591961761065,0.016052947436584728,0.7775,0.4161853707526679,0.014714374894492446,0.5845287698412698,0.4365332745065169,0.015433781930856337
corpus_decay,30,first_sentence,strict,800,0.43625,0.49622952570128487,0.017544363132418136,0.5975,0.4907084097804791,0.017349162207052196,0.61375,0.4871936314682069,0.01722489602810344,0.5015496031746032,0.4606505801175243,0.016286457447930922
corpus_decay,35,first_sentence,relaxed_doc,800,0.495,0.5002877770091739,0.017687843983396512,0.70125,0.4579963300048073,0.01619261553524755,0.77,0.42109577540635734,0.014887983915942133,0.5777757936507936,0.43834864205524543,0.015497964866058932
corpus_decay,35,first_sentence,strict,800,0.43625,0.49622952570128487,0.017544363132418136,0.59875,0.49045807558330723,0.01734031155663304,0.6125,0.4874841546155645,0.017235167572482852,0.5000029761904762,0.46129928094805706,0.016309392485742473
corpus_decay,40,first_sentence,relaxed_doc,800,0.49,0.5002127207073475,0.017685190342396895,0.68625,0.46430637839283484,0.01641570943548703,0.75625,0.4296122039784939,0.015189085135684566,0.573453869047619,0.4397848772847594,0.01554874344956735
corpus_decay,40,first_sentence,strict,800,0.43,0.49538546451027415,0.01751452106282313,0.59625,0.4909554297923114,0.017357895683324964,0.61375,0.4871936314682069,0.01722489602810344,0.49718055555555557,0.4595219488270887,0.016246554305984606
corpus_decay,45,first_sentence,relaxed_doc,800,0.4875,0.500156421089389,0.017683199850315065,0.68625,0.46430637839283484,0.01641570943548703,0.75375,0.4310953972752898,0.015241523937583304,0.5695600198412698,0.44073190689066266,0.015582226002383282
corpus_decay,45,first_sentence,strict,800,0.4325,0.49573272907217014,0.01752679871915225,0.59375,0.4914395471832416,0.01737501181782582,0.6125,0.4874841546155645,0.017235167572482852,0.4973095238095238,0.46074566022882313,0.016289819037503688
corpus_decay,50,first_sentence,relaxed_doc,800,0.475,0.4996870109239459,0.017666603694757928,0.67625,0.46819862231474135,0.01655332103904764,0.73875,0.439590704501762,0.015541878404988385,0.5580982142857143,0.44218801241960476,0.01563370710706519
corpus_decay,50,first_sentence,strict,800,0.425,0.4946522526622412,0.01748859810933361,0.58875,0.49236822662336294,0.017407845594308736,0.6125,0.4874841546155645,0.017235167572482852,0.49188988095238095,0.4593575833157776,0.01624074310760254
corpus_decay,51,first_sentence,relaxed_doc,800,0.475,0.4996870109239459,0.017666603694757928,0.675,0.46866785888562973,0.016569911057110434,0.7375,0.44026815130817765,0.015565829766523868,0.557514880952381,0.4425590427292801,0.01564682500946505
corpus_decay,51,first_sentence,strict,800,0.425,0.4946522526622412,0.01748859810933361,0.5875,0.492592183071889,0.0174157636504809,0.6125,0.4874841546155645,0.017235167572482852,0.49157738095238096,0.45951275340298126,0.016246229198647492
query_construction,0,domain_term,relaxed_doc,28,0.6428571428571429,0.4879500364742666,0.09221388919541469,0.8928571428571429,0.314970394174356,0.05952380952380952,0.9285714285714286,0.26226526415648105,0.04956347617776506,0.7670068027210883,0.3420599407405445,0.0646432526197837
query_construction,0,domain_term,strict,28,0.5,0.5091750772173156,0.09622504486493763,0.8214285714285714,0.3900210277874798,0.07370704611510599,0.8928571428571429,0.314970394174356,0.05952380952380952,0.6378401360544218,0.3950437992103922,0.07465626069205943
query_construction,0,first_sentence,relaxed_doc,80,0.5875,0.49539014161069383,0.055386301601237926,0.7875,0.41165765548141536,0.04602472505573168,0.8625,0.34654716375821165,0.03874515077865563,0.6668154761904762,0.4152920740649808,0.04643106540630872
query_construction,0,first_sentence,strict,80,0.4625,0.501737487466418,0.056095956441742964,0.625,0.4871773518462232,0.05446808379132438,0.65,0.4799789024899355,0.05366327268666194,0.5301388888888889,0.4609689806878882,0.05153789881684529
query_construction,0,random_window,relaxed_doc,79,0.5443037974683544,0.5012156594651515,0.05639116742189001,0.7341772151898734,0.4445931807813449,0.050020640853130766,0.8481012658227848,0.36121616494682235,0.04063999368005688,0.6480008036970062,0.4127370145052186,0.046436542128415026
query_construction,0,random_window,strict,79,0.26582278481012656,0.4445931807813449,0.050020640853130766,0.5189873417721519,0.5028319669802251,0.05657301622482853,0.6708860759493671,0.4728939542678912,0.05320472663678689,0.3867289531846494,0.40452216113105033,0.045512298914499226
query_construction,0,title,relaxed_doc,80,0.525,0.5025252685881778,0.05618403304872527,0.85,0.3593242603145979,0.040173673601413544,1.0,0.0,0.0,0.6991071428571429,0.3352276268212502,0.03747958807541236
query_construction,0,title,strict,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
