experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.5875,0.0,0.0,0.7875,0.0,0.0,0.8625,0.0,0.0,0.6668154761904762,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.4625,0.0,0.0,0.625,0.0,0.0,0.65,0.0,0.0,0.5301388888888889,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.55625,0.015866193970549797,0.005017331074496786,0.75875,0.01564581946293215,0.004947642536265796,0.83625,0.019939143523342338,0.00630531081267565,0.6379484126984127,0.013325143423671476,0.00421378033672159,
corpus_decay,5,first_sentence,strict,10,80,0.45125000000000004,0.009223309842157782,0.0029166666666666694,0.615,0.007905694150420943,0.002499999999999998,0.63125,0.010622957319984952,0.0033592740617910573,0.5181974206349207,0.007886703088278189,0.002493994498844308,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.5337500000000001,0.01029090752935706,0.00325427069829444,0.74125,0.014493772609105062,0.00458333333333333,0.81375,0.017129003992578704,0.005416666666666661,0.6175039682539682,0.010892569468755274,0.003444532909287695,
corpus_decay,10,first_sentence,strict,10,80,0.44625000000000004,0.010290907529357067,0.0032542706982944423,0.6125,0.005892556509887901,0.0018633899812498262,0.62375,0.010944937947136375,0.0034610932762158516,0.512716765873016,0.008495236514116152,0.0026864296646436202,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.5237499999999999,0.014965237496723325,0.004732423621500233,0.7350000000000001,0.011486707293408524,0.003632415786283896,0.795,0.01054092553389461,0.003333333333333337,0.6052276785714286,0.012480076463184595,0.003946546699672184,
corpus_decay,15,first_sentence,strict,10,80,0.44125,0.010290907529357065,0.0032542706982944414,0.60625,0.01062295731998498,0.003359274061791066,0.62,0.006454972243679006,0.002041241452319308,0.5068333333333334,0.00842625660726773,0.002664616302800894,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.52125,0.01185854122563143,0.0037500000000000025,0.7325,0.02058181505871411,0.006508541396588877,0.79125,0.010290907529357074,0.0032542706982944445,0.6044399801587301,0.01223348364950531,0.0038685672050865778,
corpus_decay,20,first_sentence,strict,10,80,0.4425,0.008740073734751271,0.002763853991962836,0.60625,0.006588078458684159,0.0020833333333333446,0.615,0.00527046276694728,0.0016666666666666607,0.5079618055555556,0.004690229829266085,0.0014831809010143492,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.51625,0.013241873818392254,0.0041874481754670375,0.7275,0.009860132971832709,0.0031180478223116225,0.79125,0.013241873818392277,0.004187448175467045,0.5991398809523809,0.011589689296252906,0.003664981554983315,
corpus_decay,25,first_sentence,strict,10,80,0.4425,0.010540925533894607,0.003333333333333336,0.60625,0.006588078458684159,0.0020833333333333446,0.615,0.007905694150420922,0.0024999999999999914,0.5069335317460317,0.008895699888157674,0.0028130673027883363,
corpus_decay,30,first_sentence,relaxed_doc,10,80,0.50125,0.01375631168268265,0.004350127712046063,0.71,0.012909944487358061,0.0040824829046386315,0.7775000000000001,0.014191155304938674,0.004487637339278755,0.5845287698412698,0.010264740962268823,0.003245996103239797,
corpus_decay,30,first_sentence,strict,10,80,0.43624999999999997,0.003952847075210477,0.001250000000000001,0.5974999999999999,0.009860132971832697,0.0031180478223116186,0.61375,0.003952847075210461,0.0012499999999999957,0.5015496031746032,0.004016232769819966,0.0012700443166037852,
corpus_decay,35,first_sentence,relaxed_doc,10,80,0.495,0.014672347384715831,0.004639803635691681,0.70125,0.012430361575146917,0.003930825471690252,0.77,0.01054092553389461,0.003333333333333337,0.5777757936507937,0.01031880317243013,0.00326309207518504,
corpus_decay,35,first_sentence,strict,10,80,0.43624999999999997,0.009223309842157782,0.0029166666666666694,0.59875,0.009223309842157778,0.002916666666666668,0.6125,0.0,0.0,0.5000029761904762,0.00651602904347922,0.002060549307720267,
corpus_decay,40,first_sentence,relaxed_doc,10,80,0.48999999999999994,0.012909944487358056,0.00408248290463863,0.68625,0.012430361575146896,0.003930825471690246,0.75625,0.013501543121683028,0.004269562819149828,0.5734538690476191,0.011348017046444753,0.0035885580793182195,
corpus_decay,40,first_sentence,strict,10,80,0.43,0.006454972243679034,0.002041241452319317,0.5962500000000001,0.008436856971381905,0.0026679684322636846,0.61375,0.003952847075210461,0.0012499999999999957,0.4971805555555555,0.004787557666161283,0.0015139586654469687,
corpus_decay,45,first_sentence,relaxed_doc,10,80,0.4875,0.011785113019775788,0.003726779962499648,0.68625,0.010944937947136375,0.0034610932762158516,0.7537499999999999,0.011858541225631403,0.0037499999999999934,0.5695600198412698,0.007863201409199955,0.0024865626153717534,
corpus_decay,45,first_sentence,strict,10,80,0.4325,0.006454972243679034,0.002041241452319317,0.59375,0.0065880784586841,0.002083333333333326,0.6125,0.0,0.0,0.49730952380952387,0.004054960467942122,0.001282291090063929,
corpus_decay,50,first_sentence,relaxed_doc,10,80,0.475,0.0,0.0,0.67625,0.003952847075210461,0.0012499999999999957,0.73875,0.003952847075210461,0.0012499999999999957,0.5580982142857143,0.0008827915878928617,0.0002791632116978167,
corpus_decay,50,first_sentence,strict,10,80,0.425,0.0,0.0,0.58875,0.003952847075210461,0.0012499999999999957,0.6125,0.0,0.0,0.49188988095238095,0.0006606353330014018,0.00020891123550682307,
corpus_decay,51,first_sentence,relaxed_doc,10,80,0.475,0.0,0.0,0.675,0.0,0.0,0.7375,0.0,0.0,0.5575148809523809,0.0,0.0,
corpus_decay,51,first_sentence,strict,10,80,0.425,0.0,0.0,0.5875,0.0,0.0,0.6125,0.0,0.0,0.49157738095238096,0.0,0.0,
query_construction,0,domain_term,relaxed_doc,1,,0.6428571428571429,0.4879500364742666,0.09221388919541469,0.8928571428571429,0.314970394174356,0.05952380952380952,0.9285714285714286,0.26226526415648105,0.04956347617776506,0.7670068027210883,0.3420599407405445,0.0646432526197837,28
query_construction,0,domain_term,strict,1,,0.5,0.5091750772173156,0.09622504486493763,0.8214285714285714,0.3900210277874798,0.07370704611510599,0.8928571428571429,0.314970394174356,0.05952380952380952,0.6378401360544218,0.3950437992103922,0.07465626069205943,28
query_construction,0,first_sentence,relaxed_doc,1,,0.5875,0.49539014161069383,0.055386301601237926,0.7875,0.41165765548141536,0.04602472505573168,0.8625,0.34654716375821165,0.03874515077865563,0.6668154761904762,0.4152920740649808,0.04643106540630872,80
query_construction,0,first_sentence,strict,1,,0.4625,0.501737487466418,0.056095956441742964,0.625,0.4871773518462232,0.05446808379132438,0.65,0.4799789024899355,0.05366327268666194,0.5301388888888889,0.4609689806878882,0.05153789881684529,80
