scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,16586,13,0,0.5201177000999451,0.51604030529658,0.5090073049068451,0.5201177000999451,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,16586,13,0,0.6899797916412354,0.6767170627911886,0.6596288800239563,0.6899797916412354,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,16586,13,0,0.5488024353981018,0.5465351541837057,0.5413961708545685,0.5488024353981018,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,16586,13,0,0.6957577466964722,0.6854610641797384,0.6612313032150269,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,18878,13,5,0.6121394634246826,0.6081579128901163,0.602584034204483,0.6121394634246826,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,18878,13,5,0.6899797916412354,0.6767170627911886,0.6596288800239563,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,18878,13,5,0.6637146472930908,0.6628713409105936,0.656130051612854,0.6637146472930908,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,18878,13,5,0.6957577466964722,0.6854610641797384,0.6612313032150269,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,23045,13,5,0.5201177000999451,0.51604030529658,0.5090073049068451,0.5201177000999451,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,23045,13,5,0.6899797916412354,0.6767170627911886,0.6628516435623169,0.6899797916412354,6,0.6,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,23045,13,5,0.5488024353981018,0.5465351541837057,0.5413961708545685,0.5488024353981018,10,1.0,1,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,23045,13,5,0.7035508155822754,0.6991282900174459,0.6785970389842987,0.7035508155822754,4,0.4,3,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,21989,13,5,0.6089305877685547,0.6050087412198385,0.561081051826477,0.6089305877685547,0,0.0,0,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,21989,13,5,0.6899797916412354,0.6767170627911886,0.6613946735858918,0.6899797916412354,9,0.9,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,21989,13,5,0.6693858504295349,0.6599276463190714,0.6124734222888947,0.6693858504295349,0,0.0,0,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,21989,13,5,0.6957577466964722,0.6854610641797384,0.6612313032150269,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,20515,13,5,0.5843064188957214,0.5828381180763245,0.5802865624427795,0.5843064188957214,0,0.0,0,10,10
IAEA_plus_5,5,3,core_term,en,neutron,18,20515,13,5,0.6899797916412354,0.6767170627911886,0.6596288800239563,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,3,phrase,zh,中子测量电流,18,20515,13,5,0.6185203194618225,0.6168049176534017,0.6152752935886383,0.6185203194618225,0,0.0,0,10,10
IAEA_plus_5,5,3,phrase,en,neutron measurement current,18,20515,13,5,0.6957577466964722,0.6854610641797384,0.6627470791339874,0.6957577466964722,9,0.9,1,10,10
IAEA_plus_5,5,4,core_term,zh,中子,18,20851,13,5,0.6376688480377197,0.6259249647458395,0.6175918519496918,0.6376688480377197,0,0.0,0,10,10
IAEA_plus_5,5,4,core_term,en,neutron,18,20851,13,5,0.6899797916412354,0.6767170627911886,0.6628516435623169,0.6899797916412354,6,0.6,1,10,10
IAEA_plus_5,5,4,phrase,zh,中子测量电流,18,20851,13,5,0.6772618889808655,0.6712039709091187,0.6664149463176727,0.6772618889808655,0,0.0,0,10,10
IAEA_plus_5,5,4,phrase,en,neutron measurement current,18,20851,13,5,0.7035508155822754,0.6991282900174459,0.6785970389842987,0.7035508155822754,4,0.4,3,10,10
IAEA_plus_5,5,5,core_term,zh,中子,18,22250,13,5,0.6089305877685547,0.6050087412198385,0.5676578044891357,0.6089305877685547,0,0.0,0,10,10
IAEA_plus_5,5,5,core_term,en,neutron,18,22250,13,5,0.6899797916412354,0.6767170627911886,0.6596288800239563,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,5,phrase,zh,中子测量电流,18,22250,13,5,0.6693858504295349,0.6599276463190714,0.6124734222888947,0.6693858504295349,0,0.0,0,10,10
IAEA_plus_5,5,5,phrase,en,neutron measurement current,18,22250,13,5,0.6957577466964722,0.6854610641797384,0.6612313032150269,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,6,core_term,zh,中子,18,18200,13,5,0.6376688480377197,0.6259249647458395,0.6175918519496918,0.6376688480377197,0,0.0,0,10,10
IAEA_plus_5,5,6,core_term,en,neutron,18,18200,13,5,0.6899797916412354,0.6767170627911886,0.6621558606624603,0.6899797916412354,6,0.6,1,10,10
IAEA_plus_5,5,6,phrase,zh,中子测量电流,18,18200,13,5,0.6772618889808655,0.6698199510574341,0.6654209315776825,0.6772618889808655,0,0.0,0,10,10
IAEA_plus_5,5,6,phrase,en,neutron measurement current,18,18200,13,5,0.6957577466964722,0.6854610641797384,0.6613906681537628,0.6957577466964722,9,0.9,1,10,10
IAEA_plus_5,5,7,core_term,zh,中子,18,20344,13,5,0.5201177000999451,0.51604030529658,0.5090073049068451,0.5201177000999451,10,1.0,1,10,10
IAEA_plus_5,5,7,core_term,en,neutron,18,20344,13,5,0.6899797916412354,0.6767170627911886,0.6596288800239563,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,7,phrase,zh,中子测量电流,18,20344,13,5,0.5488024353981018,0.5465351541837057,0.5418936967849731,0.5488024353981018,8,0.8,1,10,10
IAEA_plus_5,5,7,phrase,en,neutron measurement current,18,20344,13,5,0.6957577466964722,0.6854610641797384,0.6612313032150269,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,8,core_term,zh,中子,18,23720,13,5,0.5525250434875488,0.5503323078155518,0.5453000366687775,0.5525250434875488,0,0.0,0,10,10
IAEA_plus_5,5,8,core_term,en,neutron,18,23720,13,5,0.6899797916412354,0.6767170627911886,0.661450082063675,0.6899797916412354,7,0.7,1,10,10
IAEA_plus_5,5,8,phrase,zh,中子测量电流,18,23720,13,5,0.5816422700881958,0.5799267689387003,0.5785298585891724,0.5816422700881958,0,0.0,0,10,10
IAEA_plus_5,5,8,phrase,en,neutron measurement current,18,23720,13,5,0.7035508155822754,0.6991282900174459,0.6785970389842987,0.7035508155822754,4,0.4,3,10,10
IAEA_plus_5,5,9,core_term,zh,中子,18,18862,13,5,0.5478966236114502,0.5469457308451334,0.5446719944477081,0.5478966236114502,0,0.0,0,10,10
IAEA_plus_5,5,9,core_term,en,neutron,18,18862,13,5,0.6899797916412354,0.6767170627911886,0.6596288800239563,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,9,phrase,zh,中子测量电流,18,18862,13,5,0.5860769152641296,0.5854836304982504,0.5834032416343689,0.5860769152641296,0,0.0,0,10,10
IAEA_plus_5,5,9,phrase,en,neutron measurement current,18,18862,13,5,0.6957577466964722,0.6854610641797384,0.6612313032150269,0.6957577466964722,10,1.0,1,10,10
