scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,16586.0,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6596288800239563,0.0,0.6899797916412354,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,16586.0,0.5201177000999451,0.0,0.51604030529658,0.0,0.5090073049068451,0.0,0.5201177000999451,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,16586.0,0.6957577466964722,0.0,0.6854610641797384,0.0,0.6612313032150269,0.0,0.6957577466964722,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,16586.0,0.5488024353981018,0.0,0.5465351541837057,0.0,0.5413961708545685,0.0,0.5488024353981018,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,27613.5,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6608113348484039,0.0017325272117206794,0.6899797916412354,0.0,0.89,0.15951314818673867,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,27613.5,0.5918128669261933,0.03838036301714256,0.5883279502391815,0.03720726752899883,0.5844404065608979,0.03663849490460545,0.5918128669261933,0.03838036301714256,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,27613.5,0.6957577466964722,0.0,0.6854610641797384,0.0,0.6622810822725296,0.0011712900548973993,0.6957577466964722,0.0,0.9,0.11547005383792515,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,27613.5,0.6391396164894104,0.04110736921997505,0.6371888140837351,0.040533486735140456,0.6334211641550064,0.039869877093768664,0.6391396164894104,0.04110736921997505,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,31536.8,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6626156049966812,0.002141853726300294,0.6899797916412354,0.0,0.7,0.17638342073763938,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,31536.8,0.6019959032535553,0.030709041078486723,0.5994733333587646,0.03073668249101951,0.5965742105245591,0.03171920611314502,0.6019959032535553,0.030709041078486723,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,31536.8,0.6980956673622132,0.0037644099077727084,0.6895612319310507,0.00660189728964914,0.6679644346237182,0.00756805379268104,0.6980956673622132,0.0037644099077727084,0.6599999999999999,0.23664319132398465,1.6,0.9660917830792959
IAEA_plus_15,15,phrase,zh,中子测量电流,10,28.0,31536.8,0.6484167039394378,0.035024003339458806,0.6470782041549683,0.03545764026902528,0.6447038561105728,0.03547701304276276,0.6484167039394378,0.035024003339458806,0.0,0.0,0.0,0.0
IAEA_plus_20,20,core_term,en,neutron,10,33.0,34653.1,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6636652982234954,0.0014890174731893027,0.6899797916412354,0.0,0.58,0.15491933384829668,1.0,0.0
IAEA_plus_20,20,core_term,zh,中子,10,33.0,34653.1,0.6272061049938202,0.009249759459610813,0.6212469557921092,0.005518811635930176,0.6169995099306107,0.004165449722517373,0.6272061049938202,0.009249759459610813,0.0,0.0,0.0,0.0
IAEA_plus_20,20,phrase,en,neutron measurement current,10,33.0,34653.1,0.7004335880279541,0.004024323468075077,0.693661399682363,0.007057725074439591,0.6728266787528991,0.007902370254458724,0.7004335880279541,0.004024323468075077,0.5,0.2538591035287969,2.2,1.0327955589886444
IAEA_plus_20,20,phrase,zh,中子测量电流,10,33.0,34653.1,0.6736788094043732,0.004104959577913709,0.6705151955286661,0.0033086138905147728,0.6673467653989792,0.0030521286361507986,0.6736788094043732,0.004104959577913709,0.0,0.0,0.0,0.0
IAEA_plus_25,25,core_term,en,neutron,10,38.0,41066.6,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6642187577486038,0.0008124374601868832,0.6899797916412354,0.0,0.53,0.04830458915396478,1.0,0.0
IAEA_plus_25,25,core_term,zh,中子,10,38.0,41066.6,0.6199306786060333,0.016404270983371785,0.6147870580355327,0.01359291665175211,0.6094322955608368,0.014308859961849787,0.6199306786060333,0.016404270983371785,0.0,0.0,0.0,0.0
IAEA_plus_25,25,phrase,en,neutron measurement current,10,38.0,41066.6,0.7012128949165344,0.0037644099077727084,0.6950281222661336,0.00660189728964914,0.6743460148572922,0.007169689343470689,0.7012128949165344,0.0037644099077727084,0.45,0.17795130420052183,2.4,0.9660917830792959
IAEA_plus_25,25,phrase,zh,中子测量电流,10,38.0,41066.6,0.6669468402862548,0.01760530682606119,0.6634693304697673,0.01704749268064659,0.6576836967468263,0.019037852445829416,0.6669468402862548,0.01760530682606119,0.0,0.0,0.0,0.0
IAEA_plus_30,30,core_term,en,neutron,10,43.0,43938.1,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6645893931388855,0.0005816099889406183,0.6899797916412354,0.0,0.52,0.04216370213557838,1.0,0.0
IAEA_plus_30,30,core_term,zh,中子,10,43.0,43938.1,0.6282418549060822,0.008265081854417001,0.623033489783605,0.004078597473921233,0.6191118973493576,0.003146570163301794,0.6282418549060822,0.008265081854417001,0.0,0.0,0.0,0.0
IAEA_plus_30,30,phrase,en,neutron measurement current,10,43.0,43938.1,0.7012128949165344,0.0037644099077727084,0.6950281222661336,0.00660189728964914,0.6746416848897934,0.006767752425852981,0.7012128949165344,0.0037644099077727084,0.43999999999999995,0.18378731669453627,2.4,0.9660917830792959
