experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,0,first_sentence,relaxed_doc,80,0.6,0.49298881801065664,0.05511782546095504,0.8,0.4025236843413021,0.045003516037040954,0.8375,0.3712363878934856,0.041505489952565686,0.6845138888888889,0.4103953206721138,0.045883591733533555
corpus_decay,0,first_sentence,strict,80,0.4875,0.5029973450366553,0.05623681280019388,0.6125,0.4902530991904312,0.05481196279848756,0.65,0.4799789024899355,0.05366327268666194,0.5405505952380952,0.4672880293833681,0.05224438993865651
corpus_decay,5,first_sentence,relaxed_doc,800,0.58625,0.4928128632124821,0.017423565871675227,0.78125,0.4136572589836752,0.014624992645719832,0.83375,0.37253780750754434,0.013171200496847665,0.6699389880952381,0.413949210753357,0.014635314699525902
corpus_decay,5,first_sentence,strict,800,0.485,0.5000876018378079,0.017680766722341604,0.6125,0.4874841546155645,0.017235167572482852,0.64625,0.47843187479883637,0.016915121150302522,0.5386845238095238,0.4646683000028058,0.01642850529672045
corpus_decay,10,first_sentence,relaxed_doc,800,0.5775,0.49426624799280106,0.01747495078336707,0.765,0.4242640687119285,0.015,0.82875,0.3769629475555751,0.0133276528236308,0.6584563492063492,0.419378674435243,0.014827275228909286
corpus_decay,10,first_sentence,strict,800,0.48375,0.5000484957708135,0.017679384114083742,0.6075,0.4886125026257031,0.01727506069895822,0.64375,0.47918990620395974,0.016941921607648278,0.5368511904761905,0.4653414867747857,0.016452306043294056
corpus_decay,15,first_sentence,relaxed_doc,800,0.5625,0.49638871078041025,0.017549991174863798,0.725,0.44679361081301194,0.015796539599835194,0.8075,0.39451019995982417,0.013948041881942624,0.6361225198412699,0.4313096033060838,0.015249097264430581
corpus_decay,15,first_sentence,strict,800,0.48,0.4999123828113384,0.01767457179425113,0.6,0.49020442212340015,0.017331343552554453,0.6375,0.4810228463632515,0.017006725828455495,0.532703869047619,0.4663178012911677,0.016486823974049283
corpus_decay,20,first_sentence,relaxed_doc,800,0.56,0.4966974788358124,0.017560907774153228,0.72625,0.4461611392790204,0.01577417835430555,0.81125,0.39155469777757695,0.013843549100198691,0.6368224206349207,0.42949654721299274,0.015184996051525766
corpus_decay,20,first_sentence,strict,800,0.48375,0.5000484957708135,0.017679384114083742,0.6025,0.48968713671571057,0.017313054751575147,0.63375,0.48208032453018024,0.017044113327595097,0.5344330357142857,0.46743017818175386,0.016526152436177718
corpus_decay,25,first_sentence,relaxed_doc,800,0.5575,0.4969934638694066,0.01757137242537244,0.7075,0.4551952915417758,0.016093583870668858,0.7925,0.4057703315330491,0.014346147651566629,0.6291364087301587,0.4356110641433304,0.015401176870781852
corpus_decay,25,first_sentence,strict,800,0.48,0.4999123828113384,0.01767457179425113,0.6,0.49020442212340015,0.017331343552554453,0.635,0.4817313373154061,0.01703177476628939,0.5321815476190477,0.4667757727022381,0.016503015708567156
corpus_decay,30,first_sentence,relaxed_doc,800,0.55125,0.49767764798273495,0.01759556198667817,0.7075,0.4551952915417758,0.016093583870668858,0.785,0.41107935096643905,0.014533849833706688,0.6232509920634921,0.43746635007929935,0.015466771134100036
corpus_decay,30,first_sentence,strict,800,0.4825,0.500006257783118,0.017677890775707587,0.5925,0.4916766543324173,0.01738339482147832,0.62875,0.4834413945634691,0.017092234420105514,0.5312886904761904,0.46908216315356327,0.016584558924976952
corpus_decay,35,first_sentence,relaxed_doc,800,0.54625,0.4981677944621663,0.0176128912816472,0.6975,0.45962791720896085,0.016250300854055263,0.7775,0.4161853707526679,0.014714374894492446,0.617717757936508,0.439510060798836,0.015539027219528436
corpus_decay,35,first_sentence,strict,800,0.47625,0.4997480591791394,0.017668762076519275,0.595,0.4911991406188338,0.017366512162229095,0.63,0.4831063440636991,0.017080388596084153,0.5289107142857143,0.4670613139141269,0.016513111114928897
corpus_decay,40,first_sentence,relaxed_doc,800,0.54625,0.4981677944621663,0.0176128912816472,0.695,0.4606954529572322,0.01628804394239335,0.775,0.41784356109905524,0.014773000776413872,0.6168169642857143,0.44015675842724467,0.015561891433449687
corpus_decay,40,first_sentence,strict,800,0.47625,0.4997480591791394,0.017668762076519275,0.59,0.49214098939409856,0.017399811545021193,0.6275,0.48377297916399953,0.01710395770608412,0.5276845238095238,0.4679933252254696,0.016546062690848545
corpus_decay,45,first_sentence,relaxed_doc,800,0.54125,0.49860725927201305,0.017628428709003975,0.69125,0.46226675273954154,0.016343597778960745,0.77,0.42109577540635734,0.014887983915942133,0.6128556547619047,0.4411205820676208,0.01559596774504858
corpus_decay,45,first_sentence,strict,800,0.47625,0.4997480591791394,0.017668762076519275,0.5925,0.4916766543324173,0.01738339482147832,0.62625,0.48410110498718373,0.01711555870581692,0.527828869047619,0.46794076020544767,0.01654420423674301
corpus_decay,49,first_sentence,relaxed_doc,800,0.5375,0.4989036791820408,0.01763890873542694,0.6875,0.4638023725693965,0.016397890138711492,0.7625,0.4258173323158955,0.015054916161366765,0.6082986111111112,0.4428792958276914,0.015658147666344182
corpus_decay,49,first_sentence,strict,800,0.475,0.4996870109239459,0.017666603694757928,0.5875,0.492592183071889,0.0174157636504809,0.625,0.48442577906143075,0.017127037667795695,0.5260714285714285,0.46845494482744254,0.01656238340839273
query_construction,0,domain_term,relaxed_doc,30,0.7,0.466091599699399,0.08509629433967632,0.8666666666666667,0.3457459036417604,0.06312427686319991,0.9333333333333333,0.2537081317024624,0.04632055558531008,0.7675,0.37429595467467147,0.06833677918608293
