experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.6,0.0,0.0,0.8,0.0,0.0,0.8375,0.0,0.0,0.6845138888888889,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.4875,0.0,0.0,0.6125,0.0,0.0,0.65,0.0,0.0,0.5405505952380952,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.5862499999999999,0.018114220932736784,0.005728219618694796,0.78125,0.01886538570445295,0.0059657587763651465,0.83375,0.008436856971381926,0.0026679684322636916,0.669938988095238,0.017610891192954406,0.0055690527795135775,
corpus_decay,5,first_sentence,strict,10,80,0.485,0.0052704627669473035,0.001666666666666668,0.6125,0.0,0.0,0.64625,0.006038073644245631,0.0019094065395649433,0.5386845238095238,0.0031836057866809877,0.0010067445458004066,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.5775,0.016457014715109578,0.00520416499866533,0.765,0.028746980517767234,0.009090593428863095,0.82875,0.011858541225631425,0.0037500000000000007,0.6584563492063491,0.017867874861494083,0.005650318150918691,
corpus_decay,10,first_sentence,strict,10,80,0.48374999999999996,0.0060380736442456045,0.0019094065395649348,0.6075,0.010540925533894607,0.003333333333333336,0.64375,0.008838834764831865,0.0027950849718747436,0.5368511904761905,0.005325774380141666,0.0016841577345419086,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.5625,0.011785113019775776,0.003726779962499644,0.725,0.016666666666666673,0.005270462766947301,0.8074999999999999,0.008740073734751231,0.0027638539919628232,0.6361225198412699,0.011762138022908663,0.0037195146305661134,
corpus_decay,15,first_sentence,strict,10,80,0.48,0.006454972243679034,0.002041241452319317,0.6,0.013176156917368259,0.00416666666666667,0.6375,0.005892556509887901,0.0018633899812498262,0.5327038690476191,0.00506866320705042,0.0016028520426572955,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.5599999999999999,0.011486707293408503,0.0036324157862838895,0.7262500000000001,0.013756311682682652,0.004350127712046063,0.81125,0.01375631168268262,0.004350127712046054,0.6368224206349207,0.009530809725264915,0.003013906667752077,
corpus_decay,20,first_sentence,strict,10,80,0.48374999999999996,0.0060380736442456045,0.0019094065395649348,0.6025,0.012909944487358068,0.004082482904638634,0.6337499999999999,0.0060380736442455785,0.0019094065395649266,0.5344330357142857,0.003607889896909255,0.0011409149621343334,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.5575,0.015811388300841896,0.004999999999999999,0.7075,0.01881931631772703,0.005951190357119043,0.7925,0.01881931631772701,0.005951190357119037,0.6291364087301587,0.012464867635218053,0.00394173724598059,
corpus_decay,25,first_sentence,strict,10,80,0.48,0.006454972243679034,0.002041241452319317,0.6,0.013176156917368259,0.00416666666666667,0.635,0.007905694150420943,0.002499999999999998,0.5321815476190477,0.004501925757070174,0.001423633924931963,
corpus_decay,30,first_sentence,relaxed_doc,10,80,0.55125,0.012430361575146912,0.00393082547169025,0.7074999999999999,0.013437096247164253,0.004249182927993989,0.7849999999999999,0.009860132971832697,0.0031180478223116186,0.6232509920634921,0.0100593146000077,0.0031810345836209963,
corpus_decay,30,first_sentence,strict,10,80,0.48250000000000004,0.006454972243679034,0.002041241452319317,0.5925,0.010540925533894607,0.003333333333333336,0.6287499999999999,0.0060380736442455785,0.0019094065395649266,0.5312886904761905,0.004754226614067591,0.00150341846130439,
corpus_decay,35,first_sentence,relaxed_doc,10,80,0.54625,0.010290907529357074,0.0032542706982944445,0.6975,0.009860132971832697,0.0031180478223116186,0.7775000000000001,0.014191155304938696,0.004487637339278762,0.617717757936508,0.009800748120190047,0.003099268683341422,
corpus_decay,35,first_sentence,strict,10,80,0.47625,0.003952847075210477,0.001250000000000001,0.595,0.012076147288491209,0.0038188130791298697,0.63,0.006454972243679006,0.002041241452319308,0.5289107142857143,0.003307938983333921,0.0010460621548196959,
corpus_decay,40,first_sentence,relaxed_doc,10,80,0.54625,0.015645819462932174,0.004947642536265804,0.6950000000000001,0.012076147288491186,0.0038188130791298627,0.775,0.01666666666666668,0.005270462766947303,0.6168169642857142,0.01307899510081801,0.004135941402476847,
corpus_decay,40,first_sentence,strict,10,80,0.47625,0.003952847075210477,0.001250000000000001,0.5900000000000001,0.007905694150420955,0.002500000000000002,0.6275000000000001,0.007905694150420955,0.002500000000000002,0.5276845238095238,0.0030100847754263057,0.0009518723840543559,
corpus_decay,45,first_sentence,relaxed_doc,10,80,0.54125,0.006038073644245631,0.0019094065395649433,0.6912499999999999,0.0060380736442455785,0.0019094065395649266,0.77,0.008740073734751285,0.00276385399196284,0.6128556547619047,0.004508911321544512,0.0014258429543800495,
corpus_decay,45,first_sentence,strict,10,80,0.47625,0.003952847075210477,0.001250000000000001,0.5925,0.010540925533894607,0.003333333333333336,0.62625,0.003952847075210461,0.0012499999999999957,0.527828869047619,0.0024818887815161524,0.0007848421448811048,
corpus_decay,49,first_sentence,relaxed_doc,10,80,0.5375,0.0,0.0,0.6875,0.0,0.0,0.7625,0.0,0.0,0.6082986111111112,0.0,0.0,
corpus_decay,49,first_sentence,strict,10,80,0.475,0.0,0.0,0.5875,0.0,0.0,0.625,0.0,0.0,0.5260714285714286,0.0,0.0,
