experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.6875,0.0,0.0,0.8125,0.0,0.0,0.85,0.0,0.0,0.7283482142857143,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.55,0.0,0.0,0.625,0.0,0.0,0.675,0.0,0.0,0.5783978174603175,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.68125,0.012147816447594365,0.003841476857205366,0.8012500000000001,0.0070955776524693325,0.002243818669639376,0.83125,0.006588078458684159,0.0020833333333333446,0.7213963293650794,0.007485542622128207,0.002367136420819426,
corpus_decay,5,first_sentence,strict,10,80,0.5487500000000001,0.003952847075210496,0.0012500000000000067,0.6224999999999999,0.00527046276694728,0.0016666666666666607,0.675,0.0,0.0,0.5771775793650794,0.002981014608779667,0.0009426795901979521,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.67,0.014672347384715841,0.004639803635691685,0.795,0.008740073734751282,0.002763853991962839,0.8275,0.005270462766947327,0.0016666666666666754,0.713499503968254,0.008877398194689752,0.0028072797991486502,
corpus_decay,10,first_sentence,strict,10,80,0.5475000000000001,0.005270462766947327,0.0016666666666666754,0.62,0.006454972243679006,0.002041241452319308,0.675,0.0,0.0,0.5758010912698412,0.003758462686403295,0.0011885302589789573,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.66125,0.012430361575146934,0.003930825471690258,0.79,0.011486707293408524,0.003632415786283896,0.8237500000000001,0.009223309842157778,0.002916666666666668,0.7064017857142857,0.008979125874068974,0.002839448915940819,
corpus_decay,15,first_sentence,strict,10,80,0.54625,0.006038073644245631,0.0019094065395649433,0.6175,0.006454972243679006,0.002041241452319308,0.675,0.0,0.0,0.5743621031746031,0.0037743276875418998,0.0011935472128468728,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.6525000000000001,0.01748014746950253,0.005527707983925667,0.77625,0.012430361575146934,0.003930825471690258,0.8225,0.007905694150420943,0.002499999999999998,0.6991944444444445,0.010432303603054745,0.0032989840628034114,
corpus_decay,20,first_sentence,strict,10,80,0.54375,0.006588078458684159,0.0020833333333333446,0.615,0.011486707293408525,0.003632415786283897,0.675,0.0,0.0,0.572859126984127,0.00444195694632168,0.00140467012187828,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.6475,0.012909944487358061,0.0040824829046386315,0.77625,0.009223309842157778,0.002916666666666668,0.81375,0.007095577652469309,0.0022438186696393685,0.6936830357142857,0.00792107193576934,0.0025048628827070082,
corpus_decay,25,first_sentence,strict,10,80,0.5425,0.006454972243679063,0.0020412414523193257,0.6162500000000001,0.0060380736442455785,0.0019094065395649266,0.675,0.0,0.0,0.5720451388888889,0.0038210639346423015,0.0012083265118594437,
corpus_decay,30,first_sentence,relaxed_doc,10,80,0.645,0.008740073734751285,0.00276385399196284,0.76625,0.006038073644245631,0.0019094065395649433,0.81375,0.007095577652469309,0.0022438186696393685,0.6915218253968254,0.005930991939014801,0.0018755443311385242,
