experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,0,first_sentence,relaxed_doc,80,0.6875,0.4664368029425214,0.05214921992935759,0.8125,0.39277493797177815,0.04391357305815796,0.85,0.3593242603145979,0.040173673601413544,0.7283482142857143,0.41369096269068234,0.04625205571268475
corpus_decay,0,first_sentence,strict,80,0.55,0.5006325113218328,0.055972416353102565,0.625,0.4871773518462232,0.05446808379132438,0.675,0.4713299255661338,0.05269628766978956,0.5783978174603175,0.47502295107040926,0.05310918047329958
corpus_decay,5,first_sentence,relaxed_doc,800,0.68125,0.4662834039143549,0.016485607843129316,0.80125,0.39930908727949077,0.014117708170236944,0.83125,0.3747652581929594,0.013249952771068446,0.7213963293650794,0.4166243983772123,0.014729896865014623
corpus_decay,5,first_sentence,strict,800,0.54875,0.49792906542271753,0.01760445093551418,0.6225,0.4850647996142175,0.01714963045610535,0.675,0.46866785888562973,0.016569911057110434,0.5771775793650794,0.47254664107026484,0.01670704671638549
corpus_decay,10,first_sentence,relaxed_doc,800,0.67,0.47050687657156126,0.016634930150932644,0.795,0.4039541727933336,0.014281936743538427,0.8275,0.3780507942112471,0.01336611401098664,0.7134995039682539,0.41895672523235256,0.014812357071775282
corpus_decay,10,first_sentence,strict,800,0.5475,0.498050014829424,0.017608727142797313,0.62,0.485690095210652,0.017171737993929594,0.675,0.46866785888562973,0.016569911057110434,0.5758010912698412,0.47286013945121746,0.016718130557938617
corpus_decay,15,first_sentence,relaxed_doc,800,0.66125,0.4735808125151167,0.0167436101984637,0.79,0.4075630436425498,0.014409529596033789,0.82375,0.3812710939198296,0.013479968799056228,0.7064017857142858,0.4213792596320913,0.014898006596860927
corpus_decay,15,first_sentence,strict,800,0.54625,0.4981677944621663,0.0176128912816472,0.6175,0.48630171879413264,0.017193362153100234,0.675,0.46866785888562973,0.016569911057110434,0.5743621031746031,0.47321562698770286,0.016730698940322423
corpus_decay,20,first_sentence,relaxed_doc,800,0.6525,0.47647406479054294,0.016845902113645565,0.77625,0.4170171658886565,0.014743783293553222,0.8225,0.38233031607267987,0.013517417957409399,0.6991944444444446,0.42392488061172595,0.014988007889712449
corpus_decay,20,first_sentence,strict,800,0.54375,0.4983938533341895,0.01762088366971495,0.615,0.4868997218873384,0.01721450475521905,0.675,0.46866785888562973,0.016569911057110434,0.572859126984127,0.47296646833466194,0.016721889851664597
corpus_decay,25,first_sentence,relaxed_doc,800,0.6475,0.4780474994858836,0.016901531430787042,0.77625,0.4170171658886565,0.014743783293553222,0.81375,0.3895518268244006,0.013772736918557064,0.6936830357142857,0.4269497489619978,0.015094953135846138
corpus_decay,25,first_sentence,strict,800,0.5425,0.4985021368816733,0.017624712071250784,0.61625,0.4866024197367056,0.01720399353688036,0.675,0.46866785888562973,0.016569911057110434,0.5720451388888889,0.4728873562249579,0.016719092816202312
corpus_decay,30,first_sentence,relaxed_doc,800,0.645,0.4788126741965108,0.016928584442120892,0.76625,0.4234797591184008,0.014972270468393344,0.81375,0.3895518268244006,0.013772736918557064,0.6915218253968254,0.427934197367521,0.015129758643009824
corpus_decay,30,first_sentence,strict,800,0.54,0.49870922250421984,0.01763203365365023,0.61,0.48805506572924734,0.01725535232847985,0.675,0.46866785888562973,0.016569911057110434,0.5702609126984126,0.47284145400994554,0.016717469927826977
corpus_decay,35,first_sentence,relaxed_doc,800,0.6425,0.47956357923967335,0.016955132944523263,0.77,0.42109577540635734,0.014887983915942133,0.81,0.3925463230877499,0.013878608349259667,0.6902891865079366,0.42790572208416355,0.015128751889711913
corpus_decay,35,first_sentence,strict,800,0.54125,0.49860725927201305,0.017628428709003975,0.60875,0.48833546554457397,0.017265265959022894,0.675,0.46866785888562973,0.016569911057110434,0.5705124007936508,0.47335547244815096,0.016735643223992475
corpus_decay,40,first_sentence,relaxed_doc,800,0.63125,0.4827678204484799,0.017068419978888485,0.76375,0.4250432503944538,0.015027548232574498,0.81125,0.39155469777757695,0.013843549100198691,0.682421626984127,0.4292004421766162,0.0151745271575675
corpus_decay,40,first_sentence,strict,800,0.5375,0.4989036791820408,0.01763890873542694,0.6025,0.48968713671571057,0.017313054751575147,0.675,0.46866785888562973,0.016569911057110434,0.5683725198412699,0.47290039919979054,0.016719553954999862
corpus_decay,45,first_sentence,relaxed_doc,800,0.62875,0.4834413945634691,0.017092234420105514,0.76625,0.4234797591184008,0.014972270468393344,0.805,0.3964485645457844,0.014016573419099843,0.6797251984126984,0.43043643084134414,0.015218225955882441
corpus_decay,45,first_sentence,strict,800,0.53875,0.49880802851562,0.01763552697368438,0.60375,0.48942349422138476,0.01730373358179781,0.675,0.46866785888562973,0.016569911057110434,0.5688740079365079,0.47320877505131487,0.016730456687788213
corpus_decay,49,first_sentence,relaxed_doc,800,0.625,0.48442577906143075,0.017127037667795695,0.7625,0.4258173323158955,0.015054916161366765,0.8,0.40025023461940795,0.0141509827535445,0.6766666666666667,0.43161625080291943,0.015259938890652898
corpus_decay,49,first_sentence,strict,800,0.5375,0.4989036791820408,0.01763890873542694,0.6,0.49020442212340015,0.017331343552554453,0.675,0.46866785888562973,0.016569911057110434,0.5679662698412699,0.47321430565327177,0.016730652224095602
query_construction,0,domain_term,relaxed_doc,47,0.5957446808510638,0.49605287534106185,0.07235674844413013,0.8085106382978723,0.3977271225536437,0.0580144633497693,0.8723404255319149,0.33731814917823855,0.04920290896196929,0.690096251266464,0.4007927194353917,0.05846162661286145
query_construction,0,domain_term,strict,47,0.48936170212765956,0.5052911526399114,0.07370428968378202,0.6595744680851063,0.47897516249850763,0.06986570800554748,0.7446808510638298,0.4407545460261734,0.06429065810876616,0.5740459304289092,0.44545559687390823,0.06497637685070218
query_construction,0,first_sentence,relaxed_doc,80,0.6875,0.4664368029425214,0.05214921992935759,0.8125,0.39277493797177815,0.04391357305815796,0.85,0.3593242603145979,0.040173673601413544,0.7283482142857143,0.41369096269068234,0.04625205571268475
query_construction,0,first_sentence,strict,80,0.55,0.5006325113218328,0.055972416353102565,0.625,0.4871773518462232,0.05446808379132438,0.675,0.4713299255661338,0.05269628766978956,0.5783978174603175,0.47502295107040926,0.05310918047329958
query_construction,0,random_window,relaxed_doc,79,0.46835443037974683,0.5021860682332356,0.05650034693828241,0.7341772151898734,0.4445931807813449,0.050020640853130766,0.7848101265822784,0.413579932929269,0.0465313778604517,0.5734177215189873,0.4278042975518815,0.04813174391397785
query_construction,0,random_window,strict,79,0.26582278481012656,0.4445931807813449,0.050020640853130766,0.5063291139240507,0.5031546054266276,0.05660931588607063,0.5443037974683544,0.5012156594651515,0.05639116742189001,0.364873417721519,0.4183186713942253,0.04706452759170921
