relevance,0_IAEA_only,+5,+10,+15,+20,+25,+30,+35,+40,+45,+49
relaxed_doc,0.7625,0.7600,0.7537,0.7488,0.7450,0.7400,0.7350,0.7250,0.7213,0.7188,0.7125
strict,0.6500,0.6475,0.6450,0.6425,0.6400,0.6375,0.6325,0.6325,0.6300,0.6275,0.6250
