experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.5875,0.0,0.0,0.7625,0.0,0.0,0.8,0.0,0.0,0.6625297619047619,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.475,0.0,0.0,0.5875,0.0,0.0,0.65,0.0,0.0,0.5301686507936508,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.585,0.005270462766947327,0.0016666666666666754,0.745,0.013437096247164238,0.0042491829279939835,0.79125,0.011858541225631434,0.0037500000000000033,0.6547430555555556,0.006071074098308044,0.0019198421994306414,
corpus_decay,5,first_sentence,strict,10,80,0.47375,0.003952847075210461,0.0012499999999999957,0.58375,0.006038073644245631,0.0019094065395649433,0.645,0.008740073734751282,0.002763853991962839,0.5278080357142857,0.0035268073802409016,0.001115274419025277,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.57375,0.013756311682682648,0.004350127712046062,0.72375,0.016083549221349,0.005086064839889048,0.775,0.014433756729740647,0.004564354645876385,0.6421309523809524,0.007894241371512248,0.002496378313311017,
corpus_decay,10,first_sentence,strict,10,80,0.46875,0.0065880784586841,0.002083333333333326,0.57875,0.006038073644245631,0.0019094065395649433,0.63375,0.011858541225631415,0.0037499999999999973,0.5230877976190477,0.0032546690837885117,0.0010292167334905098,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.57375,0.010944937947136408,0.003461093276215862,0.71375,0.012430361575146934,0.003930825471690258,0.765,0.012909944487358058,0.004082482904638631,0.6387782738095238,0.005567183426298494,0.001760497977904338,
corpus_decay,15,first_sentence,strict,10,80,0.46875,0.0065880784586841,0.002083333333333326,0.5774999999999999,0.005270462766947327,0.0016666666666666754,0.63,0.012076147288491176,0.0038188130791298592,0.5225084325396825,0.004823055114487862,0.001525183944230581,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.56375,0.020791624916457745,0.006574889099191457,0.71,0.009860132971832709,0.0031180478223116225,0.7537499999999999,0.01185854122563138,0.0037499999999999864,0.6299097222222223,0.013282179490518537,0.00420019394812134,
corpus_decay,20,first_sentence,strict,10,80,0.46375,0.010944937947136399,0.0034610932762158594,0.5762499999999999,0.003952847075210496,0.0012500000000000067,0.6224999999999999,0.007905694150420922,0.0024999999999999914,0.518827876984127,0.00596419639068275,0.0018860445007112937,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.5625,0.013176156917368224,0.004166666666666659,0.70375,0.006038073644245631,0.0019094065395649433,0.7525000000000001,0.009860132971832658,0.0031180478223116065,0.6293174603174603,0.00654757445471427,0.0020705248426432094,
