scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,11309.0,0.6747454404830933,0.0,0.6675183971722921,0.0,0.6536504864692688,0.0,0.6747454404830933,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,11309.0,0.5199806690216064,0.0,0.5143680572509766,0.0,0.507172554731369,0.0,0.5199806690216064,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,11309.0,0.6875819563865662,0.0,0.6840069890022278,0.0,0.6629676699638367,0.0,0.6875819563865662,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,11309.0,0.5515169501304626,0.0,0.5450923840204874,0.0,0.5399754583835602,0.0,0.5515169501304626,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,18093.4,0.6747454404830933,0.0,0.6682464520136515,0.0015348743734722792,0.6565841907262803,0.00319462826617202,0.6747454404830933,0.0,0.76,0.2270584848790187,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,18093.4,0.5832229256629944,0.0352524468447853,0.5801257451375326,0.03600959453143395,0.5733390259742737,0.03631554833980521,0.5832229256629944,0.0352524468447853,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,18093.4,0.6875819563865662,0.0,0.6840069890022278,0.0,0.6644540733098984,0.0009121706869000387,0.6875819563865662,0.0,0.9,0.08164965809277262,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,18093.4,0.6345899641513825,0.038115718922187104,0.6310224016507466,0.03696239216297229,0.6226208627223968,0.035866378683569095,0.6345899641513825,0.038115718922187104,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,20223.5,0.6747454404830933,0.0,0.6686104794343313,0.00175841949967116,0.6583954346179962,0.003276180864634568,0.6747454404830933,0.0,0.61,0.22335820757001273,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,20223.5,0.6087997734546662,0.020746951457949928,0.6060677786668142,0.022555346393078782,0.6009206646680832,0.023609650741939894,0.6087997734546662,0.020746951457949928,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,20223.5,0.6891809582710267,0.0033709919585309454,0.6850271185239156,0.002150621864628179,0.6671588861942291,0.004512504777890709,0.6891809582710267,0.0033709919585309454,0.76,0.19550504398153576,1.2,0.4216370213557839
IAEA_plus_15,15,phrase,zh,中子测量电流,10,28.0,20223.5,0.6603927552700043,0.02431338790510936,0.6570689737796783,0.024701265211287245,0.649610286951065,0.02622442942060285,0.6603927552700043,0.02431338790510936,0.0,0.0,0.0,0.0
IAEA_plus_20,20,core_term,en,neutron,10,33.0,22408.6,0.6747454404830933,0.0,0.6678824245929718,0.0011511557801042094,0.6586145436763763,0.0015502591137536309,0.6747454404830933,0.0,0.5,0.09428090415820631,1.0,0.0
IAEA_plus_20,20,core_term,zh,中子,10,33.0,22408.6,0.6171794533729553,0.0035925583289945938,0.6146398742993673,0.00635886471024584,0.6039955204725265,0.022420073354519728,0.6171794533729553,0.0035925583289945938,0.0,0.0,0.0,0.0
IAEA_plus_20,20,phrase,en,neutron measurement current,10,33.0,22408.6,0.6923789620399475,0.004128605112713064,0.6870673656463623,0.00263395283907894,0.671356527209282,0.0054646560384701785,0.6923789620399475,0.004128605112713064,0.5800000000000001,0.23475755815545346,1.6,0.5163977794943222
IAEA_plus_20,20,phrase,zh,中子测量电流,10,33.0,22408.6,0.6707254886627197,0.001457365114979561,0.6661236544450124,0.004622227733791624,0.6543190789222717,0.021299725323768243,0.6707254886627197,0.001457365114979561,0.0,0.0,0.0,0.0
IAEA_plus_25,25,core_term,en,neutron,10,38.0,27238.9,0.6747454404830933,0.0,0.6697025616963705,0.0018798295171405526,0.6606977760791779,0.002738568008546885,0.6747454404830933,0.0,0.4,0.1247219128924647,1.0,0.0
IAEA_plus_25,25,core_term,zh,中子,10,38.0,27238.9,0.6166093945503235,0.004078117956608042,0.6152583142121633,0.004369702146514286,0.6119987738132476,0.007095681951601777,0.6166093945503235,0.004078117956608042,0.0,0.0,0.0,0.0
IAEA_plus_25,25,phrase,en,neutron measurement current,10,38.0,27238.9,0.6939779639244079,0.0033709919585309454,0.6880874911944072,0.0021506134874328315,0.6740061289072037,0.0036670779879799517,0.6939779639244079,0.0033709919585309454,0.45,0.10801234497346432,1.8,0.4216370213557839
IAEA_plus_25,25,phrase,zh,中子测量电流,10,38.0,27238.9,0.6690708279609681,0.0035394583124680394,0.66717263062795,0.00321158015453247,0.6624952107667923,0.006879416350878965,0.6690708279609681,0.0035394583124680394,0.0,0.0,0.0,0.0
IAEA_plus_30,30,core_term,en,neutron,10,43.0,28917.2,0.6747454404830933,0.0,0.6700665891170502,0.00175841949967116,0.6615705472230912,0.0025811395593505365,0.6747454404830933,0.0,0.4,0.13333333333333333,1.0,0.0
IAEA_plus_30,30,core_term,zh,中子,10,43.0,28917.2,0.6180614292621612,0.002725390900948346,0.6169136226177215,0.002667609778440922,0.6133584618568421,0.004937065419404334,0.6180614292621612,0.002725390900948346,0.0,0.0,0.0,0.0
IAEA_plus_30,30,phrase,en,neutron measurement current,10,43.0,28917.2,0.6915794610977173,0.004213739948163682,0.68655730287234,0.0026882668592910393,0.6714494556188584,0.004512366946512165,0.6915794610977173,0.004213739948163682,0.54,0.15055453054181617,1.5,0.5270462766947299
IAEA_plus_30,30,phrase,zh,中子测量电流,10,43.0,28917.2,0.6704961478710174,0.0019358471419783667,0.6685178558031718,0.0019777413448889784,0.6637861788272857,0.00431652921685018,0.6704961478710174,0.0019358471419783667,0.0,0.0,0.0,0.0
IAEA_plus_35,35,core_term,en,neutron,10,48.0,31330.4,0.6747454404830933,0.0,0.6697025616963705,0.0018798295171405526,0.6613589066267014,0.002603946902649509,0.6747454404830933,0.0,0.38,0.13165611772087665,1.0,0.0
IAEA_plus_35,35,core_term,zh,中子,10,48.0,31330.4,0.6174325346946716,0.003063807783566473,0.61649382909139,0.003059106646956978,0.6138970178365707,0.002726751984359408,0.6174325346946716,0.003063807783566473,0.0,0.0,0.0,0.0
IAEA_plus_35,35,phrase,en,neutron measurement current,10,48.0,31330.4,0.6931784629821778,0.003861956454263874,0.6875774284203848,0.002463837274188478,0.6730946779251099,0.004494899958655899,0.6931784629821778,0.003861956454263874,0.49000000000000005,0.14491376746189435,1.7,0.48304589153964794
IAEA_plus_35,35,phrase,zh,中子测量电流,10,48.0,31330.4,0.6713664472103119,0.001535994820623287,0.6693672001361847,0.001729838587367408,0.6652483159303666,0.0020831123278389077,0.6713664472103119,0.001535994820623287,0.0,0.0,0.0,0.0
IAEA_plus_40,40,core_term,en,neutron,10,53.0,34712.4,0.6747454404830933,0.0,0.67043061653773,0.0015348743734722792,0.6624781340360641,0.0019137289717419464,0.6747454404830933,0.0,0.32999999999999996,0.04830458915396481,1.0,0.0
IAEA_plus_40,40,core_term,zh,中子,10,53.0,34712.4,0.6189434051513671,0.0004694787447122037,0.6179247001806896,0.0005850435897346716,0.6151525944471359,0.0015410850450991063,0.6189434051513671,0.0004694787447122037,0.0,0.0,0.0,0.0
IAEA_plus_40,40,phrase,en,neutron measurement current,10,53.0,34712.4,0.6923789620399475,0.004128605112713064,0.6870673656463623,0.00263395283907894,0.6724946039915085,0.004461081840373404,0.6923789620399475,0.004128605112713064,0.51,0.14491376746189435,1.6,0.5163977794943222
IAEA_plus_40,40,phrase,zh,中子测量电流,10,53.0,34712.4,0.6715957880020141,0.0005405037056385783,0.669810672601064,0.0009160254078333053,0.6659010607004165,0.0013098435430805684,0.6715957880020141,0.0005405037056385783,0.0,0.0,0.0,0.0
IAEA_plus_45,45,core_term,en,neutron,10,58.0,38267.2,0.6747454404830933,0.0,0.6707946439584096,0.0011511557801042094,0.6632053285837174,0.0011870742113307667,0.6747454404830933,0.0,0.31,0.031622776601683805,1.0,0.0
IAEA_plus_45,45,core_term,zh,中子,10,58.0,38267.2,0.6191377878189087,0.0003073459835452175,0.618367999792099,0.00035319216781133677,0.6160895556211472,0.0010402849166463797,0.6191377878189087,0.0003073459835452175,0.0,0.0,0.0,0.0
IAEA_plus_45,45,phrase,en,neutron measurement current,10,58.0,38267.2,0.6947774648666382,0.0025282439688982094,0.6885975539684296,0.0016129601155746235,0.675120431780815,0.002656598458632587,0.6947774648666382,0.0025282439688982094,0.43,0.09486832980505136,1.9,0.31622776601683794
IAEA_plus_45,45,phrase,zh,中子测量电流,10,58.0,38267.2,0.671852171421051,0.0,0.6704835812250773,0.0003768723471314745,0.6669118702411652,0.0007400731447270587,0.671852171421051,0.0,0.0,0.0,0.0,0.0
IAEA_plus_49,49,core_term,en,neutron,10,62.0,40347.0,0.6747454404830933,0.0,0.6711586713790894,0.0,0.6635974228382111,0.0,0.6747454404830933,0.0,0.3,0.0,1.0,0.0
IAEA_plus_49,49,core_term,zh,中子,10,62.0,40347.0,0.6192349791526794,0.0,0.6184796889623007,0.0,0.6164185225963592,0.0,0.6192349791526794,0.0,0.0,0.0,0.0,0.0
IAEA_plus_49,49,phrase,en,neutron measurement current,10,62.0,40347.0,0.6955769658088684,0.0,0.689107616742452,0.0,0.6760016143321991,0.0,0.6955769658088684,0.0,0.4,0.0,2.0,0.0
IAEA_plus_49,49,phrase,zh,中子测量电流,10,62.0,40347.0,0.671852171421051,0.0,0.6706027587254842,0.0,0.6671459019184113,0.0,0.671852171421051,0.0,0.0,0.0,0.0,0.0
IAEA_plus_5,5,core_term,en,neutron,10,18.0,13817.9,0.6747454404830933,0.0,0.6678824245929718,0.0011511557801042094,0.6545806759595871,0.0022170896661976272,0.6747454404830933,0.0,0.9199999999999999,0.16865480854231357,1.0,0.0
IAEA_plus_5,5,core_term,zh,中子,10,18.0,13817.9,0.5768412053585052,0.037042915801326376,0.5733641882737477,0.038942982432960835,0.5690097790956498,0.03995261163340326,0.5768412053585052,0.037042915801326376,0.0,0.0,0.0,0.0
IAEA_plus_5,5,phrase,en,neutron measurement current,10,18.0,13817.9,0.6883814573287964,0.0025282439688982094,0.6845170517762502,0.0016129601155746235,0.6647270601987839,0.003948030717702508,0.6883814573287964,0.0025282439688982094,0.9,0.2,1.1,0.31622776601683794
IAEA_plus_5,5,phrase,zh,中子测量电流,10,18.0,13817.9,0.6190793216228485,0.043374337771048,0.6162408908208212,0.04432542643784884,0.6107410591840744,0.046030014400717405,0.6190793216228485,0.043374337771048,0.01,0.03162277660168379,0.9,2.8460498941515415
