scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_plus_25,25,core_term,zh,中子,10,38.0,13708.3,0.612117612361908,0.005807941457863941,0.6101329406102498,0.005190381505206777,0.6048181885480881,0.009461400760529686,0.612117612361908,0.005807941457863941,0.0,0.0,0.0,0.0
IAEA_plus_25,25,phrase,en,neutron measurement current,10,38.0,13708.3,0.6875819563865662,0.0,0.6788776516914368,0.0011465839368693942,0.669263733625412,0.002049238604633363,0.6875819563865662,0.0,0.48,0.06324555320336757,1.0,0.0
IAEA_plus_25,25,phrase,zh,中子测量电流,10,38.0,13708.3,0.6644001245498657,0.004399718554904767,0.6613491455713908,0.004618576562218189,0.6549487626552581,0.011609549578269113,0.6644001245498657,0.004399718554904767,0.0,0.0,0.0,0.0
IAEA_plus_30,30,core_term,en,neutron,10,43.0,14596.4,0.6677956581115723,0.0,0.6651727060476939,0.002120178602724861,0.6572892606258393,0.004311525091755703,0.6677956581115723,0.0,0.5,0.19436506316151,1.0,0.0
IAEA_plus_30,30,core_term,zh,中子,10,43.0,14596.4,0.6132875740528106,0.005377408677311623,0.6107892195383708,0.004891812127649984,0.6061474150419235,0.008330799902772095,0.6132875740528106,0.005377408677311623,0.0,0.0,0.0,0.0
IAEA_plus_30,30,phrase,en,neutron measurement current,10,43.0,14596.4,0.6875819563865662,0.0,0.678061842918396,0.001433229921086743,0.6681846499443054,0.0031590482250893003,0.6875819563865662,0.0,0.48,0.07888106377466153,1.0,0.0
IAEA_plus_30,30,phrase,zh,中子测量电流,10,43.0,14596.4,0.6648407638072967,0.0021531988547785538,0.6622313638528188,0.0031790119128788214,0.656560087800026,0.009518253128461855,0.6648407638072967,0.0021531988547785538,0.0,0.0,0.0,0.0
IAEA_plus_35,35,core_term,en,neutron,10,48.0,15686.8,0.6677956581115723,0.0,0.6647337873776753,0.0022665662657615797,0.6565068542957306,0.00448608648475368,0.6677956581115723,0.0,0.53,0.20027758514399735,1.0,0.0
IAEA_plus_35,35,core_term,zh,中子,10,48.0,15686.8,0.6151245832443237,0.0022256044993409388,0.6123591820398967,0.000968469418219056,0.6082455492019653,0.0016129932527850356,0.6151245832443237,0.0022256044993409388,0.0,0.0,0.0,0.0
IAEA_plus_35,35,phrase,en,neutron measurement current,10,48.0,15686.8,0.6875819563865662,0.0,0.6785708626111349,0.0013729760103159592,0.6686745250225068,0.003824567775781959,0.6875819563865662,0.0,0.48,0.11352924243950932,1.0,0.0
IAEA_plus_35,35,phrase,zh,中子测量电流,10,48.0,15686.8,0.6651823341846466,0.0019270647894810101,0.6627477029959361,0.001471870398640402,0.6590258544683456,0.0015321312006993766,0.6651823341846466,0.0019270647894810101,0.0,0.0,0.0,0.0
IAEA_plus_40,40,core_term,en,neutron,10,53.0,17397.0,0.6677956581115723,0.0,0.6656116247177124,0.0018506436064404533,0.6582690137624742,0.003476803924946896,0.6677956581115723,0.0,0.47000000000000003,0.1494434118097326,1.0,0.0
IAEA_plus_40,40,core_term,zh,中子,10,53.0,17397.0,0.6154331207275391,0.0022917996721274797,0.6125775277614594,0.0014517941667631332,0.6091039913892746,0.0017465723120398961,0.6154331207275391,0.0022917996721274797,0.0,0.0,0.0,0.0
IAEA_plus_40,40,phrase,en,neutron measurement current,10,53.0,17397.0,0.6875819563865662,0.0,0.6782989263534546,0.0014527557356928298,0.6685875421762466,0.0038541856185823663,0.6875819563865662,0.0,0.47000000000000003,0.105934990547138,1.0,0.0
IAEA_plus_40,40,phrase,zh,中子测量电流,10,53.0,17397.0,0.6654552340507507,0.001181375584961542,0.6634874880313874,0.0013651732108026307,0.6599111890792846,0.0010599633461076934,0.6654552340507507,0.001181375584961542,0.0,0.0,0.0,0.0
IAEA_plus_45,45,core_term,en,neutron,10,58.0,19121.4,0.6677956581115723,0.0,0.6660505433877308,0.00138798270483034,0.659155250787735,0.0024399154549714724,0.6677956581115723,0.0,0.42000000000000004,0.06324555320336757,1.0,0.0
IAEA_plus_45,45,core_term,zh,中子,10,58.0,19121.4,0.616506814956665,0.0,0.6132642090320587,0.00018897021846945775,0.6100656515359878,0.0005021956459933366,0.616506814956665,0.0,0.0,0.0,0.0,0.0
IAEA_plus_45,45,phrase,en,neutron measurement current,10,58.0,19121.4,0.6875819563865662,0.0,0.679149587949117,0.0008599379526520456,0.6710213977098465,0.0018385744238023645,0.6875819563865662,0.0,0.41000000000000003,0.031622776601683784,1.0,0.0
IAEA_plus_45,45,phrase,zh,中子测量电流,10,58.0,19121.4,0.6658303081989289,5.298353733261415e-05,0.6641754806041718,0.000777509255211664,0.6605992513895035,0.0004429705079574624,0.6658303081989289,5.298353733261415e-05,0.0,0.0,0.0,0.0
IAEA_plus_49,49,core_term,en,neutron,10,62.0,20150.0,0.6677956581115723,0.0,0.6664894620577494,0.0,0.6599268198013306,0.0,0.6677956581115723,0.0,0.4,0.0,1.0,0.0
IAEA_plus_49,49,core_term,zh,中子,10,62.0,20150.0,0.616506814956665,0.0,0.613323966662089,0.0,0.6102937459945679,0.0,0.616506814956665,0.0,0.0,0.0,0.0,0.0
IAEA_plus_49,49,phrase,en,neutron measurement current,10,62.0,20150.0,0.6875819563865662,0.0,0.6794215242067972,0.0,0.6716725468635559,0.0,0.6875819563865662,0.0,0.4,0.0,1.0,0.0
IAEA_plus_49,49,phrase,zh,中子测量电流,10,62.0,20150.0,0.6658470630645752,0.0,0.664540966351827,0.0,0.6608076512813568,0.0,0.6658470630645752,0.0,0.0,0.0,0.0,0.0
IAEA_plus_5,5,core_term,en,neutron,10,18.0,7102.5,0.6677956581115723,0.0,0.6625391940275829,0.00138798270483034,0.6502101480960846,0.0033551460158275947,0.6677956581115723,0.0,0.9400000000000001,0.1577621275493231,1.0,0.0
IAEA_plus_5,5,core_term,zh,中子,10,18.0,7102.5,0.5689457476139068,0.041114011283117716,0.5649314304192861,0.041889159086102586,0.5589283084869384,0.04295436621819056,0.5689457476139068,0.041114011283117716,0.05,0.07071067811865477,1.6,2.2211108331943574
IAEA_plus_5,5,phrase,en,neutron measurement current,10,18.0,7102.5,0.6875819563865662,0.0,0.6757777949174246,0.0014237203133531638,0.6589214277267457,0.0037170436357247282,0.6875819563865662,0.0,0.9099999999999999,0.16633299933166198,1.0,0.0
IAEA_plus_5,5,phrase,zh,中子测量电流,10,18.0,7102.5,0.6099186897277832,0.04742476656413555,0.6070150812466939,0.04766212049276731,0.6000590497255326,0.05074392640006254,0.6099186897277832,0.04742476656413555,0.06999999999999999,0.12516655570345722,1.9,3.142893217686178
