scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,5896,13,0,0.5198912024497986,0.5101060072580973,0.5001677423715591,0.5198912024497986,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,5896,13,0,0.667795717716217,0.6621002952257792,0.649073326587677,0.667795717716217,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,5896,13,0,0.5450960993766785,0.5399880806605021,0.5351131081581115,0.5450960993766785,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,5896,13,0,0.6875819563865662,0.6750429471333822,0.6569301962852478,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,8316,13,5,0.610377311706543,0.6089293559392294,0.6050323843955994,0.610377311706543,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,8316,13,5,0.6677956581115723,0.6621002753575643,0.6490733206272126,0.6677956581115723,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,8316,13,5,0.6656795144081116,0.6608668565750122,0.6573988854885101,0.6656795144081116,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,8316,13,5,0.6875819563865662,0.6750429471333822,0.6569301962852478,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,6287,13,5,0.616506814956665,0.6122973561286926,0.6075002014636993,0.616506814956665,0,0.0,0,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,6287,13,5,0.6677956581115723,0.6621002753575643,0.6497765958309174,0.6677956581115723,9,0.9,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,6287,13,5,0.6597024202346802,0.6591795484224955,0.6574626624584198,0.6597024202346802,0,0.0,0,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,6287,13,5,0.6875819563865662,0.6794215242067972,0.6675601780414582,0.6875819563865662,6,0.6,1,10,10
