experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.675,0.0,0.0,0.8625,0.0,0.0,0.9,0.0,0.0,0.7528472222222222,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.5625,0.0,0.0,0.7375,0.0,0.0,0.8,0.0,0.0,0.6315625,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.6675,0.006454972243679063,0.0020412414523193257,0.8575000000000002,0.008740073734751282,0.002763853991962839,0.89,0.009860132971832709,0.0031180478223116225,0.7443313492063492,0.007531971902550516,0.002381818648445142,
corpus_decay,5,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7350000000000001,0.005270462766947327,0.0016666666666666754,0.79375,0.008838834764831865,0.0027950849718747436,0.6292093253968254,0.0027784845331053185,0.0008786339568162318,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.66,0.011486707293408525,0.003632415786283897,0.85,0.010206207261596585,0.0032274861218395167,0.8775000000000001,0.011486707293408506,0.003632415786283891,0.735202380952381,0.009512695372334248,0.0030081784063919715,
corpus_decay,10,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7325,0.006454972243679063,0.0020412414523193257,0.775,0.014433756729740658,0.0045643546458763885,0.6263745039682539,0.003512267853630783,0.0011106766170064168,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.65,0.005892556509887901,0.0018633899812498262,0.825,0.00833333333333334,0.0026352313834736513,0.85625,0.012147816447594377,0.00384147685720537,0.717889880952381,0.00471437877731052,0.0014908174689060975,
corpus_decay,15,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7212500000000001,0.0060380736442455785,0.0019094065395649266,0.7575000000000001,0.010540925533894602,0.0033333333333333344,0.6210411706349206,0.0018857782701491921,0.0005963354495723761,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.6425,0.006454972243679063,0.0020412414523193257,0.82,0.01343709624716425,0.004249182927993987,0.85,0.011785113019775816,0.0037267799624996567,0.7122286706349207,0.004461485042770577,0.0014108454481928762,
corpus_decay,20,first_sentence,strict,10,80,0.5625,0.0,0.0,0.72,0.008740073734751257,0.0027638539919628315,0.75625,0.008838834764831813,0.002795084971874727,0.6204459325396825,0.002201709854237476,0.0006962417886227748,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.6475,0.007905694150420967,0.0025000000000000057,0.81375,0.010944937947136402,0.0034610932762158607,0.8400000000000001,0.01748014746950253,0.005527707983925667,0.7126279761904761,0.00787648183197185,0.002490762253796669,
corpus_decay,25,first_sentence,strict,10,80,0.5625,0.0,0.0,0.71875,0.008838834764831839,0.0027950849718747354,0.7462500000000001,0.008436856971381882,0.0026679684322636777,0.6191284722222222,0.002080588982005143,0.0006579400057787334,
corpus_decay,30,first_sentence,relaxed_doc,10,80,0.645,0.006454972243679063,0.0020412414523193257,0.8025,0.012909944487358055,0.00408248290463863,0.8300000000000001,0.012076147288491207,0.0038188130791298692,0.7075183531746031,0.003765170347571443,0.0011906514076853586,
corpus_decay,30,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7162499999999999,0.0060380736442455785,0.0019094065395649266,0.74375,0.008838834764831813,0.002795084971874727,0.6182842261904762,0.0016009926966716423,0.0005062783438777465,
corpus_decay,35,first_sentence,relaxed_doc,10,80,0.6425,0.006454972243679063,0.0020412414523193257,0.79625,0.011858541225631434,0.0037500000000000033,0.83125,0.017921510973005483,0.005667279378639771,0.7062876984126983,0.005583426404612311,0.0017656344586499766,
corpus_decay,35,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7162499999999999,0.0060380736442455785,0.0019094065395649266,0.745,0.008740073734751231,0.0027638539919628232,0.6183958333333333,0.0016051176491299526,0.0005075827683785636,
corpus_decay,40,first_sentence,relaxed_doc,10,80,0.6387499999999999,0.003952847075210496,0.0012500000000000067,0.7899999999999999,0.007905694150420955,0.002500000000000002,0.82125,0.015645819462932146,0.004947642536265795,0.7014032738095237,0.0032532813068740923,0.001028777879897133,
corpus_decay,40,first_sentence,strict,10,80,0.5625,0.0,0.0,0.71375,0.003952847075210461,0.0012499999999999957,0.74,0.00527046276694728,0.0016666666666666607,0.6177579365079365,0.0014344382763731183,0.0004536092116265147,
corpus_decay,45,first_sentence,relaxed_doc,10,80,0.6387499999999999,0.003952847075210496,0.0012500000000000067,0.79125,0.006038073644245631,0.0019094065395649433,0.8162499999999999,0.0060380736442455785,0.0019094065395649266,0.7006264880952381,0.0028328533263812738,0.0008958268788549184,
corpus_decay,45,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7150000000000001,0.00527046276694728,0.0016666666666666607,0.74,0.00527046276694728,0.0016666666666666607,0.6175813492063492,0.0010169019114076223,0.00032157261970268484,
corpus_decay,49,first_sentence,relaxed_doc,10,80,0.6375,0.0,0.0,0.7875,0.0,0.0,0.8125,0.0,0.0,0.6990079365079365,0.0,0.0,
corpus_decay,49,first_sentence,strict,10,80,0.5625,0.0,0.0,0.7125,0.0,0.0,0.7375,0.0,0.0,0.6169940476190476,0.0,0.0,
query_construction,0,domain_term,relaxed_doc,1,,0.7857142857142857,0.4178554470186725,0.0789672569132238,0.8571428571428571,0.3563483225498992,0.06734350297014738,0.9642857142857143,0.1889822365046136,0.03571428571428571,0.8120039682539683,0.36798541809510477,0.06954270731269821,28
query_construction,0,domain_term,strict,1,,0.6428571428571429,0.4879500364742666,0.09221388919541469,0.7142857142857143,0.46004370622823615,0.08694008849288351,0.8214285714285714,0.3900210277874798,0.07370704611510599,0.6831349206349205,0.4428765609581633,0.08369580298534554,28
query_construction,0,first_sentence,relaxed_doc,1,,0.675,0.4713299255661338,0.05269628766978956,0.8625,0.34654716375821165,0.03874515077865563,0.9,0.3018927632559766,0.03375263702778072,0.7528472222222222,0.37675333065510175,0.042122302904713145,80
query_construction,0,first_sentence,strict,1,,0.5625,0.49920823386588253,0.055813177292586294,0.7375,0.4427689056352855,0.0495030685661844,0.8,0.4025236843413021,0.045003516037040954,0.6315625,0.4369641794496758,0.04885408044909458,80
query_construction,0,random_window,relaxed_doc,1,,0.525,0.5025252685881778,0.05618403304872527,0.8125,0.39277493797177815,0.04391357305815796,0.85,0.3593242603145979,0.040173673601413544,0.640982142857143,0.40500678578766636,0.04528113521849588,80
query_construction,0,random_window,strict,1,,0.375,0.4871773518462232,0.05446808379132438,0.6,0.49298881801065664,0.05511782546095504,0.65,0.4799789024899355,0.05366327268666194,0.46711309523809524,0.44277240527685546,0.04950345983800677,80
query_construction,0,title,relaxed_doc,1,,0.575,0.49746191254243755,0.05561793263309728,0.725,0.4493314302129501,0.050236781119167954,0.925,0.2650531353464094,0.02963384141420118,0.6818452380952381,0.3932107702085153,0.04396230058356446,80
query_construction,0,title,strict,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
