scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,6026,13,0,0.5198912024497986,0.5101060072580973,0.5006809860467911,0.5198912024497986,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,6026,13,0,0.6627007722854614,0.6565698782602946,0.6457964777946472,0.6627007722854614,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,6026,13,0,0.5450960993766785,0.5391921798388163,0.5342973589897155,0.5450960993766785,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,6026,13,0,0.6875819563865662,0.6734157800674438,0.6545257031917572,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,8545,13,5,0.6084970235824585,0.6068414449691772,0.6034260630607605,0.6084970235824585,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,8545,13,5,0.6627007722854614,0.6565698782602946,0.6457964777946472,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,8545,13,5,0.6656795144081116,0.6608668565750122,0.6562825500965118,0.6656795144081116,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,8545,13,5,0.6875819563865662,0.6734157800674438,0.6545257031917572,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,6423,13,5,0.616506814956665,0.6122973561286926,0.6076668500900269,0.616506814956665,0,0.0,0,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,6423,13,5,0.6627007722854614,0.6565698782602946,0.6461252987384796,0.6627007722854614,8,0.8,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,6423,13,5,0.6611499786376953,0.6596647898356119,0.6576082348823548,0.6611499786376953,0,0.0,0,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,6423,13,5,0.6875819563865662,0.6794215242067972,0.665908819437027,0.6875819563865662,6,0.6,1,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,6436,13,5,0.5294044613838196,0.5232489903767904,0.5165828227996826,0.5294044613838196,1,0.1,3,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,6436,13,5,0.6627007722854614,0.6565698782602946,0.6457964777946472,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,6436,13,5,0.565193772315979,0.559590737024943,0.5521708548069,0.565193772315979,1,0.1,10,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,6436,13,5,0.6875819563865662,0.6734157800674438,0.6545257031917572,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,8646,13,5,0.5761715769767761,0.5720215241114298,0.5634510576725006,0.5761715769767761,0,0.0,0,10,10
