scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,10686.0,0.6747454404830933,0.0,0.6655861536661783,0.0,0.6557390749454498,0.0,0.6747454404830933,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,10686.0,0.5199806690216064,0.0,0.5117481549580892,0.0,0.5049596846103668,0.0,0.5199806690216064,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,10686.0,0.6875819563865662,0.0,0.6847183704376221,0.0,0.6623540759086609,0.0,0.6875819563865662,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,10686.0,0.5419148206710815,0.0,0.5405622522036234,0.0,0.5379410564899445,0.0,0.5419148206710815,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,16983.5,0.6747454404830933,0.0,0.6667172153790791,0.002341422137598876,0.6571065056324005,0.0025285848722568513,0.6747454404830933,0.0,0.89,0.19119507199599983,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,16983.5,0.583589905500412,0.03535531895214553,0.5809224088986714,0.03598609748591291,0.5732521277666092,0.03588238365299292,0.583589905500412,0.03535531895214553,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,16983.5,0.6875819563865662,0.0,0.6847183704376221,0.0,0.663354629278183,0.0008577717905652435,0.6875819563865662,0.0,0.89,0.07378647873726217,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,16983.5,0.6345978021621704,0.03802439083637526,0.631388145685196,0.03748212450891464,0.6228379911184311,0.03648765636261107,0.6345978021621704,0.03802439083637526,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,18976.5,0.6747454404830933,0.0,0.6673075834910074,0.0026584855017116383,0.6583894544839859,0.0025761350029653313,0.6747454404830933,0.0,0.74,0.17126976771553507,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,18976.5,0.6089980065822601,0.020938774356378764,0.6064368724822998,0.022556351197852896,0.6006710278987885,0.023354112673507402,0.6089980065822601,0.020938774356378764,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,18976.5,0.6891809582710267,0.0033709919585309454,0.6855962196985881,0.0018506687379653821,0.6664434707164764,0.005194181780486823,0.6891809582710267,0.0033709919585309454,0.75,0.1957890020745122,1.2,0.4216370213557839
IAEA_plus_15,15,phrase,zh,中子测量电流,10,28.0,18976.5,0.660094028711319,0.024250700132478376,0.657394156853358,0.02439920672874718,0.6503020685911178,0.02609610335287126,0.660094028711319,0.024250700132478376,0.0,0.0,0.0,0.0
IAEA_plus_20,20,core_term,en,neutron,10,33.0,21033.9,0.6747454404830933,0.0,0.6662593126296997,0.0017228350298926151,0.6582869499921798,0.0014423033765759105,0.6747454404830933,0.0,0.6900000000000001,0.11005049346146122,1.0,0.0
IAEA_plus_20,20,core_term,zh,中子,10,33.0,21033.9,0.6177457749843598,0.0038716738881226734,0.6156343519687653,0.004834640352191824,0.6036408221721649,0.021592498591497124,0.6177457749843598,0.0038716738881226734,0.0,0.0,0.0,0.0
IAEA_plus_20,20,phrase,en,neutron measurement current,10,33.0,21033.9,0.6923789620399475,0.004128605112713064,0.68735191822052,0.0022665970454678465,0.6712420803308488,0.006465112111197623,0.6923789620399475,0.004128605112713064,0.5900000000000001,0.2469817807045694,1.6,0.5163977794943222
IAEA_plus_20,20,phrase,zh,中子测量电流,10,33.0,21033.9,0.6705682396888732,0.0019169768408532988,0.6668217658996582,0.002930104403101692,0.6545037907361985,0.020678368746394914,0.6705682396888732,0.0019169768408532988,0.0,0.0,0.0,0.0
IAEA_plus_25,25,core_term,en,neutron,10,38.0,25560.5,0.6747454404830933,0.0,0.6689627806345622,0.002835420010606561,0.660441107749939,0.0020218131199011293,0.6747454404830933,0.0,0.58,0.10327955589886445,1.0,0.0
IAEA_plus_25,25,core_term,zh,中子,10,38.0,25560.5,0.6168203353881836,0.004628981233072219,0.6154412984848022,0.004705371096593509,0.6116035634279251,0.00630119179975834,0.6168203353881836,0.004628981233072219,0.0,0.0,0.0,0.0
IAEA_plus_25,25,phrase,en,neutron measurement current,10,38.0,25560.5,0.6939779639244079,0.0033709919585309454,0.688229767481486,0.0018506687379653821,0.674264720082283,0.004193544638374864,0.6939779639244079,0.0033709919585309454,0.45,0.10801234497346432,1.8,0.4216370213557839
IAEA_plus_25,25,phrase,zh,中子测量电流,10,38.0,25560.5,0.6688428401947022,0.0037918187340853907,0.6670004884401958,0.003554506297350396,0.6628955280780792,0.006250112809963715,0.6688428401947022,0.0037918187340853907,0.0,0.0,0.0,0.0
IAEA_plus_30,30,core_term,en,neutron,10,43.0,27102.6,0.6747454404830933,0.0,0.6695200324058532,0.0026388442512489288,0.6609027081727982,0.0021976435563148522,0.6747454404830933,0.0,0.5599999999999999,0.12649110640673517,1.0,0.0
IAEA_plus_30,30,core_term,zh,中子,10,43.0,27102.6,0.6186827003955842,0.0029164228210582523,0.6171108762423198,0.0030282782124971814,0.6129107409715653,0.004209510159804642,0.6186827003955842,0.0029164228210582523,0.0,0.0,0.0,0.0
IAEA_plus_30,30,phrase,en,neutron measurement current,10,43.0,27102.6,0.6915794610977173,0.004213739948163682,0.6869129935900371,0.002313335922456728,0.6710736948251724,0.005486809324170867,0.6915794610977173,0.004213739948163682,0.55,0.1649915822768611,1.5,0.5270462766947299
IAEA_plus_30,30,phrase,zh,中子测量电流,10,43.0,27102.6,0.6701816499233246,0.0025756642464148456,0.6681585590044657,0.0025387140941337443,0.663889365196228,0.00389602848735632,0.6701816499233246,0.0025756642464148456,0.0,0.0,0.0,0.0
IAEA_plus_35,35,core_term,en,neutron,10,48.0,29314.9,0.6747454404830933,0.0,0.6689793388048807,0.002813912262914437,0.6604461419582368,0.002439757590157427,0.6747454404830933,0.0,0.5900000000000001,0.1449137674618944,1.0,0.0
IAEA_plus_35,35,core_term,zh,中子,10,48.0,29314.9,0.6182154834270477,0.003167555853497432,0.6168070495128631,0.003212012447131915,0.6133071827888489,0.0027129825424486768,0.6182154834270477,0.003167555853497432,0.0,0.0,0.0,0.0
IAEA_plus_35,35,phrase,en,neutron measurement current,10,48.0,29314.9,0.6931784629821778,0.003861956454263874,0.6877908448378245,0.002120208765549635,0.6729351317882537,0.00533448860081572,0.6931784629821778,0.003861956454263874,0.51,0.17919573407620817,1.7,0.48304589153964794
IAEA_plus_35,35,phrase,zh,中子测量电流,10,48.0,29314.9,0.6712091982364654,0.002033259737702272,0.6690719147523245,0.00214754987033955,0.6652466458082199,0.00199450032464006,0.6712091982364654,0.002033259737702272,0.0,0.0,0.0,0.0
IAEA_plus_40,40,core_term,en,neutron,10,53.0,32535.8,0.6747454404830933,0.0,0.6700772841771443,0.0022797643938017647,0.6612913423776627,0.0019392827212635238,0.6747454404830933,0.0,0.55,0.08498365855987973,1.0,0.0
IAEA_plus_40,40,core_term,zh,中子,10,53.0,32535.8,0.6196745753288269,0.0002316875278877599,0.6182964742183685,0.0008420642809216128,0.6145318365097047,0.0015905099812126753,0.6196745753288269,0.0002316875278877599,0.0,0.0,0.0,0.0
IAEA_plus_40,40,phrase,en,neutron measurement current,10,53.0,32535.8,0.6923789620399475,0.004128605112713064,0.68735191822052,0.0022665970454678465,0.6720976918935776,0.005387841539550257,0.6923789620399475,0.004128605112713064,0.52,0.16193277068654824,1.6,0.5163977794943222
IAEA_plus_40,40,phrase,zh,中子测量电流,10,53.0,32535.8,0.6715957880020141,0.0005405037056385783,0.6696719725926717,0.00099010087862438,0.665765021443367,0.0013890044988603975,0.6715957880020141,0.0005405037056385783,0.0,0.0,0.0,0.0
IAEA_plus_45,45,core_term,en,neutron,10,58.0,35792.5,0.6747454404830933,0.0,0.6706179777781169,0.0017098232953513238,0.6619643646478653,0.0011161560698822316,0.6747454404830933,0.0,0.51,0.031622776601683784,1.0,0.0
IAEA_plus_45,45,core_term,zh,中子,10,58.0,35792.5,0.6197844743728638,0.0,0.6189296782016754,0.0005201785848901962,0.6155605697631836,0.0010507666473865602,0.6197844743728638,0.0,0.0,0.0,0.0,0.0
IAEA_plus_45,45,phrase,en,neutron measurement current,10,58.0,35792.5,0.6947774648666382,0.0025282439688982094,0.688668692111969,0.0013880015534740368,0.675228733420372,0.003210789168305862,0.6947774648666382,0.0025282439688982094,0.43,0.09486832980505136,1.9,0.31622776601683794
IAEA_plus_45,45,phrase,zh,中子测量电流,10,58.0,35792.5,0.671852171421051,0.0,0.6704311649004618,0.0005426273194911361,0.6667435353994369,0.0007998780062007945,0.671852171421051,0.0,0.0,0.0,0.0,0.0
IAEA_plus_49,49,core_term,en,neutron,10,62.0,37740.0,0.6747454404830933,0.0,0.6711586713790894,0.0,0.6623340129852295,0.0,0.6747454404830933,0.0,0.5,0.0,1.0,0.0
IAEA_plus_49,49,core_term,zh,中子,10,62.0,37740.0,0.6197844743728638,0.0,0.619094173113505,0.0,0.6158928513526917,0.0,0.6197844743728638,0.0,0.0,0.0,0.0,0.0
IAEA_plus_49,49,phrase,en,neutron measurement current,10,62.0,37740.0,0.6955769658088684,0.0,0.689107616742452,0.0,0.6762440741062165,0.0,0.6955769658088684,0.0,0.4,0.0,2.0,0.0
IAEA_plus_49,49,phrase,zh,中子测量电流,10,62.0,37740.0,0.671852171421051,0.0,0.6706027587254842,0.0,0.6669964790344238,0.0,0.671852171421051,0.0,0.0,0.0,0.0,0.0
IAEA_plus_5,5,core_term,en,neutron,10,18.0,13001.2,0.6747454404830933,0.0,0.6661434054374695,0.0017621848274431068,0.6564697200059891,0.0018147863888418817,0.6747454404830933,0.0,0.9400000000000001,0.1349897115421106,1.0,0.0
IAEA_plus_5,5,core_term,zh,中子,10,18.0,13001.2,0.577363783121109,0.037653169615401744,0.5733778595924377,0.03910871326983453,0.5686487644910813,0.039629272655970736,0.577363783121109,0.037653169615401744,0.0,0.0,0.0,0.0
IAEA_plus_5,5,phrase,en,neutron measurement current,10,18.0,13001.2,0.6883814573287964,0.0025282439688982094,0.6851572950681051,0.0013880015534740368,0.6641263926029206,0.00433514500017171,0.6883814573287964,0.0025282439688982094,0.9,0.19436506316151,1.1,0.31622776601683794
IAEA_plus_5,5,phrase,zh,中子测量电流,10,18.0,13001.2,0.6189502358436585,0.04271261554497362,0.6160502473513285,0.043685828806585586,0.6108733379840852,0.04613675672119987,0.6189502358436585,0.04271261554497362,0.0,0.0,0.0,0.0
