scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,15796.0,0.6899797916412354,0.0,0.6735949714978536,0.0,0.6544609308242798,0.0,0.6899797916412354,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,15796.0,0.5201177000999451,0.0,0.5182703733444214,0.0,0.5101873755455018,0.0,0.5201177000999451,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,15796.0,0.6957577466964722,0.0,0.6816319227218628,0.0,0.6595528781414032,0.0,0.6957577466964722,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,15796.0,0.5488024353981018,0.0,0.5465351541837057,0.0,0.5411576807498932,0.0,0.5488024353981018,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,26105.3,0.6899797916412354,0.0,0.6739034175872802,0.0006502614519734868,0.6561008417606354,0.0022490659846644465,0.6899797916412354,0.0,0.8300000000000001,0.1888562063228706,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,26105.3,0.590595006942749,0.03848265609884162,0.5878721555074056,0.03742457301453304,0.5843331390619279,0.036607211107648537,0.590595006942749,0.03848265609884162,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,26105.3,0.6957577466964722,0.0,0.6816319227218628,0.0,0.6605826544761657,0.0011615291609441158,0.6957577466964722,0.0,0.9199999999999999,0.10327955589886445,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,26105.3,0.63926682472229,0.04143270592478826,0.6371541659037272,0.040995304215656204,0.6329376685619355,0.03988064991043166,0.63926682472229,0.04143270592478826,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,29763.0,0.6899797916412354,0.0,0.6743660867214203,0.0008128268149668585,0.6590724742412567,0.003178301897818889,0.6899797916412354,0.0,0.54,0.2270584848790187,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,29763.0,0.5995343506336213,0.030610248046383126,0.598671152194341,0.030981109061788605,0.5964174747467041,0.03179584016449222,0.5995343506336213,0.030610248046383126,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,29763.0,0.6980956673622132,0.0037644099077727084,0.6868808329105377,0.00845154833900009,0.6665457934141159,0.008029770184331866,0.6980956673622132,0.0037644099077727084,0.6799999999999999,0.24855135843076334,1.6,0.9660917830792959
IAEA_plus_15,15,phrase,zh,中子测量电流,10,28.0,29763.0,0.6482806921005249,0.03497533092599682,0.6469763338565826,0.03560523575148644,0.6446073991060257,0.03552103362174519,0.6482806921005249,0.03497533092599682,0.0,0.0,0.0,0.0
IAEA_plus_20,20,core_term,en,neutron,10,33.0,32644.0,0.6899797916412354,0.0,0.6748287558555603,0.0006502614519734868,0.6611415630578994,0.0026361555591759693,0.6899797916412354,0.0,0.4,0.22110831935702668,1.0,0.0
IAEA_plus_20,20,core_term,zh,中子,10,33.0,32644.0,0.625795316696167,0.011308408332163051,0.6209344049294789,0.0066304246872943015,0.6169473659992218,0.004743594776256644,0.625795316696167,0.011308408332163051,0.0,0.0,0.0,0.0
IAEA_plus_20,20,phrase,en,neutron measurement current,10,33.0,32644.0,0.7004335880279541,0.004024323468075077,0.6921297430992126,0.009035085220656207,0.6716774582862854,0.008399430797889641,0.7004335880279541,0.004024323468075077,0.52,0.27406406388125953,2.2,1.0327955589886444
