scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,8116.0,0.6627007722854614,0.0,0.6610876520474752,0.0,0.649569284915924,0.0,0.6627007722854614,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,8116.0,0.5112361907958984,0.0,0.507221003373464,0.0,0.5025506556034088,0.0,0.5112361907958984,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,8116.0,0.6875819563865662,0.0,0.6807515223821005,0.0,0.6590442776679992,0.0,0.6875819563865662,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,8116.0,0.5418453812599182,0.0,0.5393928488095602,0.0,0.5371744990348816,0.0,0.5418453812599182,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,13009.0,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6506277298927307,0.0016834386154871018,0.6627007722854614,0.0,0.86,0.19550504398153576,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,13009.0,0.5842349588871002,0.03646670158609167,0.5820000310738882,0.0364868142874803,0.5757639360427856,0.036157117265434434,0.5842349588871002,0.03646670158609167,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,13009.0,0.6875819563865662,0.0,0.6814395705858867,0.0014505329759680681,0.6606813019514084,0.002411657215321664,0.6875819563865662,0.0,0.9099999999999999,0.11005049346146119,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,13009.0,0.6314237654209137,0.04011705584924214,0.629709643125534,0.0405189422041238,0.6226854497194291,0.040563094768778535,0.6314237654209137,0.04011705584924214,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,14776.1,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6528716433048248,0.0023284825776476842,0.6627007722854614,0.0,0.6799999999999999,0.20439612955674524,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,14776.1,0.5955723464488983,0.031881755628692984,0.5932888428370158,0.03200835014386572,0.5897201418876648,0.03221324334223114,0.5955723464488983,0.031881755628692984,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,14776.1,0.692372614145279,0.00771369182706247,0.685087807973226,0.004846528678124486,0.6657928484678268,0.007056267662354213,0.692372614145279,0.00771369182706247,0.7300000000000001,0.23118054512532937,1.3,0.48304589153964794
