时间,BL.BL3.3RIC1011MA_VER,BL.BL3.3RIC1012MA_VER,BL.BL3.3RIC1013MA_VER,BL.BL3.3RIC1014MA_VER,BL.BL3.3RIC1015MA_VER,BL.BL3.3RIC1016MA_VER,BL.BL3.3RIC1017MA_VER
2025-01-22 00:49:17,0.3932546079158783,0.6684738993644714,0.7471334934234619,0.7774157524108887,0.8077511787414551,0.8037619590759277,0.698006272315979
2025-01-22 00:49:16,0.39325669407844543,0.6685011982917786,0.7471389174461365,0.7774189114570618,0.8077710866928101,0.8037117719650269,0.6980010867118835
2025-01-22 00:49:15,0.39348071813583374,0.6689913868904114,0.7476321458816528,0.7780441641807556,0.8081240057945251,0.8040837049484253,0.6982259750366211
2025-01-22 00:49:14,0.39370471239089966,0.6694815754890442,0.7481253147125244,0.7786694169044495,0.8084769248962402,0.804455578327179,0.6984509229660034
2025-01-22 00:49:13,0.39337390661239624,0.6688974499702454,0.7476242184638977,0.77816241979599,0.8080505132675171,0.8042048215866089,0.6982129216194153
2025-01-22 00:49:12,0.3930431008338928,0.6683133244514465,0.747123122215271,0.7776554226875305,0.807624101638794,0.803954005241394,0.6979749202728271
2025-01-22 00:49:11,0.3927122950553894,0.6677291989326477,0.7466220855712891,0.777148425579071,0.807197630405426,0.803703248500824,0.6977369785308838
2025-01-22 00:49:10,0.392381489276886,0.6671450734138489,0.7461209893226624,0.7766414284706116,0.8067712187767029,0.8034524917602539,0.6974989771842957
2025-01-22 00:49:09,0.39244920015335083,0.6672549247741699,0.7462111711502075,0.7767248153686523,0.8068637251853943,0.8034917712211609,0.6975431442260742
2025-01-22 00:49:08,0.3925169110298157,0.6673647165298462,0.7463013529777527,0.7768082022666931,0.8069561719894409,0.8035311102867126,0.6975873112678528
2025-01-22 00:49:07,0.3925846219062805,0.6674745082855225,0.7463915348052979,0.7768916487693787,0.8070486783981323,0.8035703897476196,0.6976315379142761
2025-01-22 00:49:06,0.39265233278274536,0.6675843596458435,0.746481716632843,0.7769750356674194,0.8071411848068237,0.8036096692085266,0.6976757049560547
2025-01-22 00:49:05,0.3927200436592102,0.6676942110061646,0.7465718984603882,0.7770584225654602,0.8072336316108704,0.8036490082740784,0.6977198719978333
2025-01-22 00:49:04,0.39278775453567505,0.6678040027618408,0.7466620802879333,0.777141809463501,0.8073261380195618,0.8036882877349854,0.6977640390396118
2025-01-22 00:49:03,0.3928554654121399,0.6679137945175171,0.7467522621154785,0.7772252559661865,0.8074185848236084,0.8037276268005371,0.6978082656860352
2025-01-22 00:49:02,0.39292314648628235,0.6680236458778381,0.7468423843383789,0.7773086428642273,0.8075110912322998,0.8037669062614441,0.6978524327278137
2025-01-22 00:49:01,0.3929908573627472,0.6681334972381592,0.7469325661659241,0.7773920297622681,0.8076035976409912,0.8038061857223511,0.6978965997695923
2025-01-22 00:49:00,0.39305856823921204,0.6682432889938354,0.7470227479934692,0.7774754166603088,0.8076960444450378,0.8038455247879028,0.6979407668113708
2025-01-22 00:48:59,0.3931262791156769,0.6683530807495117,0.7471129298210144,0.7775588035583496,0.8077885508537292,0.8038848042488098,0.6979849338531494
2025-01-22 00:48:58,0.3931939899921417,0.6684629321098328,0.7472031116485596,0.7776422500610352,0.8078810572624207,0.8039240837097168,0.6980291604995728
2025-01-22 00:48:57,0.39326170086860657,0.6685727834701538,0.7472932934761047,0.7777256369590759,0.8079735040664673,0.8039634227752686,0.6980733275413513
2025-01-22 00:48:56,0.3933294117450714,0.6686825752258301,0.7473834753036499,0.7778090238571167,0.8080660104751587,0.8040027022361755,0.6981174945831299
2025-01-22 00:48:55,0.3923693895339966,0.6673967242240906,0.7462527751922607,0.7765343189239502,0.8071057200431824,0.803373396396637,0.6973330974578857
2025-01-22 00:48:54,0.39213448762893677,0.6675177216529846,0.7462931275367737,0.7767623066902161,0.8074160814285278,0.8033593893051147,0.6973720788955688
2025-01-22 00:48:53,0.39302191138267517,0.6683400273323059,0.747128427028656,0.7774078845977783,0.8076422810554504,0.8040760159492493,0.6977084875106812
2025-01-22 00:48:52,0.3927881121635437,0.6679496169090271,0.7461299896240234,0.7760847806930542,0.8060393929481506,0.8029953837394714,0.6966621279716492
2025-01-22 00:48:51,0.3921670913696289,0.6675534248352051,0.7464072108268738,0.7767050266265869,0.8066810965538025,0.8031870722770691,0.6971431970596313
2025-01-22 00:48:50,0.39233723282814026,0.6677048206329346,0.7466489672660828,0.7769064903259277,0.8069055080413818,0.8033226728439331,0.6974120140075684
2025-01-22 00:48:49,0.3925073742866516,0.6678562760353088,0.746890664100647,0.7771079540252686,0.8071298599243164,0.8034582734107971,0.6976808905601501
2025-01-22 00:48:48,0.39267754554748535,0.6680077314376831,0.747132420539856,0.7773094177246094,0.807354211807251,0.8035938739776611,0.6979497671127319
2025-01-22 00:48:47,0.3928476870059967,0.6681591272354126,0.7473741769790649,0.7775108814239502,0.8075786232948303,0.8037294745445251,0.698218584060669
2025-01-22 00:48:46,0.39286261796951294,0.668185830116272,0.7473437786102295,0.7774121165275574,0.807424783706665,0.8037078380584717,0.6981286406517029
2025-01-22 00:48:45,0.39287757873535156,0.6682124733924866,0.747313380241394,0.7773133516311646,0.8072709441184998,0.803686261177063,0.698038637638092
2025-01-22 00:48:44,0.3928925096988678,0.668239176273346,0.7472829818725586,0.7772145867347717,0.8071171045303345,0.8036646246910095,0.697948694229126
2025-01-22 00:48:43,0.3928293287754059,0.668193519115448,0.7472293376922607,0.7772413492202759,0.8071354627609253,0.8037129044532776,0.6980095505714417
2025-01-22 00:48:42,0.39276614785194397,0.6681479215621948,0.7471756935119629,0.7772680521011353,0.8071538209915161,0.8037611246109009,0.6980704069137573
2025-01-22 00:48:41,0.39270296692848206,0.6681022644042969,0.747122049331665,0.7772948145866394,0.8071722388267517,0.803809404373169,0.6981313228607178
2025-01-22 00:48:40,0.39263978600502014,0.6680566072463989,0.7470684051513672,0.7773215770721436,0.8071905970573425,0.803857684135437,0.6981921792030334
2025-01-22 00:48:39,0.39257553219795227,0.6677941679954529,0.746772289276123,0.7769991159439087,0.8069727420806885,0.8035475611686707,0.6980013847351074
2025-01-22 00:48:38,0.3925112783908844,0.6675317287445068,0.7464761734008789,0.7766766548156738,0.8067549467086792,0.8032373785972595,0.6978105902671814
2025-01-22 00:48:37,0.3924470543861389,0.667269229888916,0.7461800575256348,0.776354193687439,0.8065370917320251,0.8029272556304932,0.6976197957992554
2025-01-22 00:48:36,0.39238280057907104,0.66700679063797,0.7458839416503906,0.7760317325592041,0.8063192367553711,0.8026171326637268,0.6974290013313293
2025-01-22 00:48:35,0.3923185467720032,0.6667443513870239,0.7455878257751465,0.7757092714309692,0.8061014413833618,0.8023069500923157,0.6972382068634033
2025-01-22 00:48:34,0.3922542929649353,0.6664819121360779,0.7452917098999023,0.7753868103027344,0.8058835864067078,0.8019968271255493,0.6970474123954773
2025-01-22 00:48:33,0.39291420578956604,0.6685199737548828,0.7472344040870667,0.776908278465271,0.8067486882209778,0.8038614988327026,0.6980364918708801
2025-01-22 00:48:32,0.393417090177536,0.6686686277389526,0.7478647828102112,0.7779759168624878,0.8084613084793091,0.8046573996543884,0.6987329125404358
2025-01-22 00:48:31,0.39308878779411316,0.668336808681488,0.747302234172821,0.7774358987808228,0.8076872825622559,0.803914487361908,0.6983982920646667
2025-01-22 00:48:30,0.3927604854106903,0.6680049896240234,0.7467396855354309,0.7768958210945129,0.8069131970405579,0.8031715750694275,0.6980636715888977
2025-01-22 00:48:29,0.3929201066493988,0.6682682037353516,0.7471970915794373,0.7770841717720032,0.8068811893463135,0.8037651777267456,0.6980885863304138
2025-01-22 00:48:28,0.39354875683784485,0.6686171293258667,0.7475082874298096,0.7776815295219421,0.8074916005134583,0.8041279315948486,0.6984731554985046
2025-01-22 00:48:27,0.3941774070262909,0.6689659953117371,0.7478194832801819,0.7782788872718811,0.808102011680603,0.8044906854629517,0.6988577246665955
2025-01-22 00:48:26,0.39366966485977173,0.6688590049743652,0.7476823329925537,0.777807354927063,0.8077964186668396,0.8041918873786926,0.6984337568283081
2025-01-22 00:48:25,0.3931618928909302,0.6687520146369934,0.7475451231002808,0.7773358821868896,0.8074908256530762,0.8038930892944336,0.6980097889900208
2025-01-22 00:48:24,0.3925442099571228,0.6673157811164856,0.745893120765686,0.7767218947410583,0.8066987991333008,0.8030508160591125,0.6977301836013794
2025-01-22 00:48:23,0.3937928080558777,0.6689072251319885,0.7477583885192871,0.7780696153640747,0.8075727224349976,0.8042086958885193,0.6990498900413513
2025-01-22 00:48:22,0.3926317095756531,0.6683335900306702,0.7471593022346497,0.777735710144043,0.8079013228416443,0.8042353987693787,0.6987673044204712
2025-01-22 00:48:21,0.3931395411491394,0.6688907146453857,0.7477853894233704,0.7781665325164795,0.8082047700881958,0.8045096397399902,0.6987552642822266
2025-01-22 00:48:20,0.3936474025249481,0.6694477796554565,0.7484114766120911,0.7785974144935608,0.8085082173347473,0.804783821105957,0.6987432837486267
2025-01-22 00:48:19,0.3933987319469452,0.6691976189613342,0.748159646987915,0.7783046960830688,0.8083969354629517,0.8046053051948547,0.6986170411109924
2025-01-22 00:48:18,0.3931500315666199,0.6689474582672119,0.7479077577590942,0.7780119180679321,0.8082855939865112,0.8044267892837524,0.6984908580780029
2025-01-22 00:48:17,0.39290136098861694,0.6686972379684448,0.7476559281349182,0.7777191996574402,0.8081742525100708,0.8042483329772949,0.6983646154403687
2025-01-22 00:48:16,0.392652690410614,0.6684470772743225,0.7474040985107422,0.7774264812469482,0.8080629706382751,0.8040698170661926,0.6982383728027344
2025-01-22 00:48:15,0.3939298987388611,0.6691421866416931,0.7480248212814331,0.7783221006393433,0.808262288570404,0.8045268058776855,0.6981632113456726
2025-01-22 00:48:14,0.39373689889907837,0.6691241264343262,0.7479897737503052,0.7783540487289429,0.8082923293113708,0.8044973611831665,0.698229193687439
2025-01-22 00:48:13,0.39354389905929565,0.6691060066223145,0.7479547262191772,0.7783860564231873,0.8083224296569824,0.8044679164886475,0.6982951164245605
2025-01-22 00:48:12,0.39335089921951294,0.6690878868103027,0.7479196190834045,0.7784180641174316,0.8083524703979492,0.8044384717941284,0.6983610391616821
2025-01-22 00:48:11,0.3931578993797302,0.6690698266029358,0.7478845715522766,0.7784500122070312,0.808382511138916,0.8044090270996094,0.6984270215034485
2025-01-22 00:48:10,0.39328500628471375,0.6688985228538513,0.7475742101669312,0.7783042192459106,0.8081744909286499,0.8041697144508362,0.6983551979064941
2025-01-22 00:48:09,0.3932327926158905,0.6683288216590881,0.7470842003822327,0.7774600982666016,0.8074696063995361,0.8039659857749939,0.6980276703834534
2025-01-22 00:48:08,0.39358898997306824,0.669156551361084,0.7479821443557739,0.7780935764312744,0.808029294013977,0.8042177557945251,0.6983845233917236
2025-01-22 00:48:07,0.39394518733024597,0.6699842214584351,0.7488800883293152,0.778727114200592,0.8085889220237732,0.8044695258140564,0.6987413763999939
2025-01-22 00:48:06,0.39380180835723877,0.6696733236312866,0.7484912276268005,0.7784293293952942,0.8083740472793579,0.8042683005332947,0.6985814571380615
2025-01-22 00:48:05,0.3936583995819092,0.6693624258041382,0.7481023073196411,0.7781314849853516,0.8081591725349426,0.8040671348571777,0.6984215974807739
2025-01-22 00:48:04,0.3935149908065796,0.6690515875816345,0.7477134466171265,0.7778337001800537,0.8079442977905273,0.803865909576416,0.6982617378234863
2025-01-22 00:48:03,0.3933716118335724,0.6687406897544861,0.7473245859146118,0.7775359153747559,0.8077294230461121,0.8036646842956543,0.698101818561554
2025-01-22 00:48:02,0.3931907117366791,0.6685909628868103,0.7472009658813477,0.7775184512138367,0.80781090259552,0.8037604689598083,0.6981120705604553
2025-01-22 00:48:01,0.39300981163978577,0.6684412360191345,0.7470774054527283,0.7775009870529175,0.8078924417495728,0.8038562536239624,0.6981223821640015
2025-01-22 00:48:00,0.39282891154289246,0.6682915091514587,0.7469538450241089,0.7774834632873535,0.8079739212989807,0.8039520382881165,0.6981326341629028
2025-01-22 00:47:59,0.39264801144599915,0.668141782283783,0.7468302249908447,0.7774659991264343,0.8080554008483887,0.8040478229522705,0.6981428861618042
2025-01-22 00:47:58,0.3926016688346863,0.6679944396018982,0.7467074394226074,0.7772812247276306,0.8078804612159729,0.8039020299911499,0.6980324983596802
2025-01-22 00:47:57,0.3925553262233734,0.6678471565246582,0.7465845942497253,0.7770964503288269,0.8077055215835571,0.8037562370300293,0.6979220509529114
2025-01-22 00:47:56,0.39250898361206055,0.6676998138427734,0.746461808681488,0.7769116759300232,0.8075305819511414,0.8036105036735535,0.6978116631507874
2025-01-22 00:47:55,0.3924626410007477,0.6675525307655334,0.746338963508606,0.7767269015312195,0.8073556423187256,0.8034647107124329,0.6977012157440186
2025-01-22 00:47:54,0.3924162983894348,0.6674051880836487,0.7462161779403687,0.7765421271324158,0.8071807026863098,0.8033189177513123,0.6975908279418945
2025-01-22 00:47:53,0.3928268849849701,0.6678603291511536,0.7467403411865234,0.7770232558250427,0.8074203133583069,0.8036402463912964,0.6978592276573181
2025-01-22 00:47:52,0.39323750138282776,0.6683154702186584,0.7472644448280334,0.7775043845176697,0.8076598644256592,0.8039615750312805,0.6981276869773865
2025-01-22 00:47:51,0.39364808797836304,0.6687706112861633,0.7477886080741882,0.7779855132102966,0.8078994750976562,0.8042829036712646,0.6983960866928101
2025-01-22 00:47:50,0.39354127645492554,0.6686483025550842,0.7476551532745361,0.7778804898262024,0.8078402280807495,0.8042187094688416,0.6983410120010376
2025-01-22 00:47:49,0.39343446493148804,0.6685259938240051,0.747521698474884,0.7777754664421082,0.807780921459198,0.8041545152664185,0.6982859373092651
