scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_plus_30,30,core_term,en,neutron,10,43.0,21242.1,0.6627007722854614,0.0,0.6606249690055848,0.00022370690473107898,0.6546323555707931,0.0007687446646502362,0.6627007722854614,0.0,0.48,0.06324555320336758,1.0,0.0
IAEA_plus_30,30,core_term,zh,中子,10,43.0,21242.1,0.616550874710083,0.0015138705840380782,0.6151080369949341,0.0017882249812578449,0.6122890055179596,0.002002077116121254,0.616550874710083,0.0015138705840380782,0.0,0.0,0.0,0.0
IAEA_plus_30,30,phrase,en,neutron measurement current,10,43.0,21242.1,0.6875819563865662,0.0,0.6845165510972342,0.00022412480324757693,0.6745774036645888,0.0031570736404052386,0.6875819563865662,0.0,0.45999999999999996,0.09660917830792956,1.0,0.0
IAEA_plus_30,30,phrase,zh,中子测量电流,10,43.0,21242.1,0.6657539188861847,0.00018452651017174742,0.6645316263039907,0.0009947803593286098,0.6623970538377761,0.0015713457889313298,0.6657539188861847,0.00018452651017174742,0.0,0.0,0.0,0.0
IAEA_plus_35,35,core_term,en,neutron,10,48.0,24297.3,0.6627007722854614,0.0,0.6607982516288757,0.0,0.6554136258363724,0.0009978492850859172,0.6627007722854614,0.0,0.4,0.10540925533894598,1.0,0.0
IAEA_plus_35,35,core_term,zh,中子,10,48.0,24297.3,0.6175792455673218,0.0007626915171209175,0.6161829650402069,0.0006756352514874706,0.6133293455839157,0.0012444457181250645,0.6175792455673218,0.0007626915171209175,0.0,0.0,0.0,0.0
IAEA_plus_35,35,phrase,en,neutron measurement current,10,48.0,24297.3,0.6875819563865662,0.0,0.684451675415039,0.00026879921505598275,0.6738338005542756,0.003934415848770694,0.6875819563865662,0.0,0.49000000000000005,0.11972189997378645,1.0,0.0
IAEA_plus_35,35,phrase,zh,中子测量电流,10,48.0,24297.3,0.6654831409454346,0.001091079526222324,0.6645166218280792,0.0010656870963123522,0.6626300078630447,0.0013534396089975305,0.6654831409454346,0.001091079526222324,0.0,0.0,0.0,0.0
IAEA_plus_40,40,core_term,en,neutron,10,53.0,25826.4,0.6627007722854614,0.0,0.6607116103172302,0.00018265592284285055,0.6553347492218018,0.0013109831812179208,0.6627007722854614,0.0,0.38,0.10327955589886445,1.0,0.0
IAEA_plus_40,40,core_term,zh,中子,10,53.0,25826.4,0.6175792455673218,0.0007626915171209175,0.6160919149716695,0.0006583260716701807,0.6131692099571228,0.0011447565477823213,0.6175792455673218,0.0007626915171209175,0.0,0.0,0.0,0.0
IAEA_plus_40,40,phrase,en,neutron measurement current,10,53.0,25826.4,0.6875819563865662,0.0,0.6845629493395488,0.00019563216685697252,0.6751584607362747,0.0037297380927353552,0.6875819563865662,0.0,0.47000000000000003,0.1636391694484477,1.0,0.0
IAEA_plus_40,40,phrase,zh,中子测量电流,10,53.0,25826.4,0.6657539188861847,0.00018452651017174742,0.664671790599823,0.0009196861921640333,0.6626862281560898,0.001324597202959044,0.6657539188861847,0.00018452651017174742,0.0,0.0,0.0,0.0
IAEA_plus_45,45,core_term,en,neutron,10,58.0,26542.9,0.6627007722854614,0.0,0.660619177420934,0.000566282367286345,0.6553032165765762,0.0014504455010038097,0.6627007722854614,0.0,0.38,0.10327955589886445,1.0,0.0
IAEA_plus_45,45,core_term,zh,中子,10,58.0,26542.9,0.6175792455673218,0.0007626915171209175,0.6162951270739238,0.0006559271359243459,0.6136215436458587,0.0008909604965238435,0.6175792455673218,0.0007626915171209175,0.0,0.0,0.0,0.0
IAEA_plus_45,45,phrase,en,neutron measurement current,10,58.0,26542.9,0.6875819563865662,0.0,0.6846557458241781,0.0,0.6764461708068847,0.0008657469524975584,0.6875819563865662,0.0,0.4,0.0,1.0,0.0
IAEA_plus_45,45,phrase,zh,中子测量电流,10,58.0,26542.9,0.6658303201198578,0.00012080095722686733,0.665052576859792,0.0006020759415996265,0.6632156300544738,0.000844320211732338,0.6658303201198578,0.00012080095722686733,0.0,0.0,0.0,0.0
IAEA_plus_5,5,core_term,en,neutron,10,18.0,10341.6,0.6627007722854614,0.0,0.6591787874698639,0.0005690546712458649,0.6497885143756867,0.0015690685334602745,0.6627007722854614,0.0,0.8699999999999999,0.14944341180973264,1.0,0.0
IAEA_plus_5,5,core_term,zh,中子,10,18.0,10341.6,0.573598998785019,0.04399243024500419,0.5681945204734802,0.0419654912551417,0.5557710576057434,0.03953376373092139,0.573598998785019,0.04399243024500419,0.2,0.42163702135578396,0.2,0.42163702135578396
IAEA_plus_5,5,phrase,en,neutron measurement current,10,18.0,10341.6,0.6875819563865662,0.0,0.6842016160488129,0.00031337931745141793,0.666980630159378,0.005704825267250571,0.6875819563865662,0.0,0.8,0.282842712474619,1.0,0.0
IAEA_plus_5,5,phrase,zh,中子测量电流,10,18.0,10341.6,0.6172463893890381,0.05395651121317802,0.6113003114859263,0.04998463003094958,0.5983779782056808,0.04480225353263435,0.6172463893890381,0.05395651121317802,0.2,0.42163702135578396,0.2,0.42163702135578396
IAEA_plus_50,50,core_term,en,neutron,10,63.0,29960.6,0.6627007722854614,0.0,0.6607549309730529,0.0001369919421321379,0.6558238971233369,0.0008328581276971732,0.6627007722854614,0.0,0.33999999999999997,0.0843274042711568,1.0,0.0
IAEA_plus_50,50,core_term,zh,中子,10,63.0,29960.6,0.6179410219192505,0.0,0.6166945695877075,0.0,0.6141880512237549,4.450164768491711e-05,0.6179410219192505,0.0,0.0,0.0,0.0,0.0
IAEA_plus_50,50,phrase,en,neutron measurement current,10,63.0,29960.6,0.6875819563865662,0.0,0.6846557458241781,0.0,0.6769491243362427,0.0005301595699971412,0.6875819563865662,0.0,0.4,0.0,1.0,0.0
IAEA_plus_50,50,phrase,zh,中子测量电流,10,63.0,29960.6,0.6658685207366943,0.0,0.6652429699897766,0.0,0.6635225826501846,2.0622301030093705e-05,0.6658685207366943,0.0,0.0,0.0,0.0,0.0
IAEA_plus_51,51,core_term,en,neutron,10,64.0,30235.0,0.6627007722854614,0.0,0.6607982516288757,0.0,0.6562085032463074,0.0,0.6627007722854614,0.0,0.3,0.0,1.0,0.0
IAEA_plus_51,51,core_term,zh,中子,10,64.0,30235.0,0.6179410219192505,0.0,0.6166945695877075,0.0,0.6142021238803863,0.0,0.6179410219192505,0.0,0.0,0.0,0.0,0.0
IAEA_plus_51,51,phrase,en,neutron measurement current,10,64.0,30235.0,0.6875819563865662,0.0,0.6846557458241781,0.0,0.6771167755126953,0.0,0.6875819563865662,0.0,0.4,0.0,1.0,0.0
IAEA_plus_51,51,phrase,zh,中子测量电流,10,64.0,30235.0,0.6658685207366943,0.0,0.6652429699897766,0.0,0.6635291039943695,0.0,0.6658685207366943,0.0,0.0,0.0,0.0,0.0
