scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,8325,13,0,0.5076654553413391,0.5060307582219442,0.5011498898267746,0.5076654553413391,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,8325,13,0,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,8325,13,0,0.5381004810333252,0.5378838380177816,0.5363581895828247,0.5381004810333252,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,8325,13,0,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,9472,13,5,0.6079077124595642,0.6020565430323283,0.5887769520282745,0.6079077124595642,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,9472,13,5,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,9472,13,5,0.659203290939331,0.655009925365448,0.6399749279022217,0.659203290939331,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,9472,13,5,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,11585,13,5,0.5076654553413391,0.5060307582219442,0.5011498898267746,0.5076654553413391,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,11585,13,5,0.6627007722854614,0.6590075095494589,0.6511657238006592,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,11585,13,5,0.5381004810333252,0.5378838380177816,0.5363581895828247,0.5381004810333252,10,1.0,1,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,11585,13,5,0.6875819563865662,0.6846557458241781,0.6750831246376038,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,10930,13,5,0.6031417846679688,0.5898881753285726,0.5452184498310089,0.6031417846679688,0,0.0,0,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,10930,13,5,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,10930,13,5,0.6654865145683289,0.6451871395111084,0.597102952003479,0.6654865145683289,0,0.0,0,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,10930,13,5,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,10252,13,5,0.5829600095748901,0.5751944979031881,0.5708377897739411,0.5829600095748901,0,0.0,0,10,10
IAEA_plus_5,5,3,core_term,en,neutron,18,10252,13,5,0.6627007722854614,0.6589945157368978,0.6489802360534668,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_5,5,3,phrase,zh,中子测量电流,18,10252,13,5,0.6202172636985779,0.612935483455658,0.607177996635437,0.6202172636985779,0,0.0,0,10,10
IAEA_plus_5,5,3,phrase,en,neutron measurement current,18,10252,13,5,0.6875819563865662,0.6840069890022278,0.6666540622711181,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_5,5,4,core_term,zh,中子,18,10446,13,5,0.6179410219192505,0.6155729492505392,0.6106363296508789,0.6179410219192505,0,0.0,0,10,10
IAEA_plus_5,5,4,core_term,en,neutron,18,10446,13,5,0.6627007722854614,0.6590075095494589,0.6511657238006592,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_5,5,4,phrase,zh,中子测量电流,18,10446,13,5,0.6654865145683289,0.6630913416544596,0.6599372088909149,0.6654865145683289,0,0.0,0,10,10
IAEA_plus_5,5,4,phrase,en,neutron measurement current,18,10446,13,5,0.6875819563865662,0.6846557458241781,0.6750831246376038,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_5,5,5,core_term,zh,中子,18,10870,13,5,0.6031417846679688,0.5898881753285726,0.5536993086338043,0.6031417846679688,0,0.0,0,10,10
IAEA_plus_5,5,5,core_term,en,neutron,18,10870,13,5,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,5,phrase,zh,中子测量电流,18,10870,13,5,0.6654865145683289,0.6451871395111084,0.5975551545619965,0.6654865145683289,0,0.0,0,10,10
IAEA_plus_5,5,5,phrase,en,neutron measurement current,18,10870,13,5,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,6,core_term,zh,中子,18,9035,13,5,0.6179410219192505,0.6155729492505392,0.6106363296508789,0.6179410219192505,0,0.0,0,10,10
IAEA_plus_5,5,6,core_term,en,neutron,18,9035,13,5,0.6627007722854614,0.6607982516288757,0.6526470482349396,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_5,5,6,phrase,zh,中子测量电流,18,9035,13,5,0.6621338725090027,0.6612738768259684,0.6590965151786804,0.6621338725090027,0,0.0,0,10,10
IAEA_plus_5,5,6,phrase,en,neutron measurement current,18,9035,13,5,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,7,core_term,zh,中子,18,10224,13,5,0.5076654553413391,0.5060307582219442,0.5011498898267746,0.5076654553413391,10,1.0,1,10,10
IAEA_plus_5,5,7,core_term,en,neutron,18,10224,13,5,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,7,phrase,zh,中子测量电流,18,10224,13,5,0.5381004810333252,0.5378838380177816,0.5363581895828247,0.5381004810333252,10,1.0,1,10,10
IAEA_plus_5,5,7,phrase,en,neutron measurement current,18,10224,13,5,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,8,core_term,zh,中子,18,11260,13,5,0.54560387134552,0.5406529108683268,0.5370393455028534,0.54560387134552,0,0.0,0,10,10
IAEA_plus_5,5,8,core_term,en,neutron,18,11260,13,5,0.6627007722854614,0.6590075095494589,0.6511657238006592,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_5,5,8,phrase,zh,中子测量电流,18,11260,13,5,0.5782262682914734,0.5764696002006531,0.5738684594631195,0.5782262682914734,0,0.0,0,10,10
IAEA_plus_5,5,8,phrase,en,neutron measurement current,18,11260,13,5,0.6875819563865662,0.6846557458241781,0.6750831246376038,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_5,5,9,core_term,zh,中子,18,9342,13,5,0.5420218706130981,0.5410574873288473,0.5385662913322449,0.5420218706130981,0,0.0,0,10,10
IAEA_plus_5,5,9,core_term,en,neutron,18,9342,13,5,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,9,phrase,zh,中子测量电流,18,9342,13,5,0.5800226926803589,0.578080932299296,0.57635018825531,0.5800226926803589,0,0.0,0,10,10
IAEA_plus_5,5,9,phrase,en,neutron measurement current,18,9342,13,5,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_10,10,0,core_term,zh,中子,23,13834,13,10,0.5469182133674622,0.543237050374349,0.5401036262512207,0.5469182133674622,0,0.0,0,10,10
IAEA_plus_10,10,0,core_term,en,neutron,23,13834,13,10,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_10,10,0,phrase,zh,中子测量电流,23,13834,13,10,0.5973544120788574,0.5939899484316508,0.591211611032486,0.5973544120788574,0,0.0,0,10,10
IAEA_plus_10,10,0,phrase,en,neutron measurement current,23,13834,13,10,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_10,10,1,core_term,zh,中子,23,14972,13,10,0.6079077124595642,0.6020565430323283,0.5887769520282745,0.6079077124595642,0,0.0,0,10,10
IAEA_plus_10,10,1,core_term,en,neutron,23,14972,13,10,0.6627007722854614,0.6589945157368978,0.6491931319236756,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_10,10,1,phrase,zh,中子测量电流,23,14972,13,10,0.659203290939331,0.655009925365448,0.6399749279022217,0.659203290939331,0,0.0,0,10,10
IAEA_plus_10,10,1,phrase,en,neutron measurement current,23,14972,13,10,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_10,10,2,core_term,zh,中子,23,13014,13,10,0.5469182133674622,0.543237050374349,0.5401036262512207,0.5469182133674622,0,0.0,0,10,10
IAEA_plus_10,10,2,core_term,en,neutron,23,13014,13,10,0.6627007722854614,0.6589945157368978,0.6489802360534668,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_10,10,2,phrase,zh,中子测量电流,23,13014,13,10,0.5973544120788574,0.5939899484316508,0.591211611032486,0.5973544120788574,0,0.0,0,10,10
IAEA_plus_10,10,2,phrase,en,neutron measurement current,23,13014,13,10,0.6875819563865662,0.6840069890022278,0.664635956287384,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_10,10,3,core_term,zh,中子,23,12633,13,10,0.6079077124595642,0.6020565430323283,0.5893117606639862,0.6079077124595642,0,0.0,0,10,10
IAEA_plus_10,10,3,core_term,en,neutron,23,12633,13,10,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_10,10,3,phrase,zh,中子测量电流,23,12633,13,10,0.659203290939331,0.655009925365448,0.6399749279022217,0.659203290939331,0,0.0,0,10,10
IAEA_plus_10,10,3,phrase,en,neutron measurement current,23,12633,13,10,0.6875819563865662,0.6840069890022278,0.6666540622711181,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_10,10,4,core_term,zh,中子,23,14622,13,10,0.6179410219192505,0.6155729492505392,0.6106363296508789,0.6179410219192505,0,0.0,0,10,10
IAEA_plus_10,10,4,core_term,en,neutron,23,14622,13,10,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_10,10,4,phrase,zh,中子测量电流,23,14622,13,10,0.6621338725090027,0.6612738768259684,0.6590965151786804,0.6621338725090027,0,0.0,0,10,10
IAEA_plus_10,10,4,phrase,en,neutron measurement current,23,14622,13,10,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_10,10,5,core_term,zh,中子,23,14340,13,10,0.6130839586257935,0.6103072762489319,0.607088154554367,0.6130839586257935,0,0.0,0,10,10
IAEA_plus_10,10,5,core_term,en,neutron,23,14340,13,10,0.6627007722854614,0.6603650450706482,0.6524556338787079,0.6627007722854614,5,0.5,1,10,10
IAEA_plus_10,10,5,phrase,zh,中子测量电流,23,14340,13,10,0.6654865145683289,0.6627095143000284,0.6591633677482605,0.6654865145683289,0,0.0,0,10,10
IAEA_plus_10,10,5,phrase,en,neutron measurement current,23,14340,13,10,0.6875819563865662,0.6841917634010315,0.6665518164634705,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_10,10,6,core_term,zh,中子,23,12543,13,10,0.6161321401596069,0.6152053872744242,0.6126570284366608,0.6161321401596069,0,0.0,0,10,10
IAEA_plus_10,10,6,core_term,en,neutron,23,12543,13,10,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_10,10,6,phrase,zh,中子测量电流,23,12543,13,10,0.6658685207366943,0.6648569107055664,0.6627529323101043,0.6658685207366943,0,0.0,0,10,10
IAEA_plus_10,10,6,phrase,en,neutron measurement current,23,12543,13,10,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_10,10,7,core_term,zh,中子,23,14794,13,10,0.6161321401596069,0.6152053872744242,0.6128749549388885,0.6161321401596069,0,0.0,0,10,10
IAEA_plus_10,10,7,core_term,en,neutron,23,14794,13,10,0.6627007722854614,0.6603650450706482,0.6524556338787079,0.6627007722854614,5,0.5,1,10,10
IAEA_plus_10,10,7,phrase,zh,中子测量电流,23,14794,13,10,0.6658685207366943,0.6648569107055664,0.6630307495594024,0.6658685207366943,0,0.0,0,10,10
IAEA_plus_10,10,7,phrase,en,neutron measurement current,23,14794,13,10,0.6875819563865662,0.6841917634010315,0.6698318362236023,0.6875819563865662,7,0.7,1,10,10
IAEA_plus_10,10,8,core_term,zh,中子,23,12141,13,10,0.5431345105171204,0.5423411726951599,0.5402042210102082,0.5431345105171204,0,0.0,0,10,10
IAEA_plus_10,10,8,core_term,en,neutron,23,12141,13,10,0.6627007722854614,0.6589945157368978,0.6489802360534668,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_10,10,8,phrase,zh,中子测量电流,23,12141,13,10,0.5821351408958435,0.5812972982724508,0.5784405708312989,0.5821351408958435,0,0.0,0,10,10
IAEA_plus_10,10,8,phrase,en,neutron measurement current,23,12141,13,10,0.6875819563865662,0.6840069890022278,0.6640412628650665,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_10,10,9,core_term,zh,中子,23,10978,13,10,0.5320560336112976,0.5292893250783285,0.521629911661148,0.5320560336112976,0,0.0,0,10,10
IAEA_plus_10,10,9,core_term,en,neutron,23,10978,13,10,0.6627007722854614,0.6589945157368978,0.6489802360534668,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_10,10,9,phrase,zh,中子测量电流,23,10978,13,10,0.5736314654350281,0.5677233735720316,0.5536472260951996,0.5736314654350281,0,0.0,0,10,10
IAEA_plus_10,10,9,phrase,en,neutron measurement current,23,10978,13,10,0.6875819563865662,0.6840069890022278,0.6629838109016418,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_15,15,0,core_term,zh,中子,28,18164,13,15,0.6130839586257935,0.6103072762489319,0.607088154554367,0.6130839586257935,0,0.0,0,10,10
IAEA_plus_15,15,0,core_term,en,neutron,28,18164,13,15,0.6627007722854614,0.6603650450706482,0.6524556338787079,0.6627007722854614,5,0.5,1,10,10
IAEA_plus_15,15,0,phrase,zh,中子测量电流,28,18164,13,15,0.6623967289924622,0.6604181528091431,0.657851243019104,0.6623967289924622,0,0.0,0,10,10
IAEA_plus_15,15,0,phrase,en,neutron measurement current,28,18164,13,15,0.6875819563865662,0.6841917634010315,0.6665518164634705,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,1,core_term,zh,中子,28,12537,13,15,0.5431345105171204,0.5418666005134583,0.538713663816452,0.5431345105171204,0,0.0,0,10,10
IAEA_plus_15,15,1,core_term,en,neutron,28,12537,13,15,0.6627007722854614,0.6589945157368978,0.6485521376132966,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_15,15,1,phrase,zh,中子测量电流,28,12537,13,15,0.5821351408958435,0.5805304050445557,0.5777933061122894,0.5821351408958435,0,0.0,0,10,10
IAEA_plus_15,15,1,phrase,en,neutron measurement current,28,12537,13,15,0.6875819563865662,0.6840069890022278,0.6637532889842988,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,2,core_term,zh,中子,28,12858,13,15,0.5829600095748901,0.5751944979031881,0.5708377897739411,0.5829600095748901,0,0.0,0,10,10
IAEA_plus_15,15,2,core_term,en,neutron,28,12858,13,15,0.6627007722854614,0.6589945157368978,0.6489802360534668,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_15,15,2,phrase,zh,中子测量电流,28,12858,13,15,0.6202172636985779,0.612935483455658,0.607177996635437,0.6202172636985779,0,0.0,0,10,10
IAEA_plus_15,15,2,phrase,en,neutron measurement current,28,12858,13,15,0.6875819563865662,0.6840069890022278,0.6666540622711181,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_15,15,3,core_term,zh,中子,28,18050,13,15,0.6161321401596069,0.6152053872744242,0.6128749549388885,0.6161321401596069,0,0.0,0,10,10
IAEA_plus_15,15,3,core_term,en,neutron,28,18050,13,15,0.6627007722854614,0.6607982516288757,0.6550698935985565,0.6627007722854614,5,0.5,1,10,10
IAEA_plus_15,15,3,phrase,zh,中子测量电流,28,18050,13,15,0.6658685207366943,0.6648569107055664,0.6630307495594024,0.6658685207366943,0,0.0,0,10,10
IAEA_plus_15,15,3,phrase,en,neutron measurement current,28,18050,13,15,0.6875819563865662,0.6841917832692465,0.666551822423935,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,4,core_term,zh,中子,28,13933,13,15,0.6161321401596069,0.6152053872744242,0.6126570284366608,0.6161321401596069,0,0.0,0,10,10
IAEA_plus_15,15,4,core_term,en,neutron,28,13933,13,15,0.6627007722854614,0.6607982516288757,0.6526470482349396,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_15,15,4,phrase,zh,中子测量电流,28,13933,13,15,0.6658685207366943,0.6648569107055664,0.6627529323101043,0.6658685207366943,0,0.0,0,10,10
IAEA_plus_15,15,4,phrase,en,neutron measurement current,28,13933,13,15,0.6875819563865662,0.6840069890022278,0.6640412628650665,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,5,core_term,zh,中子,28,16332,13,15,0.5320560336112976,0.5302841464678446,0.5259572386741638,0.5320560336112976,0,0.0,0,10,10
IAEA_plus_15,15,5,core_term,en,neutron,28,16332,13,15,0.6627007722854614,0.6590075095494589,0.6511657238006592,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_15,15,5,phrase,zh,中子测量电流,28,16332,13,15,0.5801733732223511,0.5783538619677225,0.5759485304355622,0.5801733732223511,0,0.0,0,10,10
IAEA_plus_15,15,5,phrase,en,neutron measurement current,28,16332,13,15,0.6875819563865662,0.6846557458241781,0.6750831246376038,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_15,15,6,core_term,zh,中子,28,12683,13,15,0.6130839586257935,0.6103072762489319,0.6075070381164551,0.6130839586257935,0,0.0,0,10,10
IAEA_plus_15,15,6,core_term,en,neutron,28,12683,13,15,0.6627007722854614,0.6603650450706482,0.6522427380084992,0.6627007722854614,5,0.5,1,10,10
IAEA_plus_15,15,6,phrase,zh,中子测量电流,28,12683,13,15,0.6623967289924622,0.6606151064236959,0.6584732830524445,0.6623967289924622,0,0.0,0,10,10
IAEA_plus_15,15,6,phrase,en,neutron measurement current,28,12683,13,15,0.6875819563865662,0.6841917634010315,0.6671465098857879,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_15,15,7,core_term,zh,中子,28,13510,13,15,0.6161321401596069,0.6152053872744242,0.6126570284366608,0.6161321401596069,0,0.0,0,10,10
IAEA_plus_15,15,7,core_term,en,neutron,28,13510,13,15,0.6627007722854614,0.6589945157368978,0.6489802360534668,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_15,15,7,phrase,zh,中子测量电流,28,13510,13,15,0.6658685207366943,0.6648569107055664,0.6627529323101043,0.6658685207366943,0,0.0,0,10,10
IAEA_plus_15,15,7,phrase,en,neutron measurement current,28,13510,13,15,0.6875819563865662,0.6840069890022278,0.6637532889842988,0.6875819563865662,9,0.9,1,10,10
IAEA_plus_15,15,8,core_term,zh,中子,28,17846,13,15,0.6130839586257935,0.6103072762489319,0.607088154554367,0.6130839586257935,0,0.0,0,10,10
IAEA_plus_15,15,8,core_term,en,neutron,28,17846,13,15,0.6627007722854614,0.6603650450706482,0.6538817405700683,0.6627007722854614,5,0.5,1,10,10
IAEA_plus_15,15,8,phrase,zh,中子测量电流,28,17846,13,15,0.6623967289924622,0.6604181528091431,0.657851243019104,0.6623967289924622,0,0.0,0,10,10
IAEA_plus_15,15,8,phrase,en,neutron measurement current,28,17846,13,15,0.6875819563865662,0.6846557458241781,0.6767753005027771,0.6875819563865662,4,0.4,1,10,10
IAEA_plus_15,15,9,core_term,zh,中子,28,16272,13,15,0.6130839586257935,0.6103072762489319,0.6075070381164551,0.6130839586257935,0,0.0,0,10,10
IAEA_plus_15,15,9,core_term,en,neutron,28,16272,13,15,0.6627007722854614,0.6603650450706482,0.6538817405700683,0.6627007722854614,5,0.5,1,10,10
