scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,11021,13,0,0.5199806690216064,0.5117481549580892,0.5055751204490662,0.5199806690216064,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,11021,13,0,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,11021,13,0,0.5419148206710815,0.540975828965505,0.5378286182880402,0.5419148206710815,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,11021,13,0,0.6875819563865662,0.6847183704376221,0.6631197154521942,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,16166,13,5,0.6216687560081482,0.6200666626294454,0.6161646902561188,0.6216687560081482,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,16166,13,5,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,16166,13,5,0.6718559265136719,0.6713064710299174,0.6669392049312591,0.6718559265136719,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,16166,13,5,0.6875819563865662,0.6847183704376221,0.6631197154521942,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,11806,13,5,0.6197844743728638,0.6179772814114889,0.6137627720832824,0.6197844743728638,0,0.0,0,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,11806,13,5,0.6747454404830933,0.6671102444330851,0.6587748169898987,0.6747454404830933,8,0.8,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,11806,13,5,0.6669949293136597,0.6650586128234863,0.6612136363983154,0.6669949293136597,0,0.0,0,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,11806,13,5,0.6955769658088684,0.689107616742452,0.6750803053379059,0.6955769658088684,5,0.5,2,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,11793,13,5,0.5520753264427185,0.5422054926554362,0.5354533195495605,0.5520753264427185,0,0.0,0,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,11793,13,5,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,11793,13,5,0.5838939547538757,0.5813960035641988,0.5727415561676026,0.5838939547538757,0,0.0,0,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,11793,13,5,0.6875819563865662,0.6847183704376221,0.6631197154521942,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,15739,13,5,0.5829600095748901,0.5815202196439108,0.5771841585636139,0.5829600095748901,0,0.0,0,10,10
IAEA_plus_5,5,3,core_term,en,neutron,18,15739,13,5,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_plus_5,5,3,phrase,zh,中子测量电流,18,15739,13,5,0.6202172636985779,0.6168827414512634,0.6129399716854096,0.6202172636985779,0,0.0,0,10,10
IAEA_plus_5,5,3,phrase,en,neutron measurement current,18,15739,13,5,0.6875819563865662,0.6847183704376221,0.6666613340377807,0.6875819563865662,8,0.8,1,10,10
IAEA_plus_5,5,4,core_term,zh,中子,18,11517,13,5,0.5352565050125122,0.5326533913612366,0.5280259490013123,0.5352565050125122,0,0.0,0,10,10
IAEA_plus_5,5,4,core_term,en,neutron,18,11517,13,5,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_plus_5,5,4,phrase,zh,中子测量电流,18,11517,13,5,0.5764936804771423,0.5713374217351278,0.5602054297924042,0.5764936804771423,0,0.0,0,10,10
IAEA_plus_5,5,4,phrase,en,neutron measurement current,18,11517,13,5,0.6875819563865662,0.6847183704376221,0.6631197154521942,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,5,core_term,zh,中子,18,12326,13,5,0.5520753264427185,0.5422054926554362,0.5357957541942596,0.5520753264427185,0,0.0,0,10,10
IAEA_plus_5,5,5,core_term,en,neutron,18,12326,13,5,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_plus_5,5,5,phrase,zh,中子测量电流,18,12326,13,5,0.5838939547538757,0.5813960035641988,0.5734759271144867,0.5838939547538757,0,0.0,0,10,10
IAEA_plus_5,5,5,phrase,en,neutron measurement current,18,12326,13,5,0.6875819563865662,0.6847183704376221,0.6631197154521942,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,6,core_term,zh,中子,18,14397,13,5,0.6197844743728638,0.6179772814114889,0.6137627720832824,0.6197844743728638,0,0.0,0,10,10
IAEA_plus_5,5,6,core_term,en,neutron,18,14397,13,5,0.6747454404830933,0.6671102444330851,0.6574810564517974,0.6747454404830933,10,1.0,1,10,10
IAEA_plus_5,5,6,phrase,zh,中子测量电流,18,14397,13,5,0.6669949293136597,0.6650586128234863,0.6612136363983154,0.6669949293136597,0,0.0,0,10,10
