experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.4625,0.0,0.0,0.6,0.0,0.0,0.75,0.0,0.0,0.538531746031746,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.325,0.0,0.0,0.5,0.0,0.0,0.5875,0.0,0.0,0.40831349206349205,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.44000000000000006,0.012909944487358068,0.004082482904638634,0.5900000000000001,0.012909944487358051,0.004082482904638628,0.7212500000000001,0.019587765455905293,0.0061941953113827195,0.519061011904762,0.01005387407321267,0.003179314137986649,
corpus_decay,5,first_sentence,strict,10,80,0.3225,0.0052704627669473035,0.001666666666666668,0.5,0.0,0.0,0.5875,0.0,0.0,0.4060079365079365,0.0024933037893542405,0.000788451887308808,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.43375,0.018680426476216594,0.005907269532815765,0.575,0.010206207261596585,0.0032274861218395167,0.7,0.01863389981249823,0.005892556509887891,0.5088923611111111,0.014405005031524138,0.004555262560580188,
corpus_decay,10,first_sentence,strict,10,80,0.32375000000000004,0.003952847075210477,0.001250000000000001,0.5,0.0,0.0,0.5875,0.0,0.0,0.40457291666666667,0.002819322198612199,0.0008915479605488155,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.43,0.0158113883008419,0.005,0.5725,0.007905694150420943,0.002499999999999998,0.69375,0.019764235376052364,0.006249999999999998,0.5046225198412698,0.011232585909832962,0.0035520555488586882,
corpus_decay,15,first_sentence,strict,10,80,0.3225,0.0052704627669473035,0.001666666666666668,0.5,0.0,0.0,0.5875,0.0,0.0,0.40339384920634924,0.004519760411733595,0.0014292737379338583,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.41375,0.013756311682682636,0.004350127712046059,0.57,0.006454972243679006,0.002041241452319308,0.67875,0.011858541225631415,0.0037499999999999973,0.4915843253968254,0.007442422658389194,0.0023535006910155106,
corpus_decay,20,first_sentence,strict,10,80,0.32,0.006454972243679034,0.002041241452319317,0.49625,0.0060380736442456045,0.0019094065395649348,0.5875,0.0,0.0,0.40193253968253967,0.0032122039522272904,0.0010157880798032936,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.4125,0.008333333333333323,0.002635231383473646,0.56375,0.007095577652469309,0.0022438186696393685,0.67125,0.011858541225631425,0.0037500000000000007,0.48588789682539685,0.007339917173632569,0.0023210856105664503,
corpus_decay,25,first_sentence,strict,10,80,0.31875,0.0065880784586841296,0.002083333333333335,0.49749999999999994,0.0052704627669473035,0.001666666666666668,0.5875,0.0,0.0,0.39769742063492064,0.0035493895796980296,0.0011224155375113513,
corpus_decay,30,first_sentence,relaxed_doc,10,80,0.41,0.009860132971832677,0.0031180478223116126,0.5625,0.01020620726159654,0.003227486121839503,0.6675,0.008740073734751282,0.002763853991962839,0.4855585317460317,0.00795136506200075,0.0025144424103408333,
corpus_decay,30,first_sentence,strict,10,80,0.3175,0.006454972243679034,0.002041241452319317,0.495,0.006454972243679034,0.002041241452319317,0.5875,0.0,0.0,0.3987797619047619,0.0043181297463176106,0.001365512523048873,
corpus_decay,35,first_sentence,relaxed_doc,10,80,0.40374999999999994,0.010290907529357041,0.003254270698294434,0.5587500000000001,0.010290907529357022,0.003254270698294428,0.6675,0.013437096247164245,0.004249182927993985,0.47938740079365083,0.007369533280390469,0.002330451045844617,
corpus_decay,35,first_sentence,strict,10,80,0.315,0.0052704627669473035,0.001666666666666668,0.4925,0.006454972243679034,0.002041241452319317,0.5875,0.0,0.0,0.39536011904761903,0.0035325379836562247,0.001117086594941233,
corpus_decay,40,first_sentence,relaxed_doc,10,80,0.3925,0.006454972243679034,0.002041241452319317,0.5537500000000001,0.0060380736442455785,0.0019094065395649266,0.65625,0.0065880784586841,0.002083333333333326,0.46873363095238096,0.0024015531219810232,0.0007594377787348216,
corpus_decay,40,first_sentence,strict,10,80,0.31375000000000003,0.003952847075210477,0.001250000000000001,0.49124999999999996,0.0060380736442456045,0.0019094065395649348,0.5875,0.0,0.0,0.3938710317460318,0.0019127814258918154,0.0006048745971882706,
corpus_decay,45,first_sentence,relaxed_doc,10,80,0.39,0.0052704627669473035,0.001666666666666668,0.5525,0.00527046276694728,0.0016666666666666607,0.65,0.0,0.0,0.4663258928571429,0.0032519210169161456,0.0010283477184425964,
corpus_decay,45,first_sentence,strict,10,80,0.3125,0.0,0.0,0.49000000000000005,0.0052704627669473035,0.001666666666666668,0.5875,0.0,0.0,0.3926835317460317,0.0004806647438641093,0.00015199953815520287,
corpus_decay,49,first_sentence,relaxed_doc,10,80,0.3875,0.0,0.0,0.55,0.0,0.0,0.65,0.0,0.0,0.46336805555555555,0.0,0.0,
corpus_decay,49,first_sentence,strict,10,80,0.3125,0.0,0.0,0.4875,0.0,0.0,0.5875,0.0,0.0,0.3923263888888889,0.0,0.0,
query_construction,0,domain_term,relaxed_doc,1,,0.72,0.458257569495584,0.0916515138991168,0.8,0.408248290463863,0.08164965809277261,0.92,0.27688746209726917,0.05537749241945383,0.7777777777777777,0.37883838047182933,0.07576767609436587,25
query_construction,0,domain_term,strict,1,,0.52,0.5099019513592785,0.10198039027185571,0.68,0.47609522856952335,0.09521904571390467,0.88,0.33166247903553997,0.066332495807108,0.6244444444444445,0.42013372356788065,0.08402674471357613,25
query_construction,0,first_sentence,relaxed_doc,1,,0.4625,0.501737487466418,0.056095956441742964,0.6,0.49298881801065664,0.05511782546095504,0.75,0.4357446703305951,0.048717735184622316,0.538531746031746,0.4504760733057607,0.05036475610744297,80
query_construction,0,first_sentence,strict,1,,0.325,0.4713299255661338,0.05269628766978956,0.5,0.5031546054266276,0.05625439504630119,0.5875,0.49539014161069383,0.055386301601237926,0.40831349206349205,0.440068659255705,0.049201171843147415,80
query_construction,0,random_window,relaxed_doc,1,,0.5641025641025641,0.4990834089450871,0.05651006820711176,0.7307692307692307,0.44643106892408296,0.05054836466713622,0.8076923076923077,0.39666441401095887,0.04491340062470325,0.6409340659340659,0.43090527998878997,0.04879041524229537,78
query_construction,0,random_window,strict,1,,0.4230769230769231,0.4972451580988469,0.05630192728549229,0.5769230769230769,0.4972451580988469,0.05630192728549229,0.6538461538461539,0.4788222313873169,0.05421594160377285,0.49349816849816847,0.4571691755522059,0.05176421581965816,78
query_construction,0,title,relaxed_doc,1,,0.8625,0.34654716375821165,0.03874515077865563,0.8625,0.34654716375821165,0.03874515077865563,0.8875,0.31797420482911637,0.035550596854467306,0.865,0.3405505594538112,0.03807471003571527,80
query_construction,0,title,strict,1,,0.0,0.0,0.0,0.0125,0.11180339887498948,0.012499999999999999,0.0125,0.11180339887498948,0.012499999999999999,0.003125,0.02795084971874737,0.0031249999999999997,80
