relevance,0_IAEA_only,+5,+10,+15,+20,+25,+30,+35,+40,+45,+49
relaxed_doc,0.7500,0.7213,0.7000,0.6937,0.6787,0.6713,0.6675,0.6675,0.6562,0.6500,0.6500
strict,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875
