experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,49,first_sentence,relaxed_doc,800,0.3875,0.4874841546155645,0.017235167572482852,0.55,0.49780494393161007,0.017600062578111527,0.65,0.47726798647472896,0.016873971483976513,0.46336805555555555,0.44852633215769916,0.015857800550471944
corpus_decay,49,first_sentence,strict,800,0.3125,0.4638023725693965,0.016397890138711492,0.4875,0.500156421089389,0.017683199850315065,0.5875,0.492592183071889,0.0174157636504809,0.3923263888888889,0.43353520443022103,0.015327784146785272
query_construction,0,domain_term,relaxed_doc,25,0.72,0.458257569495584,0.0916515138991168,0.8,0.408248290463863,0.08164965809277261,0.92,0.27688746209726917,0.05537749241945383,0.7777777777777777,0.37883838047182933,0.07576767609436587
query_construction,0,domain_term,strict,25,0.52,0.5099019513592785,0.10198039027185571,0.68,0.47609522856952335,0.09521904571390467,0.88,0.33166247903553997,0.066332495807108,0.6244444444444445,0.42013372356788065,0.08402674471357613
query_construction,0,first_sentence,relaxed_doc,80,0.4625,0.501737487466418,0.056095956441742964,0.6,0.49298881801065664,0.05511782546095504,0.75,0.4357446703305951,0.048717735184622316,0.538531746031746,0.4504760733057607,0.05036475610744297
query_construction,0,first_sentence,strict,80,0.325,0.4713299255661338,0.05269628766978956,0.5,0.5031546054266276,0.05625439504630119,0.5875,0.49539014161069383,0.055386301601237926,0.40831349206349205,0.440068659255705,0.049201171843147415
query_construction,0,random_window,relaxed_doc,78,0.5641025641025641,0.4990834089450871,0.05651006820711176,0.7307692307692307,0.44643106892408296,0.05054836466713622,0.8076923076923077,0.39666441401095887,0.04491340062470325,0.6409340659340659,0.43090527998878997,0.04879041524229537
query_construction,0,random_window,strict,78,0.4230769230769231,0.4972451580988469,0.05630192728549229,0.5769230769230769,0.4972451580988469,0.05630192728549229,0.6538461538461539,0.4788222313873169,0.05421594160377285,0.49349816849816847,0.4571691755522059,0.05176421581965816
query_construction,0,title,relaxed_doc,80,0.8625,0.34654716375821165,0.03874515077865563,0.8625,0.34654716375821165,0.03874515077865563,0.8875,0.31797420482911637,0.035550596854467306,0.865,0.3405505594538112,0.03807471003571527
query_construction,0,title,strict,80,0.0,0.0,0.0,0.0125,0.11180339887498948,0.012499999999999999,0.0125,0.11180339887498948,0.012499999999999999,0.003125,0.02795084971874737,0.0031249999999999997
