experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,0,first_sentence,relaxed_doc,80,0.65,0.4799789024899355,0.05366327268666194,0.8125,0.39277493797177815,0.04391357305815796,0.85,0.3593242603145979,0.040173673601413544,0.7119940476190476,0.4102953316987803,0.04587241262646485
corpus_decay,0,first_sentence,strict,80,0.5,0.5031546054266276,0.05625439504630119,0.65,0.4799789024899355,0.05366327268666194,0.6625,0.47584036255125667,0.053200569855137755,0.5598958333333333,0.46264484132956757,0.05172526573262586
corpus_decay,5,first_sentence,relaxed_doc,800,0.62875,0.4834413945634691,0.017092234420105514,0.80375,0.3974082965826719,0.014050505070670098,0.84,0.3668353994134543,0.012969589925226458,0.6969742063492064,0.4115929459532486,0.014552008158604511
corpus_decay,5,first_sentence,strict,800,0.49625,0.5002987217790659,0.017688230939446967,0.6475,0.4780474994858836,0.016901531430787042,0.66,0.4740051171283173,0.016758611631927843,0.5572708333333334,0.45993122258184654,0.016261024318352153
corpus_decay,10,first_sentence,relaxed_doc,800,0.62,0.485690095210652,0.017171737993929594,0.80125,0.39930908727949077,0.014117708170236944,0.8375,0.3691396485073436,0.013051057433218063,0.6905977182539682,0.4129606645920758,0.01460036431481801
corpus_decay,10,first_sentence,strict,800,0.4925,0.5002565049186185,0.01768673834803183,0.645,0.4788126741965108,0.016928584442120892,0.6625,0.47315282096801187,0.01672847841220128,0.555327380952381,0.4590818699109291,0.01623099516669092
corpus_decay,15,first_sentence,relaxed_doc,800,0.6175,0.48630171879413264,0.017193362153100234,0.7975,0.4021142497317107,0.014216885639851675,0.83125,0.3747652581929594,0.013249952771068446,0.6862728174603174,0.41591354538072967,0.01470476441630264
corpus_decay,15,first_sentence,strict,800,0.49375,0.5002737048103326,0.017687346456035168,0.6425,0.47956357923967335,0.016955132944523263,0.65875,0.47442574469988724,0.0167734830623384,0.5550833333333334,0.4601590028293004,0.0162690775662319
corpus_decay,20,first_sentence,relaxed_doc,800,0.605,0.489156511370103,0.01729429431256772,0.79,0.4075630436425498,0.014409529596033789,0.83125,0.3747652581929594,0.013249952771068446,0.6753194444444445,0.41865934883450245,0.01480184322840105
corpus_decay,20,first_sentence,strict,800,0.4925,0.5002565049186185,0.01768673834803183,0.63625,0.48137884716002677,0.01701931235733088,0.6575,0.4748427050014735,0.016788224835175263,0.5538273809523809,0.4604420435632358,0.01627908456734779
corpus_decay,25,first_sentence,relaxed_doc,800,0.60625,0.4888861826893154,0.01728473675040101,0.78875,0.40845070384544546,0.014440913123476637,0.8275,0.3780507942112471,0.01336611401098664,0.6746205357142857,0.4202848343675499,0.014859312820557972
corpus_decay,25,first_sentence,strict,800,0.4925,0.5002565049186185,0.01768673834803183,0.63625,0.48137884716002677,0.01701931235733088,0.6525,0.47647406479054294,0.016845902113645565,0.5528660714285715,0.4613751030577979,0.016312073202140554
corpus_decay,30,first_sentence,relaxed_doc,800,0.58875,0.49236822662336294,0.017407845594308736,0.77875,0.415348143248679,0.014684774432219123,0.82625,0.3791313931430411,0.013404318952607365,0.6588224206349206,0.4243188193083994,0.015001935725901926
corpus_decay,30,first_sentence,strict,800,0.48375,0.5000484957708135,0.017679384114083742,0.62625,0.48410110498718373,0.01711555870581692,0.65625,0.4752560076853856,0.016802837291699107,0.5481527777777778,0.4596078147820795,0.016249590125936957
corpus_decay,35,first_sentence,relaxed_doc,800,0.5825,0.4934552894166975,0.01744627906794586,0.76125,0.4265863422382746,0.015082104767912463,0.825,0.3802048061483085,0.013442269833359284,0.6513328373015872,0.42743372734315443,0.015112064355609316
corpus_decay,35,first_sentence,strict,800,0.48,0.4999123828113384,0.01767457179425113,0.62,0.485690095210652,0.017171737993929594,0.6525,0.47647406479054294,0.016845902113645565,0.5452217261904762,0.45972124218200416,0.016253600390119912
corpus_decay,40,first_sentence,relaxed_doc,800,0.5775,0.49426624799280106,0.01747495078336707,0.76375,0.4250432503944538,0.015027548232574498,0.82625,0.3791313931430411,0.013404318952607365,0.6473050595238096,0.4278170253831791,0.015125615987775164
corpus_decay,40,first_sentence,strict,800,0.4775,0.4998059698616921,0.017670809528336086,0.61875,0.4859976127508235,0.01718261038082905,0.65125,0.47687283118395596,0.016860000634690148,0.5434871031746031,0.4595750926601559,0.016248433224221606
corpus_decay,45,first_sentence,relaxed_doc,800,0.5775,0.49426624799280106,0.01747495078336707,0.755,0.4303562572278565,0.015215391390593974,0.82,0.3844277967494573,0.013591575097907253,0.6456051587301588,0.4297952655182042,0.015195557338489745
corpus_decay,45,first_sentence,strict,800,0.4775,0.4998059698616921,0.017670809528336086,0.6125,0.4874841546155645,0.017235167572482852,0.65,0.47726798647472896,0.016873971483976513,0.543139880952381,0.4598859675384467,0.016259424310948605
corpus_decay,50,first_sentence,relaxed_doc,800,0.575,0.4946522526622413,0.017488598109333613,0.7525,0.4318296493498009,0.01526748366863266,0.81375,0.3895518268244006,0.013772736918557064,0.6429523809523809,0.4311717746357406,0.0152442242850585
corpus_decay,50,first_sentence,strict,800,0.475,0.4996870109239459,0.017666603694757928,0.6125,0.4874841546155645,0.017235167572482852,0.65125,0.47687283118395596,0.016860000634690148,0.5420287698412698,0.459173670715983,0.016234240815279518
corpus_decay,51,first_sentence,relaxed_doc,800,0.575,0.4946522526622413,0.017488598109333613,0.75,0.43328358881386136,0.015318888191356255,0.8125,0.3905565490713581,0.013808259214258696,0.6425148809523811,0.43167388759003933,0.015261976658803812
corpus_decay,51,first_sentence,strict,800,0.475,0.4996870109239459,0.017666603694757928,0.6125,0.4874841546155645,0.017235167572482852,0.65,0.47726798647472896,0.016873971483976513,0.541889880952381,0.4593209565637671,0.016239448156366566
query_construction,0,domain_term,relaxed_doc,27,0.7037037037037037,0.4653216269680752,0.08955118886325761,0.8148148148148148,0.3958473906635696,0.07618086585254095,0.8888888888888888,0.32025630761017426,0.06163335513613657,0.7592592592592593,0.3936483781041725,0.07575766568816786
query_construction,0,domain_term,strict,27,0.7037037037037037,0.4653216269680752,0.08955118886325761,0.8148148148148148,0.3958473906635696,0.07618086585254095,0.8518518518518519,0.36201399289824565,0.0696696254167378,0.7546296296296297,0.4020402915273493,0.07737269017946358
query_construction,0,first_sentence,relaxed_doc,80,0.65,0.4799789024899355,0.05366327268666194,0.8125,0.39277493797177815,0.04391357305815796,0.85,0.3593242603145979,0.040173673601413544,0.7119940476190476,0.4102953316987803,0.04587241262646485
query_construction,0,first_sentence,strict,80,0.5,0.5031546054266276,0.05625439504630119,0.65,0.4799789024899355,0.05366327268666194,0.6625,0.47584036255125667,0.053200569855137755,0.5598958333333333,0.46264484132956757,0.05172526573262586
query_construction,0,random_window,relaxed_doc,78,0.5897435897435898,0.49506387980567224,0.05605494615384831,0.7948717948717948,0.4064088645295095,0.04601674237795458,0.8461538461538461,0.36313651960128146,0.04111711414037298,0.6715811965811965,0.41523875652836756,0.04701653077038299
query_construction,0,random_window,strict,78,0.3974358974358974,0.4925350166137862,0.0557686087823817,0.6410256410256411,0.4828045495852676,0.054666850347592416,0.6794871794871795,0.4696942842027361,0.053182405107174285,0.49615384615384617,0.44097155742282795,0.04993019671808429
query_construction,0,title,relaxed_doc,80,0.8625,0.34654716375821165,0.03874515077865563,0.8625,0.34654716375821165,0.03874515077865563,0.9625,0.1911821982073446,0.02137481956397305,0.8727777777777778,0.3211018886250512,0.035900282533459046
query_construction,0,title,strict,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
