relevance,0_IAEA_only,+5,+10,+15,+20,+25,+30,+35,+40,+45,+50,+51
relaxed_doc,0.8500,0.8400,0.8375,0.8313,0.8313,0.8275,0.8262,0.8250,0.8262,0.8200,0.8137,0.8125
strict,0.6625,0.6600,0.6625,0.6588,0.6575,0.6525,0.6562,0.6525,0.6512,0.6500,0.6512,0.6500
