scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,16158.0,0.6899797916412354,0.0,0.6767170627911886,0.0,0.6589956402778625,0.0,0.6899797916412354,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,16158.0,0.5201177000999451,0.0,0.5182703733444214,0.0,0.5105352640151978,0.0,0.5201177000999451,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,16158.0,0.6957577466964722,0.0,0.6816319227218628,0.0,0.6601194024085999,0.0,0.6957577466964722,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,16158.0,0.5488024353981018,0.0,0.5465351541837057,0.0,0.5417552173137665,0.0,0.5488024353981018,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,100,23.0,24418.75,0.6899797916412354,0.0,0.6768509455521903,0.0003083104527301255,0.6607635338902473,0.0018681112081831899,0.6899797916412354,0.0,0.809,0.18861269171173894,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,100,23.0,24418.75,0.6034204375743866,0.02923068582589347,0.5993507357438406,0.02833815008468535,0.5916809008121491,0.02970694141622659,0.6034204375743866,0.02923068582589347,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,100,23.0,24418.75,0.6967708456516266,0.002634039117677111,0.6839064504702885,0.005913731361693513,0.6632063496112823,0.0053818246551698016,0.6967708456516266,0.002634039117677111,0.847,0.16663939170762376,1.26,0.6759953379792623
IAEA_plus_10,10,phrase,zh,中子测量电流,100,23.0,24418.75,0.6491690218448639,0.03419170971587818,0.6459585986534755,0.03370602847403218,0.6379176795482635,0.03392762423710125,0.6491690218448639,0.03419170971587818,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,100,28.0,29608.79,0.6899797916412354,0.0,0.6770266675949097,0.00040603129271758,0.6626455045938492,0.0018531190044208017,0.6899797916412354,0.0,0.65,0.1672716293332434,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,100,28.0,29608.79,0.6133144026994706,0.0241226533254343,0.6089814394712448,0.022195282824340107,0.6047333815693855,0.021792821431491943,0.6133144026994706,0.0241226533254343,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,100,28.0,29608.79,0.6984073901176453,0.003710242912444526,0.687580687602361,0.008329936986726981,0.6670685657858848,0.007169340413111051,0.6984073901176453,0.003710242912444526,0.693,0.19501618684435695,1.68,0.9521904571390467
IAEA_plus_15,15,phrase,zh,中子测量电流,100,28.0,29608.79,0.6597851747274399,0.026479996037681502,0.6570293505986531,0.025826957576220513,0.6529105760455132,0.025470028529728555,0.6597851747274399,0.026479996037681502,0.0,0.0,0.0,0.0
IAEA_plus_20,20,core_term,en,neutron,100,33.0,34052.23,0.6899797916412354,0.0,0.6770350352923076,0.0004082028307881284,0.6629908598065376,0.0019196116492292462,0.6899797916412354,0.0,0.629,0.15909783534706315,1.0,0.0
IAEA_plus_20,20,core_term,zh,中子,100,33.0,34052.23,0.6201069605350494,0.019378364396736902,0.6148538247744242,0.01719863066060169,0.6086437838673592,0.019115398426935118,0.6201069605350494,0.019378364396736902,0.0,0.0,0.0,0.0
IAEA_plus_20,20,phrase,en,neutron measurement current,100,33.0,34052.23,0.6987191128730774,0.0038017062860357343,0.6882805422941844,0.008535283147770184,0.6677548860311507,0.00726434526908425,0.6987191128730774,0.0038017062860357343,0.6679999999999999,0.1879608813803897,1.76,0.9756634624291267
IAEA_plus_20,20,phrase,zh,中子测量电流,100,33.0,34052.23,0.6676260876655579,0.01942527851075962,0.6642342787981034,0.01897197641418824,0.657790121436119,0.021461319812984866,0.6676260876655579,0.01942527851075962,0.0,0.0,0.0,0.0
IAEA_plus_25,25,core_term,en,neutron,100,38.0,38272.29,0.6899797916412354,0.0,0.6770517706871033,0.00041199693950695577,0.6635649234056473,0.0017347655540095488,0.6899797916412354,0.0,0.585,0.12502524997500758,1.0,0.0
IAEA_plus_25,25,core_term,zh,中子,100,38.0,38272.29,0.6280671948194504,0.01514187684749113,0.6206858183940251,0.012248680823450212,0.6148458109498024,0.012634869665109263,0.6280671948194504,0.01514187684749113,0.0,0.0,0.0,0.0
