scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,16158,13,0,0.5201177000999451,0.5182703733444214,0.5105352640151978,0.5201177000999451,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,16158,13,0,0.6899797916412354,0.6767170627911886,0.6589956402778625,0.6899797916412354,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,16158,13,0,0.5488024353981018,0.5465351541837057,0.5417552173137665,0.5488024353981018,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,16158,13,0,0.6957577466964722,0.6816319227218628,0.6601194024085999,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,18391,13,5,0.6103138327598572,0.6073058644930521,0.6030639231204986,0.6103138327598572,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,18391,13,5,0.6899797916412354,0.6767170627911886,0.6589956402778625,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,18391,13,5,0.664697527885437,0.6631498535474142,0.6563639521598816,0.664697527885437,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,18391,13,5,0.6957577466964722,0.6816319227218628,0.6601194024085999,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,22474,13,5,0.5201177000999451,0.5182703733444214,0.5105352640151978,0.5201177000999451,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,22474,13,5,0.6899797916412354,0.6767170627911886,0.6628393471240998,0.6899797916412354,6,0.6,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,22474,13,5,0.5488024353981018,0.5465351541837057,0.5417552173137665,0.5488024353981018,10,1.0,1,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,22474,13,5,0.7035508155822754,0.6991282900174459,0.6767319321632386,0.7035508155822754,5,0.5,3,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,21444,13,5,0.6089305877685547,0.6050087412198385,0.561081051826477,0.6089305877685547,0,0.0,0,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,21444,13,5,0.6899797916412354,0.6767170627911886,0.6608629584312439,0.6899797916412354,9,0.9,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,21444,13,5,0.6693858504295349,0.6599276463190714,0.6124734222888947,0.6693858504295349,0,0.0,0,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,21444,13,5,0.6957577466964722,0.6816319227218628,0.6601194024085999,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,19984,13,5,0.5843064188957214,0.5828381180763245,0.5800861120223999,0.5843064188957214,0,0.0,0,10,10
IAEA_plus_5,5,3,core_term,en,neutron,18,19984,13,5,0.6899797916412354,0.6767170627911886,0.6589956402778625,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,3,phrase,zh,中子测量电流,18,19984,13,5,0.6185203194618225,0.6168049176534017,0.6148931562900544,0.6185203194618225,0,0.0,0,10,10
IAEA_plus_5,5,3,phrase,en,neutron measurement current,18,19984,13,5,0.6957577466964722,0.6816319227218628,0.6616231620311737,0.6957577466964722,9,0.9,1,10,10
IAEA_plus_5,5,4,core_term,zh,中子,18,20322,13,5,0.6376688480377197,0.6259249647458395,0.6175918519496918,0.6376688480377197,0,0.0,0,10,10
IAEA_plus_5,5,4,core_term,en,neutron,18,20322,13,5,0.6899797916412354,0.6767170627911886,0.6628393471240998,0.6899797916412354,6,0.6,1,10,10
IAEA_plus_5,5,4,phrase,zh,中子测量电流,18,20322,13,5,0.6772618889808655,0.6712039709091187,0.6662477493286133,0.6772618889808655,0,0.0,0,10,10
IAEA_plus_5,5,4,phrase,en,neutron measurement current,18,20322,13,5,0.7035508155822754,0.6991282900174459,0.6767319321632386,0.7035508155822754,5,0.5,3,10,10
IAEA_plus_5,5,5,core_term,zh,中子,18,21529,13,5,0.6089305877685547,0.6050087412198385,0.5682592988014221,0.6089305877685547,0,0.0,0,10,10
IAEA_plus_5,5,5,core_term,en,neutron,18,21529,13,5,0.6899797916412354,0.6767170627911886,0.6589956402778625,0.6899797916412354,10,1.0,1,10,10
IAEA_plus_5,5,5,phrase,zh,中子测量电流,18,21529,13,5,0.6693858504295349,0.6599276463190714,0.6124986588954926,0.6693858504295349,0,0.0,0,10,10
IAEA_plus_5,5,5,phrase,en,neutron measurement current,18,21529,13,5,0.6957577466964722,0.6816319227218628,0.6601194024085999,0.6957577466964722,10,1.0,1,10,10
IAEA_plus_5,5,6,core_term,zh,中子,18,17696,13,5,0.6376688480377197,0.6259249647458395,0.6175918519496918,0.6376688480377197,0,0.0,0,10,10
IAEA_plus_5,5,6,core_term,en,neutron,18,17696,13,5,0.6899797916412354,0.6767170627911886,0.6621435642242431,0.6899797916412354,6,0.6,1,10,10
IAEA_plus_5,5,6,phrase,zh,中子测量电流,18,17696,13,5,0.6772618889808655,0.6698199510574341,0.6651476860046387,0.6772618889808655,0,0.0,0,10,10
IAEA_plus_5,5,6,phrase,en,neutron measurement current,18,17696,13,5,0.6957577466964722,0.6816319227218628,0.6602667510509491,0.6957577466964722,9,0.9,1,10,10
IAEA_plus_5,5,7,core_term,zh,中子,18,19703,13,5,0.5201177000999451,0.5182703733444214,0.5105352640151978,0.5201177000999451,10,1.0,1,10,10
IAEA_plus_5,5,7,core_term,en,neutron,18,19703,13,5,0.6899797916412354,0.6767170627911886,0.6589956402778625,0.6899797916412354,10,1.0,1,10,10
