model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,n_trials,top1_score_mean,top1_score_std,top10_mean_score_mean,top10_mean_score_std,iaea_priority_top10_mean,iaea_priority_top10_std,first_iaea_rank_mean,first_iaea_rank_std
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,10,0.6727851629257202,0.0,0.6477424502372742,0.0,0.2,0.0,4.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,0,1,0.6039756536483765,,0.5727108716964722,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,10,0.6064380884170533,0.007786902458608394,0.5776384890079498,0.009064920080274166,0.8200000000000001,0.214993539954628,1.4,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,10,0.6254328310489654,0.022514188859486174,0.5938772141933442,0.017412519631301696,0.54,0.30258148581093913,3.7,3.198958163736021
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,10,0.6254998564720153,0.014583231889475712,0.6004682600498199,0.01646182088167951,0.38,0.3119829055146024,5.2,3.3928028399998595
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,10,0.6414038896560669,0.015289897875870324,0.6122528910636902,0.009225808331545049,0.22999999999999998,0.1766981104093143,7.5,2.321398046197353
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,10,0.6267979502677917,0.017736543397334912,0.6029475688934326,0.014938599226296732,0.32999999999999996,0.22135943621178655,5.2,3.3928028399998595
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,10,0.6478537797927857,0.01762007255369075,0.6161758780479432,0.012529916641852741,0.13999999999999999,0.1577621275493231,8.3,3.093002855909879
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,10,0.6476016879081726,0.013112409473465043,0.6193490922451019,0.00593195443689693,0.09,0.09944289260117534,9.2,1.8135294011647258
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,10,0.642172634601593,0.014306811656049924,0.6172219336032867,0.0062732087480992715,0.1,0.08164965809277261,8.6,1.9550504398153572
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,10,0.6530307412147522,0.008584086993629975,0.6244187712669372,0.0033792184967609633,0.01,0.03162277660168379,10.8,0.632455532033676
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,10,0.6530307412147522,0.00858408699362997,0.6246449947357178,0.0033381206802429683,0.01,0.03162277660168379,10.8,0.632455532033676
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,10,0.655745267868042,0.0,0.6259086728096008,0.0,0.0,0.0,11.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,0,1,0.6858959197998047,,0.6409648656845093,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,5,10,0.6858959197998047,0.0,0.6474592387676239,0.008314868892330816,0.77,0.23593784492248518,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,10,10,0.6858959197998047,0.0,0.6486807286739349,0.007147694949680906,0.76,0.1837873166945363,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,15,10,0.6858959197998047,0.0,0.6480796694755554,0.007351652294203479,0.8,0.20548046676563259,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,20,10,0.6858959197998047,0.0,0.6498448491096497,0.007526696322186075,0.75,0.17159383568311667,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,25,10,0.6858959197998047,0.0,0.6535859286785126,0.008098278527639153,0.63,0.20575065816014618,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,30,10,0.6858959197998047,0.0,0.6582373976707458,0.005913769018541676,0.5,0.11547005383792514,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,35,10,0.6858959197998047,0.0,0.6585000395774842,0.006184013931556559,0.55,0.15811388300841892,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,40,10,0.6858959197998047,0.0,0.661430686712265,0.004232872977915208,0.47000000000000003,0.1251665557034572,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,45,10,0.6858959197998047,0.0,0.6625937998294831,0.002863856502179484,0.44000000000000006,0.09660917830792956,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,50,10,0.6858959197998047,0.0,0.6636081039905548,0.0014572828846926538,0.41000000000000003,0.03162277660168379,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_en,neutron current measurement highly synchronized channels without time lag,observation_derived,en,51,10,0.6858959197998047,0.0,0.6640689373016357,0.0,0.4,0.0,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,0,1,0.5758841037750244,,0.5386092662811279,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,5,10,0.5802139043807983,0.008865244394868268,0.5460067391395569,0.010556471201428042,0.73,0.22632326929023944,1.6,1.2649110640673518
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,10,10,0.6042537271976471,0.03300859368185234,0.5588734209537506,0.01577492064895681,0.5599999999999999,0.2590581230363393,2.7,1.4181364924121764
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,15,10,0.6106583774089813,0.035320842999989076,0.5686435699462891,0.015063544598326262,0.35,0.17159383568311665,4.0,2.1602468994692865
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,20,10,0.6224216103553772,0.031314135697132386,0.5792992413043976,0.0149645949416578,0.22999999999999998,0.15670212364724212,6.1,2.8067379246694513
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,25,10,0.6182761788368225,0.029318290676996855,0.5779281497001648,0.012017273539128025,0.22000000000000003,0.10327955589886444,5.8,2.485513584307633
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,30,10,0.6359309077262878,0.02520551917606836,0.5827593684196473,0.006420459292657982,0.21000000000000002,0.07378647873726217,6.0,1.8856180831641267
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,35,10,0.6263690233230591,0.026678993967667475,0.5868858397006989,0.007071185801632377,0.11000000000000001,0.05676462121975468,8.3,1.7029386365926402
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,40,10,0.6347478628158569,0.027095875412749708,0.5913474202156067,0.01061812081608612,0.08,0.10327955589886444,9.3,2.2632326929023936
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,45,10,0.646675831079483,0.015118666718721382,0.5962060391902924,0.004915261276978429,0.04,0.051639777949432225,10.3,1.2516655570345727
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,50,10,0.646675831079483,0.015118666718721377,0.5976279556751252,0.0041451371681168634,0.01,0.03162277660168379,10.9,0.31622776601683794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_sync_zh,中子电流测量高同步通道无时间滞后,observation_derived,zh,51,10,0.6514567732810974,0.0,0.5989387631416321,0.0,0.0,0.0,11.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,0,1,0.6741911768913269,,0.6146960854530334,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,10,0.6741911768913269,0.0,0.619147539138794,0.006000923798250829,0.8300000000000001,0.20575065816014615,1.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,10,0.6759740114212036,0.003758545203737277,0.6215943694114685,0.008959386028392932,0.76,0.21705094128132946,1.2,0.4216370213557839
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,10,0.6777568459510803,0.004603258962170685,0.6262337565422058,0.01131697955337296,0.65,0.2718251071716682,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,10,0.6759740114212036,0.0037585452037372756,0.6229402542114257,0.010553849430735148,0.71,0.264365067451978,1.2,0.4216370213557839
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,10,0.6777568459510803,0.004603258962170684,0.6306339085102082,0.004243650348985172,0.51,0.07378647873726218,1.4,0.5163977794943222
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,10,0.6786482632160187,0.004698181504671599,0.6345958590507508,0.007799853955731371,0.41,0.11005049346146119,1.5,0.5270462766947299
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,10,0.676865428686142,0.004305954474759816,0.6308452248573303,0.010211318041541753,0.5,0.23094010767585033,1.3,0.48304589153964794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,10,0.6831053495407104,0.0,0.6426278352737427,0.002377597904639822,0.3,0.0,2.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,10,0.6804310977458954,0.004305954474759816,0.6391772270202637,0.006699313982634164,0.35,0.08498365855987977,1.7,0.48304589153964794
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,10,0.6831053495407104,0.0,0.6438824295997619,0.00031465925728589865,0.3,0.0,2.0,0.0
