experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.6625,0.0,0.0,0.8125,0.0,0.0,0.8625,0.0,0.0,0.7351388888888889,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.5625,0.0,0.0,0.725,0.0,0.0,0.7625,0.0,0.0,0.6378125,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.63625,0.010944937947136423,0.003461093276215867,0.8074999999999999,0.006454972243679005,0.0020412414523193075,0.8425,0.012076147288491212,0.003818813079129871,0.7149250992063492,0.007269979028808309,0.0022989692272693124,
corpus_decay,5,first_sentence,strict,10,80,0.54375,0.006588078458684159,0.0020833333333333446,0.7175,0.006454972243679006,0.002041241452319308,0.75125,0.003952847075210461,0.0012499999999999957,0.623046626984127,0.004672150257135484,0.001477463638308949,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.6212500000000001,0.011858541225631411,0.0037499999999999964,0.8012499999999999,0.010944937947136423,0.003461093276215867,0.82875,0.013241873818392258,0.004187448175467039,0.7029439484126984,0.009667881208059548,0.0030572524765408392,
corpus_decay,10,first_sentence,strict,10,80,0.5337500000000001,0.008436856971381905,0.0026679684322636846,0.7112499999999999,0.010944937947136427,0.003461093276215868,0.7474999999999999,0.007905694150420922,0.0024999999999999914,0.6154236111111111,0.006571542776886563,0.0020781042916189255,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.6075,0.018819316317727028,0.005951190357119042,0.79625,0.010290907529357074,0.0032542706982944445,0.8162499999999999,0.016718668873115725,0.0052869073085206305,0.6914131944444445,0.01439768340994044,0.004552947260543155,
corpus_decay,15,first_sentence,strict,10,80,0.5275000000000001,0.011486707293408534,0.0036324157862838995,0.705,0.013437096247164252,0.004249182927993988,0.7424999999999999,0.008740073734751257,0.0027638539919628315,0.6089513888888889,0.009219341036248784,0.0029154116200403126,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.60625,0.019764235376052392,0.006250000000000006,0.7925,0.012076147288491207,0.0038188130791298692,0.8150000000000001,0.011486707293408503,0.0036324157862838895,0.6898903769841269,0.01208985312259067,0.0038231472444285393,
corpus_decay,20,first_sentence,strict,10,80,0.52625,0.010944937947136434,0.00346109327621587,0.7,0.010206207261596585,0.0032274861218395167,0.7425,0.006454972243679006,0.002041241452319308,0.608282738095238,0.0066457759970783474,0.0021015788970044093,
corpus_decay,25,first_sentence,relaxed_doc,10,80,0.5974999999999999,0.016457014715109602,0.005204164998665338,0.7887500000000001,0.010944937947136427,0.003461093276215868,0.805,0.008740073734751257,0.0027638539919628315,0.6816369047619049,0.010841534588021768,0.003428394262964403,
corpus_decay,25,first_sentence,strict,10,80,0.52125,0.008436856971381933,0.0026679684322636938,0.6962499999999999,0.008436856971381905,0.0026679684322636846,0.7412500000000001,0.008436856971381905,0.0026679684322636846,0.6041473214285714,0.005707139522556788,0.001804755981564536,
corpus_decay,30,first_sentence,relaxed_doc,10,80,0.5900000000000001,0.014191155304938674,0.004487637339278755,0.7837500000000001,0.008436856971381905,0.0026679684322636846,0.79625,0.014493772609105069,0.004583333333333332,0.6756354166666666,0.0076901348198071765,0.002431834154435922,
corpus_decay,30,first_sentence,strict,10,80,0.5149999999999999,0.014191155304938665,0.004487637339278752,0.69375,0.010622957319984975,0.0033592740617910642,0.73375,0.010290907529357074,0.0032542706982944445,0.5987777777777777,0.006443585477823149,0.0020376406407905537,
corpus_decay,35,first_sentence,relaxed_doc,10,80,0.58125,0.006588078458684159,0.0020833333333333446,0.7787499999999999,0.0060380736442455785,0.0019094065395649266,0.7887500000000001,0.012430361575146917,0.003930825471690252,0.6693869047619048,0.00267158848751285,0.0008448304591224914,
corpus_decay,35,first_sentence,strict,10,80,0.51125,0.0070955776524693325,0.002243818669639376,0.6900000000000001,0.00527046276694728,0.0016666666666666607,0.73,0.006454972243679063,0.0020412414523193257,0.5956264880952381,0.002223079593853067,0.0007029994936417748,
corpus_decay,40,first_sentence,relaxed_doc,10,80,0.575,0.013176156917368247,0.004166666666666667,0.78,0.008740073734751259,0.002763853991962832,0.785,0.012909944487358068,0.004082482904638634,0.6658348214285714,0.009659663815925005,0.0030546539089836484,
corpus_decay,40,first_sentence,strict,10,80,0.5075000000000001,0.010540925533894602,0.0033333333333333344,0.6912499999999999,0.008436856971381912,0.002667968432263687,0.72875,0.006038073644245631,0.0019094065395649433,0.593265376984127,0.005892772730565127,0.001863458356231552,
corpus_decay,45,first_sentence,relaxed_doc,10,80,0.5725,0.007905694150420943,0.002499999999999998,0.7787499999999999,0.0060380736442455785,0.0019094065395649266,0.7825,0.008740073734751257,0.0027638539919628315,0.6639424603174604,0.005413464225720408,0.001711887698511636,
corpus_decay,45,first_sentence,strict,10,80,0.50625,0.0065880784586841,0.002083333333333326,0.6875,0.0,0.0,0.72875,0.006038073644245631,0.0019094065395649433,0.5922619047619049,0.0038730872503325224,0.001224777728760951,
corpus_decay,50,first_sentence,relaxed_doc,10,80,0.5625,0.0,0.0,0.775,0.0,0.0,0.775,0.0,0.0,0.6566666666666666,0.0,0.0,
corpus_decay,50,first_sentence,strict,10,80,0.5,0.0,0.0,0.6875,0.0,0.0,0.725,0.0,0.0,0.5877777777777778,0.0,0.0,
corpus_decay,51,first_sentence,relaxed_doc,10,80,0.5625,0.0,0.0,0.775,0.0,0.0,0.775,0.0,0.0,0.6566666666666666,0.0,0.0,
corpus_decay,51,first_sentence,strict,10,80,0.5,0.0,0.0,0.6875,0.0,0.0,0.725,0.0,0.0,0.5877777777777778,0.0,0.0,
query_construction,0,domain_term,relaxed_doc,1,,0.7777777777777778,0.42779263194649864,0.1008316903303367,0.9444444444444444,0.23570226039551584,0.05555555555555556,0.9444444444444444,0.23570226039551584,0.05555555555555556,0.8425925925925926,0.31556683216526055,0.07437981564720429,18
query_construction,0,domain_term,strict,1,,0.6111111111111112,0.5016313257045503,0.11823563735376173,0.8333333333333334,0.3834824944236852,0.0903876907577734,0.8333333333333334,0.3834824944236852,0.0903876907577734,0.6990740740740741,0.41137709996215793,0.0969625123360327,18
query_construction,0,first_sentence,relaxed_doc,1,,0.6625,0.47584036255125667,0.053200569855137755,0.8125,0.39277493797177815,0.04391357305815796,0.8625,0.34654716375821165,0.03874515077865563,0.7351388888888889,0.3935344140635631,0.04399848506658381,80
query_construction,0,first_sentence,strict,1,,0.5625,0.49920823386588253,0.055813177292586294,0.725,0.4493314302129501,0.050236781119167954,0.7625,0.4282360049661484,0.04787824087586227,0.6378125,0.4368909136690235,0.04884588908579643,80
query_construction,0,random_window,relaxed_doc,1,,0.7142857142857143,0.45471630418672376,0.05181973215071512,0.8961038961038961,0.3071265633345206,0.03500032020366947,0.8961038961038961,0.3071265633345206,0.03500032020366947,0.7740259740259741,0.3729573363738398,0.04250243304801388,77
query_construction,0,random_window,strict,1,,0.5974025974025974,0.4936368860370167,0.056255144094519025,0.7142857142857143,0.45471630418672376,0.05181973215071512,0.7662337662337663,0.42600049098389964,0.048547261524614,0.6445887445887446,0.4483252751382518,0.05109140679618097,77
query_construction,0,title,relaxed_doc,1,,0.8,0.4025236843413021,0.045003516037040954,0.875,0.33280548924392167,0.037208784861724194,0.875,0.33280548924392167,0.037208784861724194,0.8150000000000001,0.374875506761405,0.04191235581090918,80
query_construction,0,title,strict,1,,0.0125,0.11180339887498948,0.012499999999999999,0.0125,0.11180339887498948,0.012499999999999999,0.0125,0.11180339887498948,0.012499999999999999,0.0125,0.11180339887498948,0.012499999999999999,80
