experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,0,first_sentence,relaxed_doc,1,80,0.6,0.0,0.0,0.775,0.0,0.0,0.85,0.0,0.0,0.6842013888888889,0.0,0.0,
corpus_decay,0,first_sentence,strict,1,80,0.4,0.0,0.0,0.575,0.0,0.0,0.625,0.0,0.0,0.4712152777777778,0.0,0.0,
corpus_decay,5,first_sentence,relaxed_doc,10,80,0.58375,0.014493772609105065,0.004583333333333331,0.7725,0.005270462766947327,0.0016666666666666754,0.8300000000000001,0.01054092553389461,0.003333333333333337,0.6679563492063492,0.00921368876211403,0.002913624214017764,
corpus_decay,5,first_sentence,strict,10,80,0.395,0.006454972243679034,0.002041241452319317,0.5675,0.006454972243679006,0.002041241452319308,0.62375,0.003952847075210461,0.0012499999999999957,0.46609027777777784,0.004541263148910689,0.0014360735004746179,
corpus_decay,10,first_sentence,relaxed_doc,10,80,0.56,0.019364916731037074,0.006123724356957941,0.7725,0.005270462766947327,0.0016666666666666754,0.82,0.012076147288491192,0.003818813079129864,0.6524399801587302,0.013662976810420807,0.004320612633899233,
corpus_decay,10,first_sentence,strict,10,80,0.38875000000000004,0.00709557765246934,0.0022438186696393785,0.5575,0.008740073734751259,0.002763853991962832,0.6174999999999999,0.008740073734751257,0.0027638539919628315,0.45972569444444444,0.006545309274233752,0.00206980852968023,
corpus_decay,15,first_sentence,relaxed_doc,10,80,0.55375,0.025034698142999665,0.007916666666666666,0.765,0.012909944487358058,0.004082482904638631,0.82,0.008740073734751257,0.0027638539919628315,0.641827876984127,0.016094098762570435,0.005089400897742004,
corpus_decay,15,first_sentence,strict,10,80,0.38625000000000004,0.009223309842157782,0.0029166666666666694,0.5575,0.006454972243679006,0.002041241452319308,0.6162500000000001,0.0060380736442455785,0.0019094065395649266,0.4577465277777778,0.006652192403497354,0.002103607942872148,
corpus_decay,20,first_sentence,relaxed_doc,10,80,0.5475,0.025549516194593166,0.008079466429027219,0.76125,0.0070955776524693325,0.002243818669639376,0.81375,0.012430361575146895,0.003930825471690245,0.6343199404761904,0.018737561610905902,0.005925337248819636,
corpus_decay,20,first_sentence,strict,10,80,0.38,0.014672347384715853,0.004639803635691689,0.55125,0.009223309842157778,0.002916666666666668,0.60875,0.006038073644245631,0.0019094065395649433,0.4530381944444445,0.010382612158015218,0.003283270248148413,
