experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,0,first_sentence,relaxed_doc,80,0.6,0.49298881801065664,0.05511782546095504,0.775,0.4202169421632268,0.04698168239870363,0.85,0.3593242603145979,0.040173673601413544,0.6842013888888889,0.4096618393966384,0.045801586033924244
corpus_decay,0,first_sentence,strict,80,0.4,0.49298881801065664,0.05511782546095504,0.575,0.49746191254243755,0.05561793263309728,0.625,0.4871773518462232,0.05446808379132438,0.4712152777777778,0.4560636689305319,0.050989468289831405
corpus_decay,5,first_sentence,relaxed_doc,800,0.58375,0.49324441209463105,0.017438823428724277,0.7725,0.41948027919174996,0.01483086749952563,0.83,0.3758677902463589,0.013288933165640162,0.6679563492063493,0.41406328409841403,0.014639347801318025
corpus_decay,5,first_sentence,strict,800,0.395,0.489156511370103,0.01729429431256772,0.5675,0.49573272907217014,0.01752679871915225,0.62375,0.4847470083224826,0.01713839483723596,0.4660902777777778,0.4529806589012067,0.016015284782769684
corpus_decay,10,first_sentence,relaxed_doc,800,0.56,0.4966974788358124,0.017560907774153228,0.7725,0.41948027919174996,0.01483086749952563,0.82,0.3844277967494573,0.013591575097907253,0.6524399801587302,0.41497036907651097,0.014671418098274266
corpus_decay,10,first_sentence,strict,800,0.38875,0.48777129738042735,0.017245319602293013,0.5575,0.4969934638694066,0.01757137242537244,0.6175,0.48630171879413264,0.017193362153100234,0.45972569444444444,0.45260249708584505,0.016001914743568282
corpus_decay,15,first_sentence,relaxed_doc,800,0.55375,0.4974135229021799,0.017586223754901074,0.765,0.4242640687119285,0.015,0.82,0.3844277967494573,0.013591575097907253,0.6418278769841269,0.41957230053349087,0.014834120945263573
corpus_decay,15,first_sentence,strict,800,0.38625,0.4871936314682069,0.01722489602810344,0.5575,0.4969934638694066,0.01757137242537244,0.61625,0.4866024197367056,0.01720399353688036,0.45774652777777775,0.45202991451340174,0.015981670892580086
corpus_decay,20,first_sentence,relaxed_doc,800,0.5475,0.498050014829424,0.017608727142797313,0.76125,0.4265863422382746,0.015082104767912463,0.81375,0.3895518268244006,0.013772736918557064,0.6343199404761904,0.42239641981282866,0.014933968639928545
corpus_decay,20,first_sentence,strict,800,0.38,0.485690095210652,0.017171737993929594,0.55125,0.49767764798273495,0.01759556198667817,0.60875,0.48833546554457397,0.017265265959022894,0.45303819444444443,0.4510841768466408,0.015948234016710576
