scope,extra_docs,query_tag,lang,query,n_trials,pool_docs_mean,pool_chunks_mean,top1_score_mean,top1_score_std,top3_mean_score_mean,top3_mean_score_std,top10_mean_score_mean,top10_mean_score_std,max_score_mean,max_score_std,iaea_purity_topk_mean,iaea_purity_topk_std,first_iaea_rank_mean,first_iaea_rank_std
IAEA_only,0,core_term,en,neutron,1,13.0,8190.0,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6503190279006958,0.0,0.6627007722854614,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,core_term,zh,中子,1,13.0,8190.0,0.5112361907958984,0.0,0.5083307425181071,0.0,0.5036081910133362,0.0,0.5112361907958984,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,en,neutron measurement current,1,13.0,8190.0,0.6875819563865662,0.0,0.6807515223821005,0.0,0.6595428228378296,0.0,0.6875819563865662,0.0,1.0,0.0,1.0,0.0
IAEA_only,0,phrase,zh,中子测量电流,1,13.0,8190.0,0.5418453812599182,0.0,0.5393928488095602,0.0,0.5373946726322174,0.0,0.5418453812599182,0.0,1.0,0.0,1.0,0.0
IAEA_plus_10,10,core_term,en,neutron,10,23.0,13137.4,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6511994779109955,0.0015257704626443387,0.6627007722854614,0.0,0.8800000000000001,0.15491933384829668,1.0,0.0
IAEA_plus_10,10,core_term,zh,中子,10,23.0,13137.4,0.585477602481842,0.037372212412044456,0.5825946986675262,0.03697466597509521,0.5760232073068619,0.036472220047276856,0.585477602481842,0.037372212412044456,0.0,0.0,0.0,0.0
IAEA_plus_10,10,phrase,en,neutron measurement current,10,23.0,13137.4,0.6875819563865662,0.0,0.6814395705858867,0.0014505329759680681,0.6614401692152023,0.002396907029616633,0.6875819563865662,0.0,0.9099999999999999,0.11005049346146119,1.0,0.0
IAEA_plus_10,10,phrase,zh,中子测量电流,10,23.0,13137.4,0.6320903360843658,0.04074947336020392,0.6298673689365387,0.04089586804231381,0.6228474825620651,0.040878557702437465,0.6320903360843658,0.04074947336020392,0.0,0.0,0.0,0.0
IAEA_plus_15,15,core_term,en,neutron,10,28.0,14927.4,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6533251184225082,0.002172829516787129,0.6627007722854614,0.0,0.6599999999999999,0.22211108331943577,1.0,0.0
IAEA_plus_15,15,core_term,zh,中子,10,28.0,14927.4,0.5947980999946594,0.03273098986306801,0.5931963841120402,0.03276868377878498,0.5900952112674713,0.03305593520706707,0.5947980999946594,0.03273098986306801,0.0,0.0,0.0,0.0
IAEA_plus_15,15,phrase,en,neutron measurement current,10,28.0,14927.4,0.692372614145279,0.00771369182706247,0.685087807973226,0.004846528678124486,0.6664215552806854,0.006942903624857954,0.692372614145279,0.00771369182706247,0.7300000000000001,0.23118054512532937,1.3,0.48304589153964794
IAEA_plus_15,15,phrase,zh,中子测量电流,10,28.0,14927.4,0.6428252816200256,0.03592759264428106,0.6406345665454865,0.03647017956067385,0.637969161272049,0.036450944186862566,0.6428252816200256,0.03592759264428106,0.0,0.0,0.0,0.0
IAEA_plus_20,20,core_term,en,neutron,10,33.0,16338.4,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6554974055290221,0.0020959216686877976,0.6627007722854614,0.0,0.49000000000000005,0.19119507199599983,1.0,0.0
IAEA_plus_20,20,core_term,zh,中子,10,33.0,16338.4,0.6169871091842651,0.004744895938846465,0.6150828142960866,0.003979629034562184,0.6112225878238677,0.002710310996938266,0.6169871091842651,0.004744895938846465,0.0,0.0,0.0,0.0
IAEA_plus_20,20,phrase,en,neutron measurement current,10,33.0,16338.4,0.6971632719039917,0.008246283429721734,0.6883920212586722,0.004467022038400621,0.6714874947071076,0.0073321299092137335,0.6971632719039917,0.008246283429721734,0.55,0.2718251071716682,1.6,0.5163977794943222
IAEA_plus_20,20,phrase,zh,中子测量电流,10,33.0,16338.4,0.6654333472251892,0.0017333323497032227,0.6637177546819051,0.001975408248062918,0.6611765736341476,0.0017746545294307072,0.6654333472251892,0.0017333323497032227,0.0,0.0,0.0,0.0
IAEA_plus_25,25,core_term,en,neutron,10,38.0,19258.7,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6552630668878555,0.0013186192554827962,0.6627007722854614,0.0,0.5,0.09428090415820631,1.0,0.0
IAEA_plus_25,25,core_term,zh,中子,10,38.0,19258.7,0.6106893956661225,0.01383838407668726,0.6076625565687815,0.014692753688862387,0.6018748688697815,0.016405493858799334,0.6106893956661225,0.01383838407668726,0.0,0.0,0.0,0.0
IAEA_plus_25,25,phrase,en,neutron measurement current,10,38.0,19258.7,0.6987601578235626,0.00771369182706247,0.6888053774833679,0.004857452909386084,0.67355672955513,0.0052976060307846655,0.6987601578235626,0.00771369182706247,0.42000000000000004,0.15491933384829668,1.7,0.48304589153964794
IAEA_plus_25,25,phrase,zh,中子测量电流,10,38.0,19258.7,0.6599818229675293,0.0156889850798342,0.6560356160004934,0.016860980329553098,0.649842055439949,0.020264800703771752,0.6599818229675293,0.0156889850798342,0.0,0.0,0.0,0.0
IAEA_plus_30,30,core_term,en,neutron,10,43.0,20823.3,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6558638155460358,0.0006871012574013657,0.6627007722854614,0.0,0.42000000000000004,0.04216370213557838,1.0,0.0
IAEA_plus_30,30,core_term,zh,中子,10,43.0,20823.3,0.6186867237091065,0.0031359844564961643,0.6165393153826396,0.0027457839013779826,0.6124481534957885,0.0021944242258964968,0.6186867237091065,0.0031359844564961643,0.0,0.0,0.0,0.0
IAEA_plus_30,30,phrase,en,neutron measurement current,10,43.0,20823.3,0.6987601578235626,0.00771369182706247,0.6894934256871542,0.0036584945509175017,0.6744496697187424,0.004231707543716456,0.6987601578235626,0.00771369182706247,0.42000000000000004,0.13165611772087665,1.7,0.48304589153964794
IAEA_plus_30,30,phrase,zh,中子测量电流,10,43.0,20823.3,0.6664748966693879,0.0006820484474112224,0.6649825851122537,0.0013723539450423284,0.6623624581098556,0.0014843679347064788,0.6664748966693879,0.0006820484474112224,0.0,0.0,0.0,0.0
IAEA_plus_35,35,core_term,en,neutron,10,48.0,23790.6,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6565486526489257,0.0008928000367867312,0.6627007722854614,0.0,0.43,0.06749485577105527,1.0,0.0
IAEA_plus_35,35,core_term,zh,中子,10,48.0,23790.6,0.6203442454338074,0.0008514057999546079,0.6183184623718262,0.0011226778576751571,0.6141223239898681,0.0015892082738294322,0.6203442454338074,0.0008514057999546079,0.0,0.0,0.0,0.0
IAEA_plus_35,35,phrase,en,neutron measurement current,10,48.0,23790.6,0.6971632719039917,0.008246283429721734,0.6883920212586722,0.004467022038400621,0.6734886652231217,0.005231612489230002,0.6971632719039917,0.008246283429721734,0.43999999999999995,0.1646545204697129,1.6,0.5163977794943222
IAEA_plus_35,35,phrase,zh,中子测量电流,10,48.0,23790.6,0.6663071155548096,0.0014438486164259502,0.6651769836743673,0.0012971618643662494,0.6628457474708557,0.0011988619382905694,0.6663071155548096,0.0014438486164259502,0.0,0.0,0.0,0.0
IAEA_plus_40,40,core_term,en,neutron,10,53.0,25268.7,0.6627007722854614,0.0,0.6610876520474752,0.0,0.6564810842275619,0.0011220365899182855,0.6627007722854614,0.0,0.43,0.06749485577105527,1.0,0.0
IAEA_plus_40,40,core_term,zh,中子,10,53.0,25268.7,0.6203442454338074,0.0008514057999546079,0.6182278533776602,0.0010934600024047518,0.6139178478717804,0.0015111931756996322,0.6203442454338074,0.0008514057999546079,0.0,0.0,0.0,0.0
IAEA_plus_40,40,phrase,en,neutron measurement current,10,53.0,25268.7,0.7003570437431336,0.006733062225728758,0.6902508060137431,0.0031933958493643665,0.6751703268289566,0.005142579706514465,0.7003570437431336,0.006733062225728758,0.4,0.2,1.8,0.4216370213557839
