scope,extra_docs,trial,query_tag,lang,query,pool_docs,pool_chunks,iaea_docs,extra_sampled,top1_score,top3_mean_score,top10_mean_score,max_score,iaea_count_topk,iaea_purity_topk,first_iaea_rank,retrieved_k,top_k
IAEA_only,0,0,core_term,zh,中子,13,8190,13,0,0.5112361907958984,0.5083307425181071,0.5036081910133362,0.5112361907958984,10,1.0,1,10,10
IAEA_only,0,0,core_term,en,neutron,13,8190,13,0,0.6627007722854614,0.6610876520474752,0.6503190279006958,0.6627007722854614,10,1.0,1,10,10
IAEA_only,0,0,phrase,zh,中子测量电流,13,8190,13,0,0.5418453812599182,0.5393928488095602,0.5373946726322174,0.5418453812599182,10,1.0,1,10,10
IAEA_only,0,0,phrase,en,neutron measurement current,13,8190,13,0,0.6875819563865662,0.6807515223821005,0.6595428228378296,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,0,core_term,zh,中子,18,9314,13,5,0.6079077124595642,0.6020565430323283,0.5874720215797424,0.6079077124595642,0,0.0,0,10,10
IAEA_plus_5,5,0,core_term,en,neutron,18,9314,13,5,0.6627007722854614,0.6610876520474752,0.6503190279006958,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,0,phrase,zh,中子测量电流,18,9314,13,5,0.659203290939331,0.655009925365448,0.6359584093093872,0.659203290939331,0,0.0,0,10,10
IAEA_plus_5,5,0,phrase,en,neutron measurement current,18,9314,13,5,0.6875819563865662,0.6807515223821005,0.6595428228378296,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,zh,中子,18,11375,13,5,0.5112361907958984,0.5083307425181071,0.5036081910133362,0.5112361907958984,10,1.0,1,10,10
IAEA_plus_5,5,1,core_term,en,neutron,18,11375,13,5,0.6627007722854614,0.6610876520474752,0.6526757419109345,0.6627007722854614,7,0.7,1,10,10
IAEA_plus_5,5,1,phrase,zh,中子测量电流,18,11375,13,5,0.5418453812599182,0.5393928488095602,0.5373946726322174,0.5418453812599182,10,1.0,1,10,10
IAEA_plus_5,5,1,phrase,en,neutron measurement current,18,11375,13,5,0.7035508155822754,0.691765566666921,0.6745885193347931,0.7035508155822754,4,0.4,2,10,10
IAEA_plus_5,5,2,core_term,zh,中子,18,10735,13,5,0.6031417846679688,0.5898881753285726,0.5453976571559906,0.6031417846679688,0,0.0,0,10,10
IAEA_plus_5,5,2,core_term,en,neutron,18,10735,13,5,0.6627007722854614,0.6610876520474752,0.6503190279006958,0.6627007722854614,10,1.0,1,10,10
IAEA_plus_5,5,2,phrase,zh,中子测量电流,18,10735,13,5,0.6654865145683289,0.6451871395111084,0.5972298741340637,0.6654865145683289,0,0.0,0,10,10
IAEA_plus_5,5,2,phrase,en,neutron measurement current,18,10735,13,5,0.6875819563865662,0.6807515223821005,0.6595428228378296,0.6875819563865662,10,1.0,1,10,10
IAEA_plus_5,5,3,core_term,zh,中子,18,10089,13,5,0.5756810307502747,0.5729799866676331,0.5700036764144898,0.5756810307502747,0,0.0,0,10,10
IAEA_plus_5,5,3,core_term,en,neutron,18,10089,13,5,0.6627007722854614,0.6610876520474752,0.6505875825881958,0.6627007722854614,9,0.9,1,10,10
IAEA_plus_5,5,3,phrase,zh,中子测量电流,18,10089,13,5,0.6156619191169739,0.611027459303538,0.6068872749805451,0.6156619191169739,0,0.0,0,10,10
IAEA_plus_5,5,3,phrase,en,neutron measurement current,18,10089,13,5,0.6875819563865662,0.6807515223821005,0.6632535576820373,0.6875819563865662,8,0.8,1,10,10
